#,Date-Time (PDT),Temperature   (°C),Light   (lux),Host Connected,End of File
544,06-12-2024 15:31:16,39.89,51302.40,,
545,06-12-2024 15:36:16,39.81,49111.04,,
546,06-12-2024 15:41:16,39.04,46407.68,,
547,06-12-2024 15:46:16,37.45,40181.76,,
548,06-12-2024 15:51:16,35.18,25559.04,,
549,06-12-2024 15:56:16,33.03,23316.48,,
550,06-12-2024 16:01:16,33.72,32532.48,,
551,06-12-2024 16:06:16,35.60,41779.20,,
552,06-12-2024 16:11:16,37.11,41850.88,,
553,06-12-2024 16:16:16,37.62,41287.68,,
554,06-12-2024 16:21:16,37.92,40253.44,,
555,06-12-2024 16:26:16,37.79,39710.72,,
556,06-12-2024 16:31:16,37.19,39014.40,,
557,06-12-2024 16:36:16,37.36,38133.76,,
558,06-12-2024 16:41:16,37.41,37048.32,,
559,06-12-2024 16:46:16,37.06,36679.68,,
560,06-12-2024 16:51:16,36.68,35829.76,,
561,06-12-2024 16:56:16,36.89,35051.52,,
562,06-12-2024 17:01:16,36.46,34252.80,,
563,06-12-2024 17:06:16,35.99,33966.08,,
564,06-12-2024 17:11:16,36.25,32962.56,,
565,06-12-2024 17:16:16,35.82,32440.32,,
566,06-12-2024 17:21:16,35.48,31457.28,,
567,06-12-2024 17:26:16,34.66,30535.68,,
568,06-12-2024 17:31:16,33.89,29798.40,,
569,06-12-2024 17:36:16,33.33,28344.32,,
570,06-12-2024 17:41:16,33.20,26931.20,,
571,06-12-2024 17:46:16,33.42,25866.24,,
572,06-12-2024 17:51:16,32.86,25077.76,,
573,06-12-2024 17:56:16,32.47,23377.92,,
574,06-12-2024 18:01:16,32.13,22855.68,,
575,06-12-2024 18:06:16,31.27,21790.72,,
576,06-12-2024 18:11:16,30.63,20787.20,,
577,06-12-2024 18:16:16,29.81,19916.80,,
578,06-12-2024 18:21:16,29.38,18739.20,,
579,06-12-2024 18:26:16,29.30,17971.20,,
580,06-12-2024 18:31:16,28.53,16517.12,,
581,06-12-2024 18:36:16,27.11,12369.92,,
582,06-12-2024 18:41:16,25.82,13516.80,,
583,06-12-2024 18:46:16,24.36,11622.40,,
584,06-12-2024 18:51:16,22.43,7575.04,,
585,06-12-2024 18:56:16,20.80,5934.08,,
586,06-12-2024 19:01:16,19.09,4377.60,,
587,06-12-2024 19:06:16,17.50,4130.56,,
588,06-12-2024 19:11:16,16.30,4011.52,,
589,06-12-2024 19:16:16,15.57,3882.24,,
590,06-12-2024 19:21:16,15.01,3809.28,,
591,06-12-2024 19:26:16,14.58,3731.20,,
592,06-12-2024 19:31:16,14.24,3651.84,,
593,06-12-2024 19:36:16,14.03,3537.92,,
594,06-12-2024 19:41:16,13.77,3440.64,,
595,06-12-2024 19:46:16,13.60,3336.96,,
596,06-12-2024 19:51:16,13.38,3232.00,,
597,06-12-2024 19:56:16,13.21,3121.92,,
598,06-12-2024 20:01:16,13.08,2992.64,,
599,06-12-2024 20:06:16,12.91,2858.24,,
600,06-12-2024 20:11:16,12.78,2712.32,,
601,06-12-2024 20:16:16,12.57,2562.56,,
602,06-12-2024 20:21:16,12.35,2396.80,,
603,06-12-2024 20:26:16,12.22,2221.44,,
604,06-12-2024 20:31:16,12.05,2044.80,,
605,06-12-2024 20:36:16,11.88,1852.80,,
606,06-12-2024 20:41:16,11.79,1655.68,,
607,06-12-2024 20:46:16,11.67,1448.96,,
608,06-12-2024 20:51:16,11.45,1237.12,,
609,06-12-2024 20:56:16,11.32,1024.00,,
610,06-12-2024 21:01:16,11.15,824.64,,
611,06-12-2024 21:06:16,10.98,639.84,,
612,06-12-2024 21:11:16,10.72,477.44,,
613,06-12-2024 21:16:16,10.51,341.76,,
614,06-12-2024 21:21:16,10.38,234.72,,
615,06-12-2024 21:26:16,10.16,149.88,,
616,06-12-2024 21:31:16,9.99,92.72,,
617,06-12-2024 21:36:16,9.91,52.32,,
618,06-12-2024 21:41:16,9.78,28.87,,
619,06-12-2024 21:46:16,9.69,14.63,,
620,06-12-2024 21:51:16,9.52,7.88,,
621,06-12-2024 21:56:16,9.48,3.74,,
622,06-12-2024 22:01:16,9.39,1.77,,
623,06-12-2024 22:06:16,9.35,0.78,,
624,06-12-2024 22:11:16,9.44,0.39,,
625,06-12-2024 22:16:16,9.35,0.19,,
626,06-12-2024 22:21:16,9.26,0.00,,
627,06-12-2024 22:26:16,9.22,0.00,,
628,06-12-2024 22:31:16,9.18,0.00,,
629,06-12-2024 22:36:16,9.14,0.00,,
630,06-12-2024 22:41:16,9.14,0.00,,
631,06-12-2024 22:46:16,9.05,0.00,,
632,06-12-2024 22:51:16,9.05,0.00,,
633,06-12-2024 22:56:16,9.05,0.00,,
634,06-12-2024 23:01:16,9.05,0.00,,
635,06-12-2024 23:06:16,9.05,0.00,,
636,06-12-2024 23:11:16,9.05,0.00,,
637,06-12-2024 23:16:16,9.01,0.00,,
638,06-12-2024 23:21:16,9.01,0.00,,
639,06-12-2024 23:26:16,9.05,0.00,,
640,06-12-2024 23:31:16,8.96,0.00,,
641,06-12-2024 23:36:16,9.01,0.00,,
642,06-12-2024 23:41:16,9.01,0.00,,
643,06-12-2024 23:46:16,9.01,0.00,,
644,06-12-2024 23:51:16,9.05,0.00,,
645,06-12-2024 23:56:16,9.05,0.00,,
646,06-13-2024 00:01:16,9.05,0.00,,
647,06-13-2024 00:06:16,9.09,0.00,,
648,06-13-2024 00:11:16,9.05,0.00,,
649,06-13-2024 00:16:16,8.96,0.00,,
650,06-13-2024 00:21:16,9.05,0.00,,
651,06-13-2024 00:26:16,9.05,0.00,,
652,06-13-2024 00:31:16,9.09,0.00,,
653,06-13-2024 00:36:16,9.18,0.00,,
654,06-13-2024 00:41:16,9.14,0.00,,
655,06-13-2024 00:46:16,9.09,0.00,,
656,06-13-2024 00:51:16,9.05,0.00,,
657,06-13-2024 00:56:16,9.05,0.00,,
658,06-13-2024 01:01:16,9.05,0.00,,
659,06-13-2024 01:06:16,9.01,0.00,,
660,06-13-2024 01:11:16,8.96,0.00,,
661,06-13-2024 01:16:16,8.88,0.00,,
662,06-13-2024 01:21:16,8.83,0.00,,
663,06-13-2024 01:26:16,8.92,0.00,,
664,06-13-2024 01:31:16,8.96,0.00,,
665,06-13-2024 01:36:16,8.88,0.00,,
666,06-13-2024 01:41:16,8.83,0.00,,
667,06-13-2024 01:46:16,8.71,0.00,,
668,06-13-2024 01:51:16,8.66,0.00,,
669,06-13-2024 01:56:16,8.53,0.00,,
670,06-13-2024 02:01:16,8.45,0.00,,
671,06-13-2024 02:06:16,8.36,0.00,,
672,06-13-2024 02:11:16,8.32,0.00,,
673,06-13-2024 02:16:16,8.28,0.00,,
674,06-13-2024 02:21:16,8.23,0.00,,
675,06-13-2024 02:26:16,8.19,0.00,,
676,06-13-2024 02:31:16,8.11,0.00,,
677,06-13-2024 02:36:16,8.06,0.00,,
678,06-13-2024 02:41:16,8.11,0.00,,
679,06-13-2024 02:46:16,8.11,0.00,,
680,06-13-2024 02:51:16,8.06,0.00,,
681,06-13-2024 02:56:16,8.02,0.00,,
682,06-13-2024 03:01:16,7.98,0.00,,
683,06-13-2024 03:06:16,7.98,0.00,,
684,06-13-2024 03:11:16,7.98,0.00,,
685,06-13-2024 03:16:16,7.89,0.00,,
686,06-13-2024 03:21:16,7.93,0.00,,
687,06-13-2024 03:26:16,7.85,0.00,,
688,06-13-2024 03:31:16,7.85,0.00,,
689,06-13-2024 03:36:16,7.76,0.00,,
690,06-13-2024 03:41:16,7.68,0.00,,
691,06-13-2024 03:46:16,7.59,0.00,,
692,06-13-2024 03:51:16,7.76,0.00,,
693,06-13-2024 03:56:16,7.72,0.00,,
694,06-13-2024 04:01:16,7.72,0.00,,
695,06-13-2024 04:06:16,7.72,0.00,,
696,06-13-2024 04:11:16,7.76,0.19,,
697,06-13-2024 04:16:16,7.68,0.59,,
698,06-13-2024 04:21:16,7.63,1.18,,
699,06-13-2024 04:26:16,7.50,2.36,,
700,06-13-2024 04:31:16,7.50,4.92,,
701,06-13-2024 04:36:16,7.55,9.48,,
702,06-13-2024 04:41:16,7.46,18.20,,
703,06-13-2024 04:46:16,7.55,35.63,,
704,06-13-2024 04:51:16,7.59,63.42,,
705,06-13-2024 04:56:16,7.55,106.24,,
706,06-13-2024 05:01:16,7.50,171.28,,
707,06-13-2024 05:06:16,7.46,261.76,,
708,06-13-2024 05:11:16,7.59,378.08,,
709,06-13-2024 05:16:16,7.68,514.40,,
710,06-13-2024 05:21:16,7.68,669.76,,
711,06-13-2024 05:26:16,7.63,838.72,,
712,06-13-2024 05:31:16,7.72,1020.16,,
713,06-13-2024 05:36:16,7.89,1214.08,,
714,06-13-2024 05:41:16,7.93,1391.36,,
715,06-13-2024 05:46:16,8.02,1570.56,,
716,06-13-2024 05:51:16,8.11,1734.40,,
717,06-13-2024 05:56:16,8.23,1891.84,,
718,06-13-2024 06:01:16,8.45,2042.24,,
719,06-13-2024 06:06:16,8.58,2195.20,,
720,06-13-2024 06:11:16,8.75,2339.84,,
721,06-13-2024 06:16:16,8.88,2546.56,,
722,06-13-2024 06:21:16,9.09,2620.16,,
723,06-13-2024 06:26:16,9.35,2786.56,,
724,06-13-2024 06:31:16,9.52,2917.12,,
725,06-13-2024 06:36:16,9.78,3019.52,,
726,06-13-2024 06:41:16,10.04,3134.72,,
727,06-13-2024 06:46:16,10.38,5209.60,,
728,06-13-2024 06:51:16,11.02,4266.24,,
729,06-13-2024 06:56:16,13.85,26378.24,,
730,06-13-2024 07:01:16,19.69,26705.92,,
731,06-13-2024 07:06:16,23.94,26101.76,,
732,06-13-2024 07:11:16,25.78,19773.44,,
733,06-13-2024 07:16:16,26.12,20239.36,,
734,06-13-2024 07:21:16,26.51,20920.32,,
735,06-13-2024 07:26:16,27.07,21841.92,,
736,06-13-2024 07:31:16,27.58,22855.68,,
737,06-13-2024 07:36:16,28.27,24043.52,,
738,06-13-2024 07:41:16,29.00,25262.08,,
739,06-13-2024 07:46:16,29.47,26654.72,,
740,06-13-2024 07:51:16,30.20,27842.56,,
741,06-13-2024 07:56:16,30.67,29655.04,,
742,06-13-2024 08:01:16,31.27,31518.72,,
743,06-13-2024 08:06:16,31.66,29286.40,,
744,06-13-2024 08:11:16,32.39,35594.24,,
745,06-13-2024 08:16:16,34.23,37744.64,,
746,06-13-2024 08:21:16,35.90,39546.88,,
747,06-13-2024 08:26:16,36.38,26224.64,,
748,06-13-2024 08:31:16,36.76,43028.48,,
749,06-13-2024 08:36:16,37.84,45137.92,,
750,06-13-2024 08:41:16,37.54,44584.96,,
751,06-13-2024 08:46:16,38.48,48721.92,,
752,06-13-2024 08:51:16,40.37,50032.64,,
753,06-13-2024 08:56:16,42.13,48783.36,,
754,06-13-2024 09:01:16,42.13,52592.64,,
755,06-13-2024 09:06:16,41.44,50032.64,,
756,06-13-2024 09:11:16,40.88,56135.68,,
757,06-13-2024 09:16:16,41.48,53309.44,,
758,06-13-2024 09:21:16,41.44,47042.56,,
759,06-13-2024 09:26:16,41.87,56606.72,,
760,06-13-2024 09:31:16,42.73,59658.24,,
761,06-13-2024 09:36:16,42.43,61276.16,,
762,06-13-2024 09:41:16,43.07,55459.84,,
763,06-13-2024 09:46:16,43.33,63221.76,,
764,06-13-2024 09:51:16,43.37,64327.68,,
765,06-13-2024 09:56:16,43.46,64081.92,,
766,06-13-2024 10:01:16,43.03,63795.20,,
767,06-13-2024 10:06:16,43.76,64860.16,,
768,06-13-2024 10:11:16,43.63,66723.84,,
769,06-13-2024 10:16:16,43.41,67502.08,,
770,06-13-2024 10:21:16,45.09,67461.12,,
771,06-13-2024 10:26:16,45.00,55808.00,,
772,06-13-2024 10:31:16,44.01,67276.80,,
773,06-13-2024 10:36:16,44.18,70717.44,,
774,06-13-2024 10:41:16,43.71,69816.32,,
775,06-13-2024 10:46:16,43.50,71884.80,,
776,06-13-2024 10:51:16,44.53,71495.68,,
777,06-13-2024 10:56:16,44.57,72355.84,,
778,06-13-2024 11:01:16,42.94,71454.72,,
779,06-13-2024 11:06:16,42.43,73236.48,,
780,06-13-2024 11:11:16,43.50,70082.56,,
781,06-13-2024 11:16:16,44.40,70041.60,,
782,06-13-2024 11:21:16,44.57,70799.36,,
783,06-13-2024 11:26:16,43.24,67993.60,,
784,06-13-2024 11:31:16,42.98,70266.88,,
785,06-13-2024 11:36:16,42.64,64819.20,,
786,06-13-2024 11:41:16,42.17,66355.20,,
787,06-13-2024 11:46:16,42.43,59924.48,,
788,06-13-2024 11:51:16,41.35,38410.24,,
789,06-13-2024 11:56:16,37.41,29644.80,,
790,06-13-2024 12:01:16,34.96,28907.52,,
791,06-13-2024 12:06:16,33.76,33966.08,,
792,06-13-2024 12:11:16,36.85,65085.44,,
793,06-13-2024 12:16:16,40.88,68689.92,,
794,06-13-2024 12:21:16,44.06,66846.72,,
795,06-13-2024 12:26:16,44.31,72335.36,,
796,06-13-2024 12:31:16,45.17,70656.00,,
797,06-13-2024 12:36:16,45.99,71680.00,,
798,06-13-2024 12:41:16,46.29,71741.44,,
799,06-13-2024 12:46:16,47.14,71352.32,,
800,06-13-2024 12:51:16,46.89,69079.04,,
801,06-13-2024 12:56:16,47.66,67665.92,,
802,06-13-2024 13:01:16,48.13,69734.40,,
803,06-13-2024 13:06:16,48.13,70942.72,,
804,06-13-2024 13:11:16,48.86,69550.08,,
805,06-13-2024 13:16:16,49.25,69877.76,,
806,06-13-2024 13:21:16,49.38,69324.80,,
807,06-13-2024 13:26:16,49.16,71352.32,,
808,06-13-2024 13:31:16,50.06,68915.20,,
809,06-13-2024 13:36:16,49.20,67870.72,,
810,06-13-2024 13:41:16,48.65,69242.88,,
811,06-13-2024 13:46:16,48.82,68669.44,,
812,06-13-2024 13:51:16,48.52,67112.96,,
813,06-13-2024 13:56:16,47.70,66150.40,,
814,06-13-2024 14:01:16,47.19,65536.00,,
815,06-13-2024 14:06:16,46.89,65822.72,,
816,06-13-2024 14:11:16,46.42,61849.60,,
817,06-13-2024 14:16:16,44.23,50401.28,,
818,06-13-2024 14:21:16,43.20,53555.20,,
819,06-13-2024 14:26:16,42.25,51056.64,,
820,06-13-2024 14:31:16,42.47,54210.56,,
821,06-13-2024 14:36:16,42.43,56053.76,,
822,06-13-2024 14:41:16,44.01,61624.32,,
823,06-13-2024 14:46:16,45.09,58306.56,,
824,06-13-2024 14:51:16,44.83,57589.76,,
825,06-13-2024 14:56:16,45.09,57876.48,,
826,06-13-2024 15:01:16,44.57,56729.60,,
827,06-13-2024 15:06:16,43.46,54333.44,,
828,06-13-2024 15:11:16,42.68,52817.92,,
829,06-13-2024 15:16:16,42.73,53043.20,,
830,06-13-2024 15:21:16,41.95,48599.04,,
831,06-13-2024 15:26:16,41.44,51671.04,,
832,06-13-2024 15:31:16,42.13,50503.68,,
833,06-13-2024 15:36:16,41.87,49438.72,,
834,06-13-2024 15:41:16,40.84,46899.20,,
835,06-13-2024 15:46:16,39.47,39270.40,,
836,06-13-2024 15:51:16,37.28,28334.08,,
837,06-13-2024 15:56:16,35.69,25671.68,,
838,06-13-2024 16:01:16,36.51,29992.96,,
839,06-13-2024 16:06:16,37.75,38901.76,,
840,06-13-2024 16:11:16,38.95,42024.96,,
841,06-13-2024 16:16:16,39.55,42229.76,,
842,06-13-2024 16:21:16,39.89,41011.20,,
843,06-13-2024 16:26:16,39.59,40468.48,,
844,06-13-2024 16:31:16,39.42,38686.72,,
845,06-13-2024 16:36:16,39.59,37795.84,,
846,06-13-2024 16:41:16,39.34,36280.32,,
847,06-13-2024 16:46:16,39.38,36546.56,,
848,06-13-2024 16:51:16,38.35,32204.80,,
849,06-13-2024 16:56:16,37.58,35584.00,,
850,06-13-2024 17:01:16,37.41,34867.20,,
851,06-13-2024 17:06:16,37.41,31426.56,,
852,06-13-2024 17:11:16,35.73,23316.48,,
853,06-13-2024 17:16:16,34.70,26163.20,,
854,06-13-2024 17:21:16,32.69,25559.04,,
855,06-13-2024 17:26:16,31.36,18094.08,,
856,06-13-2024 17:31:16,31.10,23910.40,,
857,06-13-2024 17:36:16,33.55,32133.12,,
858,06-13-2024 17:41:16,35.60,31784.96,,
859,06-13-2024 17:46:16,36.42,28764.16,,
860,06-13-2024 17:51:16,36.51,26726.40,,
861,06-13-2024 17:56:16,36.42,24442.88,,
862,06-13-2024 18:01:16,35.82,23244.80,,
863,06-13-2024 18:06:16,35.09,21923.84,,
864,06-13-2024 18:11:16,34.49,21196.80,,
865,06-13-2024 18:16:16,33.33,20131.84,,
866,06-13-2024 18:21:16,32.13,18662.40,,
867,06-13-2024 18:26:16,31.40,17710.08,,
868,06-13-2024 18:31:16,30.41,16230.40,,
869,06-13-2024 18:36:16,29.26,13035.52,,
870,06-13-2024 18:41:16,27.88,13434.88,,
871,06-13-2024 18:46:16,26.94,11653.12,,
872,06-13-2024 18:51:16,25.39,7544.32,,
873,06-13-2024 18:56:16,23.34,7045.12,,
874,06-13-2024 19:01:16,21.40,4888.32,,
875,06-13-2024 19:06:16,19.86,4487.68,,
876,06-13-2024 19:11:16,18.87,4408.32,,
877,06-13-2024 19:16:16,18.19,4231.68,,
878,06-13-2024 19:21:16,17.63,4143.36,,
879,06-13-2024 19:26:16,17.24,4039.68,,
880,06-13-2024 19:31:16,17.03,3944.96,,
881,06-13-2024 19:36:16,16.90,3819.52,,
882,06-13-2024 19:41:16,16.73,3699.20,,
883,06-13-2024 19:46:16,16.47,3582.72,,
884,06-13-2024 19:51:16,16.13,3471.36,,
885,06-13-2024 19:56:16,16.00,3348.48,,
886,06-13-2024 20:01:16,15.87,3206.40,,
887,06-13-2024 20:06:16,15.78,3047.68,,
888,06-13-2024 20:11:16,15.66,2876.16,,
889,06-13-2024 20:16:16,15.36,2688.00,,
890,06-13-2024 20:21:16,15.14,2496.00,,
891,06-13-2024 20:26:16,14.88,2302.08,,
892,06-13-2024 20:31:16,14.75,2104.96,,
893,06-13-2024 20:36:16,14.58,1895.04,,
894,06-13-2024 20:41:16,14.33,1677.44,,
895,06-13-2024 20:46:16,14.54,1456.00,,
896,06-13-2024 20:51:16,14.84,1231.36,,
897,06-13-2024 20:56:16,14.58,1018.56,,
898,06-13-2024 21:01:16,14.24,819.84,,
899,06-13-2024 21:06:16,14.24,627.20,,
900,06-13-2024 21:11:16,13.98,470.24,,
901,06-13-2024 21:16:16,13.94,336.96,,
902,06-13-2024 21:21:16,13.68,232.40,,
903,06-13-2024 21:26:16,13.21,152.16,,
904,06-13-2024 21:31:16,12.74,92.72,,
905,06-13-2024 21:36:16,12.52,53.86,,
906,06-13-2024 21:41:16,12.22,28.87,,
907,06-13-2024 21:46:16,12.18,14.43,,
908,06-13-2024 21:51:16,12.40,7.49,,
909,06-13-2024 21:56:16,12.65,3.74,,
910,06-13-2024 22:01:16,12.61,1.77,,
911,06-13-2024 22:06:16,12.57,0.78,,
912,06-13-2024 22:11:16,12.31,0.19,,
913,06-13-2024 22:16:16,12.14,0.00,,
914,06-13-2024 22:21:16,12.10,0.00,,
915,06-13-2024 22:26:16,12.18,0.00,,
916,06-13-2024 22:31:16,12.05,0.00,,
917,06-13-2024 22:36:16,11.79,0.00,,
918,06-13-2024 22:41:16,11.71,0.00,,
919,06-13-2024 22:46:16,11.84,0.00,,
920,06-13-2024 22:51:16,11.92,0.00,,
921,06-13-2024 22:56:16,12.22,0.00,,
922,06-13-2024 23:01:16,12.35,0.00,,
923,06-13-2024 23:06:16,12.74,0.00,,
924,06-13-2024 23:11:16,12.82,0.00,,
925,06-13-2024 23:16:16,12.82,0.00,,
926,06-13-2024 23:21:16,12.40,0.00,,
927,06-13-2024 23:26:16,12.05,0.00,,
928,06-13-2024 23:31:16,11.67,0.00,,
929,06-13-2024 23:36:16,11.49,0.00,,
930,06-13-2024 23:41:16,11.58,0.00,,
931,06-13-2024 23:46:16,11.54,0.00,,
932,06-13-2024 23:51:16,11.84,0.00,,
933,06-13-2024 23:56:16,11.75,0.00,,
934,06-14-2024 00:01:16,11.84,0.00,,
935,06-14-2024 00:06:16,11.62,0.00,,
936,06-14-2024 00:11:16,11.54,0.00,,
937,06-14-2024 00:16:16,11.41,0.00,,
938,06-14-2024 00:21:16,11.32,0.00,,
939,06-14-2024 00:26:16,11.32,0.00,,
940,06-14-2024 00:31:16,11.37,0.00,,
941,06-14-2024 00:36:16,11.54,0.00,,
942,06-14-2024 00:41:16,11.92,0.00,,
943,06-14-2024 00:46:16,12.01,0.00,,
944,06-14-2024 00:51:16,12.44,0.00,,
945,06-14-2024 00:56:16,12.74,0.00,,
946,06-14-2024 01:01:16,12.87,0.00,,
947,06-14-2024 01:06:16,12.74,0.00,,
948,06-14-2024 01:11:16,12.78,0.00,,
949,06-14-2024 01:16:16,12.65,0.00,,
950,06-14-2024 01:21:16,12.65,0.00,,
951,06-14-2024 01:26:16,12.57,0.00,,
952,06-14-2024 01:31:16,12.52,0.00,,
953,06-14-2024 01:36:16,12.48,0.00,,
954,06-14-2024 01:41:16,12.44,0.00,,
955,06-14-2024 01:46:16,12.31,0.00,,
956,06-14-2024 01:51:16,12.05,0.00,,
957,06-14-2024 01:56:16,11.75,0.00,,
958,06-14-2024 02:01:16,11.75,0.00,,
959,06-14-2024 02:06:16,11.79,0.00,,
960,06-14-2024 02:11:16,11.62,0.00,,
961,06-14-2024 02:16:16,11.54,0.00,,
962,06-14-2024 02:21:16,11.49,0.00,,
963,06-14-2024 02:26:16,11.45,0.00,,
964,06-14-2024 02:31:16,11.41,0.00,,
965,06-14-2024 02:36:16,11.37,0.00,,
966,06-14-2024 02:41:16,11.19,0.00,,
967,06-14-2024 02:46:16,11.11,0.00,,
968,06-14-2024 02:51:16,11.07,0.00,,
969,06-14-2024 02:56:16,11.02,0.00,,
970,06-14-2024 03:01:16,10.89,0.00,,
971,06-14-2024 03:06:16,10.64,0.00,,
972,06-14-2024 03:11:16,10.42,0.00,,
973,06-14-2024 03:16:16,10.12,0.00,,
974,06-14-2024 03:21:16,9.99,0.00,,
975,06-14-2024 03:26:16,9.82,0.00,,
976,06-14-2024 03:31:16,9.52,0.00,,
977,06-14-2024 03:36:16,9.52,0.00,,
978,06-14-2024 03:41:16,9.52,0.00,,
979,06-14-2024 03:46:16,9.52,0.00,,
980,06-14-2024 03:51:16,9.44,0.19,,
981,06-14-2024 03:56:16,9.22,0.00,,
982,06-14-2024 04:01:16,9.14,0.00,,
983,06-14-2024 04:06:16,8.96,0.00,,
984,06-14-2024 04:11:16,9.01,0.19,,
985,06-14-2024 04:16:16,9.09,0.59,,
986,06-14-2024 04:21:16,9.05,1.18,,
987,06-14-2024 04:26:16,9.14,2.56,,
988,06-14-2024 04:31:16,9.14,5.12,,
989,06-14-2024 04:36:16,9.14,9.68,,
990,06-14-2024 04:41:16,9.18,18.99,,
991,06-14-2024 04:46:16,9.22,36.02,,
992,06-14-2024 04:51:16,9.18,65.00,,
993,06-14-2024 04:56:16,9.05,111.64,,
994,06-14-2024 05:01:16,8.92,175.20,,
995,06-14-2024 05:06:16,8.79,265.68,,
996,06-14-2024 05:11:16,8.79,393.44,,
997,06-14-2024 05:16:16,8.88,621.28,,
998,06-14-2024 05:21:16,9.26,946.88,,
999,06-14-2024 05:26:16,9.65,1215.04,,
1000,06-14-2024 05:31:16,10.08,1603.20,,
1001,06-14-2024 05:36:16,10.46,2021.12,,
1002,06-14-2024 05:41:16,10.81,2414.08,,
1003,06-14-2024 05:46:16,11.11,2417.28,,
1004,06-14-2024 05:51:16,11.37,2892.80,,
1005,06-14-2024 05:56:16,11.71,3781.12,,
1006,06-14-2024 06:01:16,12.18,4569.60,,
1007,06-14-2024 06:06:16,12.61,4352.00,,
1008,06-14-2024 06:11:16,12.82,3330.56,,
1009,06-14-2024 06:16:16,12.74,2576.64,,
1010,06-14-2024 06:21:16,12.61,2033.92,,
1011,06-14-2024 06:26:16,12.52,3142.40,,
1012,06-14-2024 06:31:16,12.70,3522.56,,
1013,06-14-2024 06:36:16,12.52,2410.88,,
1014,06-14-2024 06:41:16,12.40,3342.08,,
1015,06-14-2024 06:46:16,12.52,3992.32,,
1016,06-14-2024 06:51:16,12.61,3496.96,,
1017,06-14-2024 06:56:16,12.61,3828.48,,
1018,06-14-2024 07:01:16,12.95,5836.80,,
1019,06-14-2024 07:06:16,13.25,6064.64,,
1020,06-14-2024 07:11:16,13.77,7992.32,,
1021,06-14-2024 07:16:16,14.33,7833.60,,
1022,06-14-2024 07:21:16,14.63,9277.44,,
1023,06-14-2024 07:26:16,14.84,6666.24,,
1024,06-14-2024 07:31:16,14.33,4326.40,,
1025,06-14-2024 07:36:16,13.77,4638.72,,
1026,06-14-2024 07:41:16,13.60,6284.80,,
1027,06-14-2024 07:46:16,13.73,5749.76,,
1028,06-14-2024 07:51:16,13.68,5632.00,,
1029,06-14-2024 07:56:16,13.81,7580.16,,
1030,06-14-2024 08:01:16,14.11,8350.72,,
1031,06-14-2024 08:06:16,14.33,7549.44,,
1032,06-14-2024 08:11:16,14.20,7214.08,,
1033,06-14-2024 08:16:16,14.15,6730.24,,
1034,06-14-2024 08:21:16,13.94,6430.72,,
1035,06-14-2024 08:26:16,14.03,8652.80,,
1036,06-14-2024 08:31:16,14.45,10216.96,,
1037,06-14-2024 08:36:16,15.48,14858.24,,
1038,06-14-2024 08:41:16,16.47,11642.88,,
1039,06-14-2024 08:46:16,16.39,11939.84,,
1040,06-14-2024 08:51:16,16.77,17771.52,,
1041,06-14-2024 08:56:16,16.81,15861.76,,
1042,06-14-2024 09:01:16,17.07,13839.36,,
1043,06-14-2024 09:06:16,16.21,11248.64,,
1044,06-14-2024 09:11:16,16.69,17827.84,,
1045,06-14-2024 09:16:16,17.59,20561.92,,
1046,06-14-2024 09:21:16,18.14,17894.40,,
1047,06-14-2024 09:26:16,17.93,14402.56,,
1048,06-14-2024 09:31:16,18.14,18585.60,,
1049,06-14-2024 09:36:16,19.13,19066.88,,
1050,06-14-2024 09:41:16,19.77,21370.88,,
1051,06-14-2024 09:46:16,19.82,23756.80,,
1052,06-14-2024 09:51:16,19.82,20075.52,,
1053,06-14-2024 09:56:16,19.47,19722.24,,
1054,06-14-2024 10:01:16,19.86,22794.24,,
1055,06-14-2024 10:06:16,20.29,23787.52,,
1056,06-14-2024 10:11:16,21.62,29071.36,,
1057,06-14-2024 10:16:16,24.41,30392.32,,
1058,06-14-2024 10:21:16,26.85,57425.92,,
1059,06-14-2024 10:26:16,32.17,73400.32,,
1060,06-14-2024 10:31:16,35.09,73748.48,,
1061,06-14-2024 10:36:16,33.37,75694.08,,
1062,06-14-2024 10:41:16,28.78,21309.44,,
1063,06-14-2024 10:46:16,24.45,21381.12,,
1064,06-14-2024 10:51:16,28.40,85770.24,,
1065,06-14-2024 10:56:16,28.23,52428.80,,
1066,06-14-2024 11:01:16,31.10,26071.04,,
1067,06-14-2024 11:06:16,27.80,35532.80,,
1068,06-14-2024 11:11:16,28.74,71454.72,,
1069,06-14-2024 11:16:16,29.73,39106.56,,
1070,06-14-2024 11:21:16,28.65,43479.04,,
1071,06-14-2024 11:26:16,27.97,36945.92,,
1072,06-14-2024 11:31:16,27.02,29655.04,,
1073,06-14-2024 11:36:16,25.99,29777.92,,
1074,06-14-2024 11:41:16,25.69,35758.08,,
1075,06-14-2024 11:46:16,28.40,40570.88,,
1076,06-14-2024 11:51:16,32.34,41226.24,,
1077,06-14-2024 11:56:16,29.90,36669.44,,
1078,06-14-2024 12:01:16,28.53,42024.96,,
1079,06-14-2024 12:06:16,27.93,40366.08,,
1080,06-14-2024 12:11:16,27.50,70737.92,,
1081,06-14-2024 12:16:16,28.78,28856.32,,
1082,06-14-2024 12:21:16,35.82,83558.40,,
1083,06-14-2024 12:26:16,35.35,30853.12,,
1084,06-14-2024 12:31:16,36.59,89825.28,,
