#,Date-Time (PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Button Down,Started Offset,Host Connected,End of File
4626,04-11-2025 19:06:54,9.73,71.35,4.81,,,,
4627,04-11-2025 19:16:54,9.48,70.43,4.38,,,,
4628,04-11-2025 19:26:54,9.29,71.75,4.46,,,,
4629,04-11-2025 19:36:54,9.09,74.11,4.73,,,,
4630,04-11-2025 19:46:54,9.03,73.20,4.50,,,,
4631,04-11-2025 19:56:54,9.03,73.55,4.57,,,,
4632,04-11-2025 20:06:54,8.93,74.88,4.73,,,,
4633,04-11-2025 20:16:54,8.82,74.66,4.58,,,,
4634,04-11-2025 20:26:54,8.78,73.59,4.33,,,,
4635,04-11-2025 20:36:54,8.79,72.30,4.09,,,,
4636,04-11-2025 20:46:54,8.69,75.36,4.58,,,,
4637,04-11-2025 20:56:54,8.66,75.14,4.51,,,,
4638,04-11-2025 21:06:54,8.59,74.03,4.24,,,,
4639,04-11-2025 21:16:54,8.52,75.35,4.42,,,,
4640,04-11-2025 21:26:54,8.52,73.39,4.04,,,,
4641,04-11-2025 21:36:54,8.66,73.61,4.22,,,,
4642,04-11-2025 21:46:54,8.73,74.36,4.44,,,,
4643,04-11-2025 21:56:54,8.71,72.40,4.03,,,,
4644,04-11-2025 22:06:54,8.70,74.10,4.35,,,,
4645,04-11-2025 22:16:54,8.74,72.98,4.18,,,,
4646,04-11-2025 22:26:54,8.75,73.58,4.30,,,,
4647,04-11-2025 22:36:54,8.76,73.39,4.28,,,,
4648,04-11-2025 22:46:54,8.74,72.56,4.09,,,,
4649,04-11-2025 22:56:54,8.59,72.72,3.98,,,,
4650,04-11-2025 23:06:54,8.48,73.93,4.11,,,,
4651,04-11-2025 23:16:54,8.45,75.00,4.29,,,,
4652,04-11-2025 23:26:54,8.47,75.27,4.35,,,,
4653,04-11-2025 23:36:54,8.38,74.66,4.15,,,,
4654,04-11-2025 23:46:54,8.33,73.85,3.95,,,,
4655,04-11-2025 23:56:54,8.29,73.93,3.92,,,,
4656,04-12-2025 00:06:54,8.14,73.39,3.68,,,,
4657,04-12-2025 00:16:54,8.03,75.49,3.97,,,,
4658,04-12-2025 00:26:54,7.97,76.73,4.14,,,,
4659,04-12-2025 00:36:54,7.88,76.24,3.97,,,,
4660,04-12-2025 00:46:54,7.82,76.99,4.04,,,,
4661,04-12-2025 00:56:54,7.68,76.78,3.87,,,,
4662,04-12-2025 01:06:54,7.56,76.81,3.76,,,,
4663,04-12-2025 01:16:54,7.38,78.10,3.82,,,,
4664,04-12-2025 01:26:54,7.23,79.35,3.91,,,,
4665,04-12-2025 01:36:54,7.10,79.52,3.81,,,,
4666,04-12-2025 01:46:54,7.11,78.84,3.69,,,,
4667,04-12-2025 01:56:54,7.03,79.27,3.69,,,,
4668,04-12-2025 02:06:54,6.96,79.26,3.62,,,,
4669,04-12-2025 02:16:54,6.86,80.59,3.76,,,,
4670,04-12-2025 02:26:54,6.90,81.44,3.95,,,,
4671,04-12-2025 02:36:54,6.85,83.89,4.32,,,,
4672,04-12-2025 02:46:54,6.88,85.05,4.55,,,,
4673,04-12-2025 02:56:54,6.93,84.03,4.42,,,,
4674,04-12-2025 03:06:54,6.93,83.34,4.31,,,,
4675,04-12-2025 03:16:54,6.83,83.74,4.27,,,,
4676,04-12-2025 03:26:54,6.69,83.16,4.04,,,,
4677,04-12-2025 03:36:54,6.53,83.90,4.01,,,,
4678,04-12-2025 03:46:54,6.42,85.57,4.18,,,,
4679,04-12-2025 03:56:54,6.42,85.72,4.21,,,,
4680,04-12-2025 04:06:54,6.41,85.07,4.09,,,,
4681,04-12-2025 04:16:54,6.34,84.23,3.88,,,,
4682,04-12-2025 04:26:54,6.29,84.68,3.90,,,,
4683,04-12-2025 04:36:54,6.26,85.79,4.07,,,,
4684,04-12-2025 04:46:54,6.16,86.56,4.09,,,,
4685,04-12-2025 04:56:54,6.08,86.91,4.07,,,,
4686,04-12-2025 05:06:54,5.99,87.37,4.06,,,,
4687,04-12-2025 05:16:54,5.95,87.14,3.98,,,,
4688,04-12-2025 05:26:54,5.94,87.19,3.98,,,,
4689,04-12-2025 05:36:54,5.90,86.27,3.78,,,,
4690,04-12-2025 05:46:54,5.76,85.96,3.60,,,,
4691,04-12-2025 05:56:54,5.74,86.72,3.70,,,,
4692,04-12-2025 06:06:54,5.72,86.08,3.58,,,,
4693,04-12-2025 06:16:54,5.70,86.83,3.69,,,,
4694,04-12-2025 06:26:54,5.60,85.50,3.37,,,,
4695,04-12-2025 06:36:54,5.48,85.28,3.22,,,,
4696,04-12-2025 06:46:54,5.44,85.71,3.25,,,,
4697,04-12-2025 06:56:54,5.41,85.18,3.13,,,,
4698,04-12-2025 07:06:54,5.37,84.61,2.99,,,,
4699,04-12-2025 07:16:54,5.34,84.50,2.95,,,,
4700,04-12-2025 07:26:54,5.43,85.49,3.20,,,,
4701,04-12-2025 07:36:54,5.65,85.26,3.38,,,,
4702,04-12-2025 07:46:54,5.87,84.21,3.41,,,,
4703,04-12-2025 07:56:54,6.01,84.82,3.65,,,,
4704,04-12-2025 08:06:54,6.46,83.50,3.87,,,,
4705,04-12-2025 08:16:54,6.71,83.56,4.13,,,,
4706,04-12-2025 08:26:54,6.97,81.31,4.00,,,,
4707,04-12-2025 08:36:54,7.47,80.55,4.35,,,,
4708,04-12-2025 08:46:54,8.52,78.33,4.97,,,,
4709,04-12-2025 08:56:54,9.55,74.17,5.18,,,,
4710,04-12-2025 09:06:54,10.08,68.87,4.64,,,,
4711,04-12-2025 09:16:54,10.34,70.32,5.19,,,,
4712,04-12-2025 09:26:54,10.77,69.08,5.34,,,,
4713,04-12-2025 09:36:54,11.70,65.54,5.47,,,,
4714,04-12-2025 09:46:54,12.48,61.68,5.34,,,,
4715,04-12-2025 09:56:54,12.72,60.09,5.19,,,,
4716,04-12-2025 10:06:54,13.21,61.05,5.88,,,,
4717,04-12-2025 10:16:54,13.54,58.73,5.63,,,,
4718,04-12-2025 10:26:54,13.51,61.16,6.19,,,,
4719,04-12-2025 10:36:54,13.44,60.94,6.07,,,,
4720,04-12-2025 10:46:54,13.46,56.61,5.03,,,,
4721,04-12-2025 10:56:54,13.52,57.83,5.39,,,,
4722,04-12-2025 11:06:54,14.04,58.27,5.99,,,,
4723,04-12-2025 11:16:54,14.18,57.72,5.98,,,,
4724,04-12-2025 11:26:54,14.39,58.84,6.46,,,,
4725,04-12-2025 11:36:54,14.54,58.98,6.63,,,,
4726,04-12-2025 11:46:54,14.43,58.96,6.52,,,,
4727,04-12-2025 11:56:54,14.62,59.21,6.77,,,,
4728,04-12-2025 12:06:54,14.33,62.16,7.20,,,,
4729,04-12-2025 12:16:54,14.81,61.32,7.46,,,,
4730,04-12-2025 12:26:54,14.99,56.71,6.48,,,,
4731,04-12-2025 12:36:54,15.44,54.72,6.38,,,,
4732,04-12-2025 12:46:54,15.99,55.46,7.09,,,,
4733,04-12-2025 12:56:54,15.70,56.47,7.09,,,,
4734,04-12-2025 13:06:54,16.24,55.18,7.25,,,,
4735,04-12-2025 13:16:54,16.66,54.14,7.37,,,,
4736,04-12-2025 13:26:54,16.74,53.92,7.38,,,,
4737,04-12-2025 13:36:54,15.80,56.24,7.11,,,,
4738,04-12-2025 13:46:54,14.69,57.68,6.45,,,,
4739,04-12-2025 13:56:54,14.16,60.44,6.63,,,,
4740,04-12-2025 14:06:54,13.86,60.77,6.42,,,,
4741,04-12-2025 14:16:54,13.79,59.52,6.05,,,,
4742,04-12-2025 14:26:54,13.80,59.42,6.04,,,,
4743,04-12-2025 14:36:54,13.40,59.79,5.76,,,,
4744,04-12-2025 14:46:54,13.62,61.94,6.47,,,,
4745,04-12-2025 14:56:54,13.52,58.67,5.60,,,,
4746,04-12-2025 15:06:54,13.97,57.58,5.75,,,,
4747,04-12-2025 15:16:54,14.26,56.60,5.77,,,,
4748,04-12-2025 15:26:54,14.33,55.80,5.64,,,,
4749,04-12-2025 15:36:54,14.76,55.33,5.91,,,,
4750,04-12-2025 15:46:54,15.22,52.11,5.48,,,,
4751,04-12-2025 15:56:54,15.21,54.37,6.08,,,,
4752,04-12-2025 16:06:54,14.97,53.71,5.68,,,,
4753,04-12-2025 16:16:54,15.05,51.51,5.15,,,,
4754,04-12-2025 16:26:54,15.22,54.47,6.11,,,,
4755,04-12-2025 16:36:54,15.33,55.47,6.48,,,,
4756,04-12-2025 16:46:54,15.33,53.79,6.04,,,,
4757,04-12-2025 16:56:54,15.37,53.40,5.96,,,,
4758,04-12-2025 17:06:54,15.05,52.45,5.41,,,,
4759,04-12-2025 17:16:54,13.99,55.74,5.30,,,,
4760,04-12-2025 17:26:54,13.25,52.89,3.86,,,,
4761,04-12-2025 17:36:54,12.69,54.98,3.89,,,,
4762,04-12-2025 17:46:54,12.35,54.78,3.52,,,,
4763,04-12-2025 17:56:54,12.15,58.72,4.32,,,,
4764,04-12-2025 18:06:54,12.32,61.04,5.03,,,,
4765,04-12-2025 18:16:54,12.86,60.30,5.37,,,,
4766,04-12-2025 18:26:54,13.04,60.95,5.69,,,,
4767,04-12-2025 18:36:54,12.59,61.30,5.35,,,,
4768,04-12-2025 18:46:54,12.08,60.90,4.77,,,,
4769,04-12-2025 18:56:54,11.38,60.80,4.09,,,,
4770,04-12-2025 19:06:54,10.80,63.97,4.27,,,,
4771,04-12-2025 19:16:54,10.34,69.05,4.92,,,,
4772,04-12-2025 19:26:54,9.94,64.23,3.51,,,,
4773,04-12-2025 19:36:54,9.72,64.87,3.45,,,,
4774,04-12-2025 19:46:54,9.35,71.12,4.39,,,,
4775,04-12-2025 19:56:54,8.83,74.86,4.63,,,,
4776,04-12-2025 20:06:54,8.37,77.17,4.61,,,,
4777,04-12-2025 20:16:54,7.93,78.69,4.46,,,,
4778,04-12-2025 20:26:54,7.57,80.47,4.43,,,,
4779,04-12-2025 20:36:54,7.23,81.55,4.29,,,,
4780,04-12-2025 20:46:54,6.83,82.76,4.11,,,,
4781,04-12-2025 20:56:54,6.55,84.25,4.09,,,,
4782,04-12-2025 21:06:54,6.30,85.35,4.02,,,,
4783,04-12-2025 21:16:54,6.12,86.38,4.02,,,,
4784,04-12-2025 21:26:54,6.07,86.59,4.01,,,,
4785,04-12-2025 21:36:54,5.94,87.18,3.97,,,,
4786,04-12-2025 21:46:54,6.08,88.95,4.40,,,,
4787,04-12-2025 21:56:54,6.11,88.66,4.38,,,,
4788,04-12-2025 22:06:54,6.13,88.03,4.30,,,,
4789,04-12-2025 22:16:54,6.01,87.13,4.03,,,,
4790,04-12-2025 22:26:54,5.87,87.21,3.91,,,,
4791,04-12-2025 22:36:54,5.75,86.47,3.67,,,,
4792,04-12-2025 22:46:54,5.59,87.16,3.63,,,,
4793,04-12-2025 22:56:54,5.58,87.06,3.60,,,,
4794,04-12-2025 23:06:54,5.50,87.15,3.54,,,,
4795,04-12-2025 23:16:54,5.53,86.32,3.43,,,,
4796,04-12-2025 23:26:54,5.73,85.20,3.45,,,,
4797,04-12-2025 23:36:54,5.54,84.03,3.06,,,,
4798,04-12-2025 23:46:54,5.41,84.13,2.95,,,,
4799,04-12-2025 23:56:54,5.42,83.65,2.88,,,,
4800,04-13-2025 00:06:54,5.59,82.08,2.77,,,,
4801,04-13-2025 00:16:54,5.42,82.53,2.69,,,,
4802,04-13-2025 00:26:54,5.26,82.27,2.49,,,,
4803,04-13-2025 00:36:54,5.34,81.99,2.51,,,,
4804,04-13-2025 00:46:54,5.50,81.27,2.55,,,,
4805,04-13-2025 00:56:54,5.48,80.57,2.41,,,,
4806,04-13-2025 01:06:54,5.42,80.75,2.39,,,,
4807,04-13-2025 01:16:54,5.28,81.61,2.40,,,,
4808,04-13-2025 01:26:54,5.34,81.36,2.41,,,,
4809,04-13-2025 01:36:54,5.34,80.87,2.32,,,,
4810,04-13-2025 01:46:54,5.19,81.72,2.32,,,,
4811,04-13-2025 01:56:54,5.07,82.10,2.28,,,,
4812,04-13-2025 02:06:54,4.96,82.32,2.20,,,,
4813,04-13-2025 02:16:54,4.85,82.16,2.07,,,,
4814,04-13-2025 02:26:54,4.81,81.99,2.00,,,,
4815,04-13-2025 02:36:54,4.78,82.26,2.02,,,,
4816,04-13-2025 02:46:54,4.73,82.80,2.06,,,,
4817,04-13-2025 02:56:54,4.71,83.27,2.12,,,,
4818,04-13-2025 03:06:54,4.63,83.58,2.09,,,,
4819,04-13-2025 03:16:54,4.75,83.28,2.16,,,,
4820,04-13-2025 03:26:54,4.68,82.97,2.04,,,,
4821,04-13-2025 03:36:54,4.71,82.51,1.99,,,,
4822,04-13-2025 03:46:54,4.62,83.01,1.98,,,,
4823,04-13-2025 03:56:54,4.57,83.44,2.01,,,,
4824,04-13-2025 04:06:54,4.60,83.38,2.03,,,,
4825,04-13-2025 04:16:54,4.58,83.15,1.97,,,,
4826,04-13-2025 04:26:54,4.40,84.30,1.99,,,,
4827,04-13-2025 04:36:54,4.30,84.43,1.92,,,,
4828,04-13-2025 04:46:54,4.07,85.08,1.79,,,,
4829,04-13-2025 04:56:54,3.87,84.86,1.56,,,,
4830,04-13-2025 05:06:54,3.69,86.25,1.61,,,,
4831,04-13-2025 05:16:54,3.59,86.70,1.59,,,,
4832,04-13-2025 05:26:54,3.54,86.87,1.57,,,,
4833,04-13-2025 05:36:54,3.51,86.78,1.51,,,,
4834,04-13-2025 05:46:54,3.43,87.46,1.55,,,,
4835,04-13-2025 05:56:54,3.28,88.02,1.49,,,,
4836,04-13-2025 06:06:54,3.18,88.98,1.54,,,,
4837,04-13-2025 06:16:54,3.12,89.19,1.52,,,,
4838,04-13-2025 06:26:54,3.09,89.82,1.58,,,,
4839,04-13-2025 06:36:54,3.10,89.80,1.59,,,,
4840,04-13-2025 06:46:54,3.13,89.92,1.64,,,,
4841,04-13-2025 06:56:54,3.21,90.17,1.76,,,,
4842,04-13-2025 07:06:54,3.35,90.15,1.89,,,,
4843,04-13-2025 07:16:54,3.46,89.67,1.92,,,,
4844,04-13-2025 07:26:54,3.66,89.48,2.10,,,,
4845,04-13-2025 07:36:54,3.93,88.80,2.25,,,,
4846,04-13-2025 07:46:54,4.24,88.15,2.46,,,,
4847,04-13-2025 07:56:54,4.57,86.82,2.57,,,,
4848,04-13-2025 08:06:54,4.99,86.24,2.89,,,,
4849,04-13-2025 08:16:54,5.55,82.78,2.86,,,,
4850,04-13-2025 08:26:54,6.28,79.13,2.94,,,,
4851,04-13-2025 08:36:54,7.53,76.37,3.65,,,,
4852,04-13-2025 08:46:54,8.97,72.18,4.24,,,,
4853,04-13-2025 08:56:54,10.39,63.30,3.73,,,,
4854,04-13-2025 09:06:54,11.29,62.13,4.31,,,,
4855,04-13-2025 09:16:54,12.04,58.73,4.22,,,,
4856,04-13-2025 09:26:54,12.54,60.91,5.21,,,,
4857,04-13-2025 09:36:54,13.67,55.18,4.86,,,,
4858,04-13-2025 09:46:54,14.33,56.40,5.79,,,,
4859,04-13-2025 09:56:54,14.97,57.15,6.58,,,,
4860,04-13-2025 10:06:54,15.33,54.21,6.15,,,,
4861,04-13-2025 10:16:54,14.59,55.68,5.84,,,,
4862,04-13-2025 10:26:54,14.32,55.60,5.57,,,,
4863,04-13-2025 10:36:54,14.46,55.30,5.62,,,,
4864,04-13-2025 10:46:54,15.10,57.14,6.70,,,,
4865,04-13-2025 10:56:54,15.62,52.57,5.97,,,,
4866,04-13-2025 11:06:54,15.54,53.95,6.27,,,,
4867,04-13-2025 11:16:54,15.67,51.49,5.72,,,,
4868,04-13-2025 11:26:54,15.67,53.05,6.15,,,,
4869,04-13-2025 11:36:54,15.91,52.59,6.24,,,,
4870,04-13-2025 11:46:54,15.87,53.45,6.45,,,,
4871,04-13-2025 11:56:54,16.17,56.43,7.51,,,,
4872,04-13-2025 12:06:54,15.75,53.18,6.26,,,,
4873,04-13-2025 12:16:54,15.94,53.40,6.50,,,,
4874,04-13-2025 12:26:54,16.36,52.56,6.65,,,,
4875,04-13-2025 12:36:54,16.02,51.72,6.11,,,,
4876,04-13-2025 12:46:54,16.28,52.28,6.50,,,,
4877,04-13-2025 12:56:54,16.30,52.23,6.51,,,,
4878,04-13-2025 13:06:54,16.22,54.47,7.05,,,,
4879,04-13-2025 13:16:54,16.53,52.70,6.85,,,,
4880,04-13-2025 13:26:54,15.15,55.86,6.42,,,,
4881,04-13-2025 13:36:54,14.80,57.05,6.39,,,,
4882,04-13-2025 13:46:54,14.33,61.03,6.93,,,,
4883,04-13-2025 13:56:54,14.43,61.22,7.07,,,,
4884,04-13-2025 14:06:54,14.55,58.88,6.62,,,,
4885,04-13-2025 14:16:54,15.09,59.41,7.26,,,,
4886,04-13-2025 14:26:54,15.23,57.69,6.96,,,,
4887,04-13-2025 14:36:54,14.10,58.75,6.16,,,,
4888,04-13-2025 14:46:54,13.69,61.03,6.33,,,,
4889,04-13-2025 14:56:54,13.97,61.04,6.59,,,,
4890,04-13-2025 15:06:54,14.07,61.18,6.72,,,,
4891,04-13-2025 15:16:54,13.63,62.13,6.53,,,,
4892,04-13-2025 15:26:54,13.65,61.67,6.44,,,,
4893,04-13-2025 15:36:54,13.90,59.41,6.13,,,,
4894,04-13-2025 15:46:54,14.31,58.20,6.22,,,,
4895,04-13-2025 15:56:54,14.58,58.95,6.66,,,,
4896,04-13-2025 16:06:54,14.87,57.62,6.60,,,,
4897,04-13-2025 16:16:54,15.04,57.59,6.76,,,,
4898,04-13-2025 16:26:54,14.83,57.49,6.53,,,,
4899,04-13-2025 16:36:54,14.83,55.57,6.04,,,,
4900,04-13-2025 16:46:54,14.80,53.05,5.34,,,,
4901,04-13-2025 16:56:54,14.35,56.75,5.89,,,,
4902,04-13-2025 17:06:54,13.59,54.94,4.72,,,,
4903,04-13-2025 17:16:54,12.79,58.52,4.87,,,,
4904,04-13-2025 17:26:54,12.29,59.54,4.65,,,,
4905,04-13-2025 17:36:54,11.77,62.15,4.78,,,,
4906,04-13-2025 17:46:54,11.56,63.96,4.99,,,,
4907,04-13-2025 17:56:54,11.53,65.15,5.22,,,,
4908,04-13-2025 18:06:54,11.60,64.82,5.22,,,,
4909,04-13-2025 18:16:54,12.17,63.58,5.48,,,,
4910,04-13-2025 18:26:54,12.33,61.84,5.24,,,,
4911,04-13-2025 18:36:54,11.97,61.88,4.90,,,,
4912,04-13-2025 18:46:54,11.77,60.50,4.39,,,,
4913,04-13-2025 18:56:54,11.46,60.67,4.14,,,,
4914,04-13-2025 19:06:54,11.10,64.34,4.63,,,,
4915,04-13-2025 19:16:54,10.69,68.55,5.16,,,,
4916,04-13-2025 19:26:54,10.30,71.87,5.46,,,,
4917,04-13-2025 19:36:54,9.93,74.31,5.58,,,,
4918,04-13-2025 19:46:54,9.51,76.17,5.53,,,,
4919,04-13-2025 19:56:54,9.08,77.73,5.40,,,,
4920,04-13-2025 20:06:54,8.69,79.27,5.31,,,,
4921,04-13-2025 20:16:54,8.37,81.60,5.41,,,,
4922,04-13-2025 20:26:54,8.10,83.00,5.40,,,,
4923,04-13-2025 20:36:54,7.93,83.88,5.38,,,,
4924,04-13-2025 20:46:54,7.75,84.96,5.39,,,,
4925,04-13-2025 20:56:54,7.61,86.59,5.53,,,,
4926,04-13-2025 21:06:54,7.61,88.24,5.80,,,,
4927,04-13-2025 21:16:54,7.61,88.25,5.80,,,,
4928,04-13-2025 21:26:54,7.60,88.49,5.83,,,,
4929,04-13-2025 21:36:54,7.59,89.48,5.98,,,,
4930,04-13-2025 21:46:54,7.58,89.74,6.01,,,,
4931,04-13-2025 21:56:54,7.61,89.37,5.99,,,,
4932,04-13-2025 22:06:54,7.46,88.27,5.65,,,,
4933,04-13-2025 22:16:54,7.26,88.72,5.53,,,,
4934,04-13-2025 22:26:54,7.10,89.49,5.50,,,,
4935,04-13-2025 22:36:54,7.01,90.07,5.50,,,,
4936,04-13-2025 22:46:54,6.99,90.65,5.57,,,,
4937,04-13-2025 22:56:54,6.91,90.20,5.42,,,,
4938,04-13-2025 23:06:54,6.85,91.17,5.52,,,,
4939,04-13-2025 23:16:54,6.80,91.47,5.52,,,,
4940,04-13-2025 23:26:54,6.83,92.29,5.68,,,,
4941,04-13-2025 23:36:54,6.91,92.37,5.77,,,,
4942,04-13-2025 23:46:54,6.96,91.76,5.72,,,,
4943,04-13-2025 23:56:54,6.97,91.02,5.61,,,,
4944,04-14-2025 00:06:54,6.94,89.61,5.35,,,,
4945,04-14-2025 00:16:54,6.94,88.91,5.24,,,,
4946,04-14-2025 00:26:54,6.82,89.14,5.16,,,,
4947,04-14-2025 00:36:54,6.76,89.51,5.16,,,,
4948,04-14-2025 00:46:54,6.72,90.04,5.21,,,,
4949,04-14-2025 00:56:54,6.66,90.98,5.30,,,,
4950,04-14-2025 01:06:54,6.66,90.49,5.22,,,,
4951,04-14-2025 01:16:54,6.62,91.11,5.28,,,,
4952,04-14-2025 01:26:54,6.54,91.57,5.28,,,,
4953,04-14-2025 01:36:54,6.58,91.99,5.38,,,,
4954,04-14-2025 01:46:54,6.60,92.47,5.47,,,,
4955,04-14-2025 01:56:54,6.61,92.04,5.42,,,,
4956,04-14-2025 02:06:54,6.56,91.70,5.31,,,,
4957,04-14-2025 02:16:54,6.52,91.22,5.19,,,,
4958,04-14-2025 02:26:54,6.41,91.63,5.15,,,,
4959,04-14-2025 02:36:54,6.35,92.18,5.18,,,,
4960,04-14-2025 02:46:54,6.41,92.33,5.26,,,,
4961,04-14-2025 02:56:54,6.57,91.56,5.30,,,,
4962,04-14-2025 03:06:54,6.41,91.15,5.08,,,,
4963,04-14-2025 03:16:54,6.32,91.43,5.03,,,,
4964,04-14-2025 03:26:54,6.30,91.51,5.03,,,,
4965,04-14-2025 03:36:54,6.26,90.93,4.89,,,,
4966,04-14-2025 03:46:54,6.18,90.76,4.79,,,,
4967,04-14-2025 03:56:54,6.22,91.02,4.87,,,,
4968,04-14-2025 04:06:54,6.25,91.10,4.91,,,,
4969,04-14-2025 04:16:54,6.23,91.46,4.95,,,,
4970,04-14-2025 04:26:54,6.12,91.36,4.83,,,,
4971,04-14-2025 04:36:54,6.01,91.80,4.78,,,,
4972,04-14-2025 04:46:54,5.97,92.16,4.80,,,,
4973,04-14-2025 04:56:54,5.96,92.54,4.85,,,,
4974,04-14-2025 05:06:54,6.03,92.96,4.98,,,,
4975,04-14-2025 05:16:54,6.11,92.74,5.03,,,,
4976,04-14-2025 05:26:54,6.17,92.27,5.01,,,,
4977,04-14-2025 05:36:54,6.26,92.02,5.07,,,,
4978,04-14-2025 05:46:54,6.29,91.37,4.99,,,,
4979,04-14-2025 05:56:54,6.20,91.22,4.88,,,,
4980,04-14-2025 06:06:54,6.16,91.67,4.91,,,,
4981,04-14-2025 06:16:54,6.24,91.84,5.02,,,,
4982,04-14-2025 06:26:54,6.26,91.90,5.05,,,,
4983,04-14-2025 06:36:54,6.36,91.91,5.14,,,,
4984,04-14-2025 06:46:54,6.49,91.39,5.20,,,,
4985,04-14-2025 06:56:54,6.57,90.96,5.20,,,,
4986,04-14-2025 07:06:54,6.69,90.49,5.25,,,,
4987,04-14-2025 07:16:54,6.87,89.83,5.32,,,,
4988,04-14-2025 07:26:54,7.05,90.15,5.56,,,,
4989,04-14-2025 07:36:54,7.43,90.50,5.98,,,,
4990,04-14-2025 07:46:54,7.90,86.94,5.87,,,,
4991,04-14-2025 07:56:54,8.35,83.89,5.79,,,,
4992,04-14-2025 08:06:54,8.72,82.52,5.92,,,,
4993,04-14-2025 08:16:54,9.03,79.77,5.73,,,,
4994,04-14-2025 08:26:54,9.37,78.97,5.92,,,,
4995,04-14-2025 08:36:54,9.88,78.23,6.28,,,,
4996,04-14-2025 08:46:54,10.78,74.09,6.36,,,,
4997,04-14-2025 08:56:54,11.31,75.15,7.08,,,,
4998,04-14-2025 09:06:54,11.65,73.36,7.06,,,,
4999,04-14-2025 09:16:54,12.48,70.44,7.27,,,,
5000,04-14-2025 09:26:54,13.04,68.51,7.39,,,,
5001,04-14-2025 09:36:54,13.40,66.72,7.35,,,,
5002,04-14-2025 09:46:54,14.20,63.67,7.43,,,,
5003,04-14-2025 09:56:54,14.25,62.22,7.14,,,,
5004,04-14-2025 10:06:54,14.19,62.37,7.11,,,,
5005,04-14-2025 10:16:54,14.30,60.55,6.79,,,,
5006,04-14-2025 10:26:54,14.75,61.92,7.54,,,,
5007,04-14-2025 10:36:54,15.15,56.72,6.64,,,,
5008,04-14-2025 10:46:54,15.18,57.01,6.74,,,,
5009,04-14-2025 10:56:54,14.96,61.01,7.52,,,,
5010,04-14-2025 11:06:54,15.01,62.14,7.83,,,,
5011,04-14-2025 11:16:54,14.82,62.52,7.75,,,,
5012,04-14-2025 11:26:54,15.49,62.47,8.37,,,,
5013,04-14-2025 11:36:54,15.66,63.02,8.65,,,,
5014,04-14-2025 11:46:54,15.79,58.69,7.73,,,,
5015,04-14-2025 11:56:54,15.74,59.75,7.95,,,,
5016,04-14-2025 12:06:54,15.72,63.31,8.78,,,,
5017,04-14-2025 12:16:54,15.77,65.15,9.26,,,,
5018,04-14-2025 12:26:54,16.02,63.91,9.21,,,,
5019,04-14-2025 12:36:54,16.15,62.47,9.00,,,,
5020,04-14-2025 12:46:54,16.45,60.74,8.86,,,,
5021,04-14-2025 12:56:54,16.69,61.45,9.26,,,,
5022,04-14-2025 13:06:54,16.55,59.51,8.65,,,,
5023,04-14-2025 13:16:54,16.36,59.58,8.49,,,,
5024,04-14-2025 13:26:54,16.20,59.94,8.43,,,,
5025,04-14-2025 13:36:54,15.55,63.66,8.70,,,,
5026,04-14-2025 13:46:54,14.72,67.66,8.81,,,,
5027,04-14-2025 13:56:54,14.20,67.87,8.37,,,,
5028,04-14-2025 14:06:54,14.37,70.58,9.11,,,,
5029,04-14-2025 14:16:54,14.12,70.39,8.82,,,,
5030,04-14-2025 14:26:54,14.10,71.49,9.04,,,,
5031,04-14-2025 14:36:54,14.20,71.29,9.09,,,,
5032,04-14-2025 14:46:54,14.86,69.90,9.44,,,,
5033,04-14-2025 14:56:54,14.97,67.63,9.05,,,,
5034,04-14-2025 15:06:54,14.91,68.12,9.09,,,,
5035,04-14-2025 15:16:54,14.93,68.34,9.16,,,,
5036,04-14-2025 15:26:54,14.74,69.77,9.29,,,,
5037,04-14-2025 15:36:54,14.94,69.08,9.33,,,,
5038,04-14-2025 15:46:54,14.99,70.26,9.64,,,,
5039,04-14-2025 15:56:54,14.77,69.83,9.33,,,,
5040,04-14-2025 16:06:54,14.58,70.48,9.29,,,,
5041,04-14-2025 16:16:54,14.40,71.08,9.24,,,,
5042,04-14-2025 16:26:54,14.40,70.70,9.16,,,,
5043,04-14-2025 16:36:54,14.14,71.56,9.09,,,,
5044,04-14-2025 16:46:54,13.89,72.00,8.94,,,,
5045,04-14-2025 16:56:54,14.11,70.54,8.85,,,,
5046,04-14-2025 17:06:54,14.24,67.93,8.42,,,,
5047,04-14-2025 17:16:54,14.02,69.34,8.51,,,,
5048,04-14-2025 17:26:54,13.55,70.76,8.36,,,,
5049,04-14-2025 17:36:54,13.12,73.06,8.42,,,,
5050,04-14-2025 17:46:54,13.00,74.00,8.49,,,,
5051,04-14-2025 17:56:54,12.70,75.45,8.49,,,,
5052,04-14-2025 18:06:54,12.68,75.89,8.55,,,,
5053,04-14-2025 18:16:54,12.69,76.63,8.70,,,,
5054,04-14-2025 18:26:54,12.67,76.14,8.59,,,,
5055,04-14-2025 18:36:54,12.55,76.48,8.54,,,,
5056,04-14-2025 18:46:54,12.24,77.28,8.39,,,,
5057,04-14-2025 18:56:54,12.00,78.45,8.38,,,,
5058,04-14-2025 19:06:54,11.86,79.39,8.42,,,,
5059,04-14-2025 19:16:54,11.77,79.83,8.41,,,,
5060,04-14-2025 19:26:54,11.58,80.88,8.42,,,,
