#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - RH   (%),Dew Point   (°C),Host Connected,End of File
1669,07/06/2024 04:29:51,15.68,85.35,13.24,,
1670,07/06/2024 04:39:51,15.69,84.82,13.16,,
1671,07/06/2024 04:49:51,15.64,85.11,13.16,,
1672,07/06/2024 04:59:51,15.58,86.23,13.31,,
1673,07/06/2024 05:09:51,15.54,87.25,13.44,,
1674,07/06/2024 05:19:51,15.55,86.52,13.32,,
1675,07/06/2024 05:29:51,15.48,84.36,12.88,,
1676,07/06/2024 05:39:51,15.50,85.42,13.08,,
1677,07/06/2024 05:49:51,15.53,87.36,13.46,,
1678,07/06/2024 05:59:51,15.59,87.09,13.47,,
1679,07/06/2024 06:09:51,15.69,87.14,13.57,,
1680,07/06/2024 06:19:51,15.85,86.80,13.67,,
1681,07/06/2024 06:29:51,15.97,85.37,13.54,,
1682,07/06/2024 06:39:51,16.10,85.79,13.74,,
1683,07/06/2024 06:49:51,16.18,85.40,13.75,,
1684,07/06/2024 06:59:51,16.29,85.03,13.79,,
1685,07/06/2024 07:09:51,16.64,85.19,14.16,,
1686,07/06/2024 07:19:51,17.58,84.43,14.94,,
1687,07/06/2024 07:29:51,18.62,81.42,15.39,,
1688,07/06/2024 07:39:51,19.34,74.13,14.64,,
1689,07/06/2024 07:49:51,19.86,72.44,14.78,,
1690,07/06/2024 07:59:51,20.27,70.21,14.69,,
1691,07/06/2024 08:09:51,20.53,69.59,14.80,,
1692,07/06/2024 08:19:51,20.84,67.95,14.73,,
1693,07/06/2024 08:29:51,21.05,68.47,15.04,,
1694,07/06/2024 08:39:51,21.50,65.35,14.75,,
1695,07/06/2024 08:49:51,21.87,65.02,15.02,,
1696,07/06/2024 08:59:51,22.29,62.43,14.78,,
1697,07/06/2024 09:09:51,22.50,64.69,15.54,,
1698,07/06/2024 09:19:51,22.80,60.87,14.88,,
1699,07/06/2024 09:29:51,23.35,62.55,15.82,,
1700,07/06/2024 09:39:51,24.26,58.72,15.68,,
1701,07/06/2024 09:49:51,24.93,57.59,16.00,,
1702,07/06/2024 09:59:51,25.40,54.92,15.71,,
1703,07/06/2024 10:09:51,25.98,52.95,15.66,,
1704,07/06/2024 10:19:51,26.58,55.11,16.86,,
1705,07/06/2024 10:29:51,27.19,52.73,16.72,,
1706,07/06/2024 10:39:51,27.72,52.10,17.02,,
1707,07/06/2024 10:49:51,28.11,48.15,16.13,,
1708,07/06/2024 10:59:51,28.54,47.38,16.28,,
1709,07/06/2024 11:09:51,28.74,47.68,16.56,,
1710,07/06/2024 11:19:51,29.13,46.21,16.42,,
1711,07/06/2024 11:29:51,29.29,46.38,16.62,,
1712,07/06/2024 11:39:51,29.52,46.00,16.70,,
1713,07/06/2024 11:49:51,29.37,46.75,16.82,,
1714,07/06/2024 11:59:51,29.08,46.72,16.55,,
1715,07/06/2024 12:09:51,28.74,47.80,16.60,,
1716,07/06/2024 12:19:51,29.06,47.66,16.84,,
1717,07/06/2024 12:29:51,29.28,47.25,16.90,,
1718,07/06/2024 12:39:51,29.61,45.42,16.58,,
1719,07/06/2024 12:49:51,29.71,45.87,16.83,,
1720,07/06/2024 12:59:51,29.36,46.28,16.65,,
1721,07/06/2024 13:09:51,27.64,47.65,15.54,,
1722,07/06/2024 13:19:51,25.08,55.41,15.54,,
1723,07/06/2024 13:29:51,24.33,57.37,15.38,,
1724,07/06/2024 13:39:51,25.23,54.74,15.50,,
1725,07/06/2024 13:49:51,26.98,50.44,15.83,,
1726,07/06/2024 13:59:51,27.19,50.07,15.91,,
1727,07/06/2024 14:09:51,27.16,50.09,15.89,,
1728,07/06/2024 14:19:51,26.55,50.65,15.50,,
1729,07/06/2024 14:29:51,25.26,53.99,15.30,,
1730,07/06/2024 14:39:51,23.98,56.32,14.78,,
1731,07/06/2024 14:49:51,22.94,58.40,14.36,,
1732,07/06/2024 14:59:51,22.51,62.34,14.97,,
1733,07/06/2024 15:09:51,22.39,63.10,15.05,,
1734,07/06/2024 15:19:51,22.41,64.51,15.41,,
1735,07/06/2024 15:29:51,22.60,65.55,15.84,,
1736,07/06/2024 15:39:51,22.83,65.06,15.94,,
1737,07/06/2024 15:49:51,22.90,60.34,14.83,,
1738,07/06/2024 15:59:51,22.49,63.17,15.16,,
1739,07/06/2024 16:09:51,22.15,64.66,15.20,,
1740,07/06/2024 16:19:51,22.01,67.01,15.62,,
1741,07/06/2024 16:29:51,22.00,68.10,15.87,,
1742,07/06/2024 16:39:51,21.94,64.63,15.00,,
1743,07/06/2024 16:49:51,21.91,64.56,14.94,,
1744,07/06/2024 16:59:51,21.94,63.82,14.79,,
1745,07/06/2024 17:09:51,22.02,62.27,14.49,,
1746,07/06/2024 17:19:51,22.11,65.52,15.36,,
1747,07/06/2024 17:29:51,22.15,65.77,15.46,,
1748,07/06/2024 17:39:51,22.11,61.97,14.50,,
1749,07/06/2024 17:49:51,22.21,61.66,14.52,,
1750,07/06/2024 17:59:51,22.14,63.10,14.81,,
1751,07/06/2024 18:09:51,22.06,61.65,14.38,,
1752,07/06/2024 18:19:51,21.97,60.94,14.11,,
1753,07/06/2024 18:29:51,21.76,63.37,14.51,,
1754,07/06/2024 18:39:51,21.66,61.05,13.85,,
1755,07/06/2024 18:49:51,21.68,61.36,13.94,,
1756,07/06/2024 18:59:51,21.65,62.36,14.17,,
1757,07/06/2024 19:09:51,21.42,65.02,14.59,,
1758,07/06/2024 19:19:51,21.09,64.38,14.13,,
1759,07/06/2024 19:29:51,20.79,66.14,14.26,,
1760,07/06/2024 19:39:51,20.58,64.80,13.74,,
1761,07/06/2024 19:49:51,20.61,65.36,13.90,,
1762,07/06/2024 19:59:51,20.39,66.47,13.95,,
1763,07/06/2024 20:09:51,20.29,65.48,13.63,,
1764,07/06/2024 20:19:51,20.31,65.49,13.65,,
1765,07/06/2024 20:29:51,20.28,65.29,13.58,,
1766,07/06/2024 20:39:51,20.23,63.06,13.00,,
1767,07/06/2024 20:49:51,20.15,64.15,13.18,,
1768,07/06/2024 20:59:51,20.02,62.58,12.67,,
1769,07/06/2024 21:09:51,20.02,63.79,12.97,,
1770,07/06/2024 21:19:51,19.93,64.71,13.10,,
1771,07/06/2024 21:29:51,19.71,69.56,14.01,,
1772,07/06/2024 21:39:51,19.36,69.51,13.66,,
1773,07/06/2024 21:49:51,19.03,71.19,13.71,,
1774,07/06/2024 21:59:51,18.73,71.98,13.59,,
1775,07/06/2024 22:09:51,18.49,73.35,13.65,,
1776,07/06/2024 22:19:51,18.29,74.91,13.79,,
1777,07/06/2024 22:29:51,18.12,77.16,14.08,,
1778,07/06/2024 22:39:51,17.94,77.37,13.95,,
1779,07/06/2024 22:49:51,17.79,77.53,13.83,,
1780,07/06/2024 22:59:51,17.65,78.60,13.90,,
1781,07/06/2024 23:09:51,17.51,77.30,13.52,,
1782,07/06/2024 23:19:51,17.37,77.76,13.46,,
1783,07/06/2024 23:29:51,17.29,78.30,13.49,,
1784,07/06/2024 23:39:51,17.22,78.53,13.48,,
1785,07/06/2024 23:49:51,17.17,78.61,13.44,,
1786,07/06/2024 23:59:51,17.10,79.68,13.58,,
1787,07/07/2024 00:09:51,17.04,80.37,13.66,,
1788,07/07/2024 00:19:51,16.96,81.41,13.77,,
1789,07/07/2024 00:29:51,16.85,81.46,13.68,,
1790,07/07/2024 00:39:51,16.79,81.88,13.69,,
1791,07/07/2024 00:49:51,16.66,81.56,13.51,,
1792,07/07/2024 00:59:51,16.56,81.82,13.46,,
1793,07/07/2024 01:09:51,16.51,84.07,13.82,,
1794,07/07/2024 01:19:51,16.51,83.27,13.68,,
1795,07/07/2024 01:29:51,16.49,83.83,13.77,,
1796,07/07/2024 01:39:51,16.43,84.18,13.77,,
1797,07/07/2024 01:49:51,16.32,83.59,13.55,,
1798,07/07/2024 01:59:51,16.15,83.34,13.34,,
1799,07/07/2024 02:09:51,16.07,83.55,13.30,,
1800,07/07/2024 02:19:51,16.07,84.55,13.48,,
1801,07/07/2024 02:29:51,16.06,85.42,13.63,,
1802,07/07/2024 02:39:51,15.98,85.02,13.48,,
1803,07/07/2024 02:49:51,15.94,84.38,13.32,,
1804,07/07/2024 02:59:51,15.83,85.86,13.48,,
1805,07/07/2024 03:09:51,15.77,86.22,13.49,,
1806,07/07/2024 03:19:51,15.70,86.32,13.44,,
1807,07/07/2024 03:29:51,15.62,86.56,13.41,,
1808,07/07/2024 03:39:51,15.57,88.33,13.67,,
1809,07/07/2024 03:49:51,15.55,88.68,13.71,,
1810,07/07/2024 03:59:51,15.58,88.85,13.76,,
1811,07/07/2024 04:09:51,15.51,88.87,13.69,,
1812,07/07/2024 04:19:51,15.48,89.09,13.71,,
1813,07/07/2024 04:29:51,15.51,88.76,13.68,,
1814,07/07/2024 04:39:51,15.44,87.95,13.48,,
1815,07/07/2024 04:49:51,15.33,88.52,13.47,,
1816,07/07/2024 04:59:51,15.22,88.29,13.32,,
1817,07/07/2024 05:09:51,15.12,88.10,13.18,,
1818,07/07/2024 05:19:51,15.04,88.24,13.12,,
1819,07/07/2024 05:29:51,15.00,89.85,13.36,,
1820,07/07/2024 05:39:51,15.04,89.88,13.41,,
1821,07/07/2024 05:49:51,15.07,89.95,13.45,,
1822,07/07/2024 05:59:51,15.10,89.81,13.46,,
1823,07/07/2024 06:09:51,15.26,89.72,13.60,,
1824,07/07/2024 06:19:51,15.36,89.72,13.70,,
1825,07/07/2024 06:29:51,15.56,90.29,14.00,,
1826,07/07/2024 06:39:51,15.80,90.46,14.26,,
1827,07/07/2024 06:49:51,16.02,89.34,14.29,,
1828,07/07/2024 06:59:51,16.27,89.04,14.48,,
1829,07/07/2024 07:09:51,16.69,89.60,14.99,,
1830,07/07/2024 07:19:51,17.67,87.55,15.60,,
1831,07/07/2024 07:29:51,18.80,82.14,15.70,,
1832,07/07/2024 07:39:51,19.68,80.28,16.21,,
1833,07/07/2024 07:49:51,20.47,76.72,16.27,,
1834,07/07/2024 07:59:51,21.09,75.27,16.56,,
1835,07/07/2024 08:09:51,21.58,72.54,16.45,,
1836,07/07/2024 08:19:51,22.19,71.06,16.72,,
1837,07/07/2024 08:29:51,22.89,70.78,17.33,,
1838,07/07/2024 08:39:51,23.51,67.75,17.23,,
1839,07/07/2024 08:49:51,23.91,65.56,17.08,,
1840,07/07/2024 08:59:51,24.65,67.06,18.15,,
1841,07/07/2024 09:09:51,25.10,61.23,17.13,,
1842,07/07/2024 09:19:51,25.69,60.51,17.50,,
1843,07/07/2024 09:29:51,26.44,56.41,17.09,,
1844,07/07/2024 09:39:51,27.09,57.59,18.03,,
1845,07/07/2024 09:49:51,27.79,55.01,17.94,,
1846,07/07/2024 09:59:51,28.40,52.23,17.68,,
1847,07/07/2024 10:09:51,29.34,48.88,17.49,,
1848,07/07/2024 10:19:51,29.96,49.16,18.16,,
1849,07/07/2024 10:29:51,30.01,47.72,17.73,,
1850,07/07/2024 10:39:51,30.40,45.11,17.19,,
1851,07/07/2024 10:49:51,30.83,44.51,17.37,,
1852,07/07/2024 10:59:51,31.51,43.68,17.68,,
1853,07/07/2024 11:09:51,32.15,45.89,19.05,,
1854,07/07/2024 11:19:51,32.49,43.45,18.48,,
1855,07/07/2024 11:29:51,32.94,42.47,18.52,,
1856,07/07/2024 11:39:51,32.93,41.72,18.22,,
1857,07/07/2024 11:49:51,32.64,43.81,18.75,,
1858,07/07/2024 11:59:51,32.48,40.74,17.44,,
1859,07/07/2024 12:09:51,32.83,41.37,18.01,,
1860,07/07/2024 12:19:51,33.14,42.65,18.77,,
1861,07/07/2024 12:29:51,33.51,38.74,17.56,,
1862,07/07/2024 12:39:51,33.04,40.64,17.91,,
1863,07/07/2024 12:49:51,32.90,40.05,17.55,,
1864,07/07/2024 12:59:51,32.65,39.67,17.17,,
1865,07/07/2024 13:09:51,30.44,40.65,15.59,,
1866,07/07/2024 13:19:51,27.66,45.96,15.00,,
1867,07/07/2024 13:29:51,26.30,52.79,15.92,,
1868,07/07/2024 13:39:51,27.05,47.70,15.02,,
1869,07/07/2024 13:49:51,28.47,44.84,15.35,,
1870,07/07/2024 13:59:51,30.24,41.81,15.85,,
1871,07/07/2024 14:09:51,31.01,41.63,16.47,,
1872,07/07/2024 14:19:51,30.46,42.41,16.27,,
1873,07/07/2024 14:29:51,28.85,43.22,15.12,,
1874,07/07/2024 14:39:51,27.31,48.26,15.44,,
1875,07/07/2024 14:49:51,26.52,52.24,15.96,,
1876,07/07/2024 14:59:51,25.95,52.18,15.41,,
1877,07/07/2024 15:09:51,25.59,57.56,16.62,,
1878,07/07/2024 15:19:51,25.31,55.59,15.81,,
1879,07/07/2024 15:29:51,25.04,54.28,15.18,,
1880,07/07/2024 15:39:51,24.93,56.73,15.77,,
1881,07/07/2024 15:49:51,24.97,54.15,15.08,,
1882,07/07/2024 15:59:51,24.86,58.28,16.13,,
1883,07/07/2024 16:09:51,24.76,55.16,15.17,,
1884,07/07/2024 16:19:51,24.58,54.02,14.69,,
1885,07/07/2024 16:29:51,24.37,57.43,15.44,,
1886,07/07/2024 16:39:51,24.27,59.59,15.93,,
1887,07/07/2024 16:49:51,24.28,58.71,15.70,,
1888,07/07/2024 16:59:51,24.38,61.68,16.57,,
1889,07/07/2024 17:09:51,24.43,54.32,14.63,,
1890,07/07/2024 17:19:51,24.59,54.67,14.88,,
1891,07/07/2024 17:29:51,24.76,56.08,15.44,,
1892,07/07/2024 17:39:51,24.68,53.03,14.49,,
1893,07/07/2024 17:49:51,24.58,57.54,15.67,,
1894,07/07/2024 17:59:51,24.41,56.05,15.10,,
1895,07/07/2024 18:09:51,24.25,58.90,15.72,,
1896,07/07/2024 18:19:51,23.99,60.94,16.01,,
1897,07/07/2024 18:29:51,23.65,60.52,15.59,,
1898,07/07/2024 18:39:51,23.29,61.34,15.46,,
1899,07/07/2024 18:49:51,23.03,66.87,16.56,,
1900,07/07/2024 18:59:51,22.82,64.41,15.77,,
1901,07/07/2024 19:09:51,22.63,67.72,16.38,,
1902,07/07/2024 19:19:51,22.52,74.30,17.74,,
1903,07/07/2024 19:29:51,22.41,75.52,17.90,,
1904,07/07/2024 19:39:51,22.27,74.85,17.61,,
1905,07/07/2024 19:49:51,22.02,66.62,15.54,,
1906,07/07/2024 19:59:51,21.74,66.23,15.18,,
1907,07/07/2024 20:09:51,21.59,71.02,16.13,,
1908,07/07/2024 20:19:51,21.40,63.43,14.19,,
1909,07/07/2024 20:29:51,21.22,67.98,15.10,,
1910,07/07/2024 20:39:51,21.01,66.99,14.66,,
1911,07/07/2024 20:49:51,20.83,60.78,13.00,,
1912,07/07/2024 20:59:51,20.62,58.67,12.26,,
1913,07/07/2024 21:09:51,20.40,61.92,12.87,,
1914,07/07/2024 21:19:51,20.22,64.52,13.34,,
1915,07/07/2024 21:29:51,20.02,64.80,13.21,,
1916,07/07/2024 21:39:51,19.87,67.05,13.60,,
1917,07/07/2024 21:49:51,19.71,64.81,12.92,,
1918,07/07/2024 21:59:51,19.55,65.16,12.85,,
1919,07/07/2024 22:09:51,19.45,67.91,13.39,,
1920,07/07/2024 22:19:51,19.37,67.66,13.25,,
1921,07/07/2024 22:29:51,19.19,66.71,12.87,,
1922,07/07/2024 22:39:51,19.11,67.23,12.91,,
1923,07/07/2024 22:49:51,19.02,66.87,12.74,,
1924,07/07/2024 22:59:51,18.91,66.09,12.46,,
1925,07/07/2024 23:09:51,18.87,67.42,12.73,,
1926,07/07/2024 23:19:51,18.87,68.44,12.96,,
1927,07/07/2024 23:29:51,18.95,70.42,13.47,,
1928,07/07/2024 23:39:51,18.84,70.32,13.34,,
1929,07/07/2024 23:49:51,18.76,68.62,12.89,,
1930,07/07/2024 23:59:51,18.68,71.22,13.38,,
1931,07/08/2024 00:09:51,18.57,71.83,13.41,,
1932,07/08/2024 00:19:51,18.46,71.94,13.33,,
1933,07/08/2024 00:29:51,18.36,72.36,13.32,,
1934,07/08/2024 00:39:51,18.28,72.90,13.36,,
1935,07/08/2024 00:49:51,18.18,72.13,13.10,,
1936,07/08/2024 00:59:51,18.11,74.54,13.53,,
1937,07/08/2024 01:09:51,17.98,73.62,13.21,,
1938,07/08/2024 01:19:51,17.87,73.59,13.10,,
1939,07/08/2024 01:29:51,17.80,75.15,13.35,,
1940,07/08/2024 01:39:51,17.68,74.14,13.03,,
1941,07/08/2024 01:49:51,17.60,74.06,12.94,,
1942,07/08/2024 01:59:51,17.57,74.58,13.02,,
1943,07/08/2024 02:09:51,17.50,75.47,13.13,,
1944,07/08/2024 02:19:51,17.42,74.90,12.94,,
1945,07/08/2024 02:29:51,17.36,76.19,13.14,,
1946,07/08/2024 02:39:51,17.30,76.68,13.19,,
1947,07/08/2024 02:49:51,17.22,76.41,13.05,,
1948,07/08/2024 02:59:51,17.15,76.81,13.06,,
1949,07/08/2024 03:09:51,17.08,77.00,13.03,,
1950,07/08/2024 03:19:51,17.02,77.36,13.04,,
1951,07/08/2024 03:29:51,16.94,77.98,13.10,,
1952,07/08/2024 03:39:51,16.87,78.07,13.04,,
1953,07/08/2024 03:49:51,16.80,78.76,13.11,,
1954,07/08/2024 03:59:51,16.79,79.07,13.16,,
1955,07/08/2024 04:09:51,16.73,79.94,13.27,,
1956,07/08/2024 04:19:51,16.70,79.38,13.13,,
1957,07/08/2024 04:29:51,16.66,80.59,13.32,,
1958,07/08/2024 04:39:51,16.56,79.68,13.06,,
1959,07/08/2024 04:49:51,16.51,80.24,13.11,,
1960,07/08/2024 04:59:51,16.45,80.44,13.09,,
1961,07/08/2024 05:09:51,16.37,80.08,12.95,,
1962,07/08/2024 05:19:51,16.30,81.21,13.09,,
1963,07/08/2024 05:29:51,16.27,81.97,13.21,,
1964,07/08/2024 05:39:51,16.24,81.92,13.17,,
1965,07/08/2024 05:49:51,16.22,82.17,13.19,,
1966,07/08/2024 05:59:51,16.21,82.33,13.21,,
1967,07/08/2024 06:09:51,16.26,82.99,13.39,,
1968,07/08/2024 06:19:51,16.35,83.65,13.59,,
1969,07/08/2024 06:29:51,16.46,83.72,13.72,,
1970,07/08/2024 06:39:51,16.62,84.03,13.93,,
1971,07/08/2024 06:49:51,16.84,84.95,14.32,,
1972,07/08/2024 06:59:51,17.12,85.64,14.72,,
1973,07/08/2024 07:09:51,17.54,85.03,15.01,,
1974,07/08/2024 07:19:51,18.56,81.98,15.45,,
1975,07/08/2024 07:29:51,19.75,76.11,15.44,,
1976,07/08/2024 07:39:51,20.85,73.86,16.04,,
1977,07/08/2024 07:49:51,21.82,71.06,16.36,,
1978,07/08/2024 07:59:51,22.51,66.81,16.05,,
1979,07/08/2024 08:09:51,23.14,63.29,15.80,,
1980,07/08/2024 08:19:51,23.85,62.78,16.35,,
1981,07/08/2024 08:29:51,24.41,58.82,15.85,,
1982,07/08/2024 08:39:51,24.75,58.24,16.01,,
1983,07/08/2024 08:49:51,25.17,58.60,16.50,,
1984,07/08/2024 08:59:51,25.48,58.35,16.73,,
1985,07/08/2024 09:09:51,25.69,59.86,17.33,,
1986,07/08/2024 09:19:51,26.23,53.11,15.94,,
1987,07/08/2024 09:29:51,27.10,55.73,17.51,,
1988,07/08/2024 09:39:51,27.90,52.47,17.29,,
1989,07/08/2024 09:49:51,28.52,49.83,17.05,,
1990,07/08/2024 09:59:51,28.71,49.54,17.13,,
1991,07/08/2024 10:09:51,27.56,51.36,16.65,,
1992,07/08/2024 10:19:51,27.88,52.12,17.17,,
1993,07/08/2024 10:29:51,29.51,48.27,17.45,,
1994,07/08/2024 10:39:51,30.64,45.17,17.43,,
1995,07/08/2024 10:49:51,31.24,45.30,18.02,,
1996,07/08/2024 10:59:51,31.39,45.33,18.16,,
1997,07/08/2024 11:09:51,31.56,45.40,18.34,,
1998,07/08/2024 11:19:51,31.83,45.82,18.73,,
1999,07/08/2024 11:29:51,32.15,43.34,18.14,,
2000,07/08/2024 11:39:51,32.26,44.12,18.51,,
2001,07/08/2024 11:49:51,32.24,43.32,18.20,,
2002,07/08/2024 11:59:51,32.41,42.79,18.17,,
2003,07/08/2024 12:09:51,32.47,43.95,18.64,,
2004,07/08/2024 12:19:51,32.74,43.13,18.59,,
2005,07/08/2024 12:29:51,33.16,41.12,18.20,,
2006,07/08/2024 12:39:51,33.53,40.75,18.39,,
2007,07/08/2024 12:49:51,33.94,38.18,17.71,,
2008,07/08/2024 12:59:51,33.70,39.22,17.93,,
2009,07/08/2024 13:09:51,32.30,40.77,17.30,,
2010,07/08/2024 13:19:51,28.94,44.30,15.58,,
2011,07/08/2024 13:29:51,26.90,52.77,16.46,,
2012,07/08/2024 13:39:51,27.15,52.66,16.66,,
2013,07/08/2024 13:49:51,28.30,48.94,16.57,,
2014,07/08/2024 13:59:51,30.61,44.11,17.03,,
2015,07/08/2024 14:09:51,31.72,41.13,16.92,,
2016,07/08/2024 14:19:51,31.49,41.12,16.71,,
2017,07/08/2024 14:29:51,29.82,43.94,16.25,,
2018,07/08/2024 14:39:51,28.01,48.20,16.06,,
2019,07/08/2024 14:49:51,26.98,53.02,16.61,,
2020,07/08/2024 14:59:51,26.17,56.50,16.86,,
2021,07/08/2024 15:09:51,25.48,55.60,15.97,,
2022,07/08/2024 15:19:51,24.96,60.66,16.85,,
2023,07/08/2024 15:29:51,24.63,56.43,15.41,,
2024,07/08/2024 15:39:51,24.44,55.27,14.91,,
2025,07/08/2024 15:49:51,24.24,57.17,15.25,,
2026,07/08/2024 15:59:51,24.24,56.61,15.10,,
2027,07/08/2024 16:09:51,24.16,63.21,16.75,,
2028,07/08/2024 16:19:51,24.03,61.07,16.08,,
2029,07/08/2024 16:29:51,23.92,56.45,14.75,,
2030,07/08/2024 16:39:51,24.07,58.26,15.38,,
2031,07/08/2024 16:49:51,24.14,60.84,16.13,,
2032,07/08/2024 16:59:51,24.28,58.13,15.54,,
2033,07/08/2024 17:09:51,24.44,57.42,15.50,,
2034,07/08/2024 17:19:51,24.77,53.37,14.67,,
2035,07/08/2024 17:29:51,24.95,57.23,15.93,,
2036,07/08/2024 17:39:51,24.89,57.53,15.95,,
2037,07/08/2024 17:49:51,24.80,55.21,15.23,,
2038,07/08/2024 17:59:51,24.68,57.53,15.76,,
2039,07/08/2024 18:09:51,24.58,58.67,15.97,,
2040,07/08/2024 18:19:51,24.51,60.39,16.36,,
2041,07/08/2024 18:29:51,24.39,61.40,16.51,,
2042,07/08/2024 18:39:51,24.14,62.78,16.62,,
2043,07/08/2024 18:49:51,23.92,66.20,17.25,,
2044,07/08/2024 18:59:51,23.67,67.00,17.20,,
2045,07/08/2024 19:09:51,23.39,68.59,17.31,,
2046,07/08/2024 19:19:51,23.16,70.90,17.61,,
2047,07/08/2024 19:29:51,22.91,71.82,17.57,,
2048,07/08/2024 19:39:51,22.58,71.01,17.08,,
2049,07/08/2024 19:49:51,22.21,71.22,16.77,,
2050,07/08/2024 19:59:51,21.84,71.66,16.51,,
2051,07/08/2024 20:09:51,21.51,71.41,16.15,,
2052,07/08/2024 20:19:51,21.22,73.89,16.40,,
2053,07/08/2024 20:29:51,20.99,72.36,15.85,,
2054,07/08/2024 20:39:51,20.76,75.05,16.20,,
2055,07/08/2024 20:49:51,20.55,78.94,16.80,,
2056,07/08/2024 20:59:51,20.33,76.68,16.12,,
2057,07/08/2024 21:09:51,20.13,76.70,15.93,,
2058,07/08/2024 21:19:51,19.91,78.03,15.99,,
2059,07/08/2024 21:29:51,19.69,76.07,15.37,,
2060,07/08/2024 21:39:51,19.46,76.08,15.16,,
2061,07/08/2024 21:49:51,19.27,76.52,15.06,,
2062,07/08/2024 21:59:51,19.18,75.69,14.80,,
2063,07/08/2024 22:09:51,19.09,76.35,14.85,,
2064,07/08/2024 22:19:51,19.05,76.95,14.93,,
2065,07/08/2024 22:29:51,19.02,75.79,14.67,,
2066,07/08/2024 22:39:51,18.96,76.51,14.76,,
2067,07/08/2024 22:49:51,18.95,75.22,14.49,,
2068,07/08/2024 22:59:51,18.93,75.65,14.55,,
2069,07/08/2024 23:09:51,18.93,76.21,14.67,,
2070,07/08/2024 23:19:51,18.87,76.24,14.61,,
2071,07/08/2024 23:29:51,18.81,75.34,14.38,,
2072,07/08/2024 23:39:51,18.76,76.33,14.52,,
2073,07/08/2024 23:49:51,18.72,75.19,14.26,,
2074,07/08/2024 23:59:51,18.69,75.02,14.19,,
2075,07/09/2024 00:09:51,18.66,74.95,14.15,,
2076,07/09/2024 00:19:51,18.68,77.09,14.60,,
2077,07/09/2024 00:29:51,18.73,77.43,14.72,,
2078,07/09/2024 00:39:51,18.73,77.88,14.81,,
2079,07/09/2024 00:49:51,18.65,77.47,14.65,,
2080,07/09/2024 00:59:51,18.60,77.75,14.66,,
2081,07/09/2024 01:09:51,18.54,78.27,14.70,,
2082,07/09/2024 01:19:51,18.47,77.63,14.51,,
2083,07/09/2024 01:29:51,18.42,78.32,14.60,,
2084,07/09/2024 01:39:51,18.36,78.43,14.56,,
2085,07/09/2024 01:49:51,18.34,80.84,15.01,,
2086,07/09/2024 01:59:51,18.27,80.32,14.85,,
2087,07/09/2024 02:09:51,18.22,80.78,14.88,,
2088,07/09/2024 02:19:51,18.13,80.28,14.70,,
2089,07/09/2024 02:29:51,18.01,80.89,14.70,,
2090,07/09/2024 02:39:51,17.91,80.27,14.49,,
2091,07/09/2024 02:49:51,17.83,80.39,14.43,,
2092,07/09/2024 02:59:51,17.75,80.51,14.37,,
2093,07/09/2024 03:09:51,17.61,80.65,14.26,,
2094,07/09/2024 03:19:51,17.51,81.10,14.26,,
2095,07/09/2024 03:29:51,17.40,80.92,14.11,,
2096,07/09/2024 03:39:51,17.33,81.72,14.19,,
2097,07/09/2024 03:49:51,17.24,81.82,14.12,,
2098,07/09/2024 03:59:51,17.19,81.85,14.08,,
2099,07/09/2024 04:09:51,17.12,81.73,13.99,,
2100,07/09/2024 04:19:51,17.03,82.10,13.97,,
2101,07/09/2024 04:29:51,16.97,82.44,13.97,,
2102,07/09/2024 04:39:51,16.87,83.69,14.11,,
2103,07/09/2024 04:49:51,16.85,84.71,14.28,,
2104,07/09/2024 04:59:51,16.78,83.10,13.91,,
2105,07/09/2024 05:09:51,16.74,83.02,13.86,,
2106,07/09/2024 05:19:51,16.71,83.82,13.98,,
2107,07/09/2024 05:29:51,16.68,82.78,13.75,,
2108,07/09/2024 05:39:51,16.63,82.44,13.65,,
2109,07/09/2024 05:49:51,16.62,82.73,13.69,,
2110,07/09/2024 05:59:51,16.66,83.08,13.80,,
2111,07/09/2024 06:09:51,16.73,83.67,13.97,,
2112,07/09/2024 06:19:51,16.80,82.83,13.89,,
2113,07/09/2024 06:29:51,16.90,83.53,14.11,,
2114,07/09/2024 06:39:51,17.06,83.71,14.30,,
2115,07/09/2024 06:49:51,17.26,83.63,14.48,,
2116,07/09/2024 06:59:51,17.49,83.40,14.67,,
2117,07/09/2024 07:09:51,17.93,81.03,14.65,,
2118,07/09/2024 07:19:51,19.13,77.30,15.08,,
2119,07/09/2024 07:29:51,20.38,72.20,15.23,,
2120,07/09/2024 07:39:51,21.29,71.37,15.92,,
2121,07/09/2024 07:49:51,22.05,70.65,16.49,,
2122,07/09/2024 07:59:51,22.81,69.99,17.07,,
2123,07/09/2024 08:09:51,23.44,68.39,17.31,,
2124,07/09/2024 08:19:51,23.84,65.85,17.09,,
2125,07/09/2024 08:29:51,24.20,65.66,17.39,,
2126,07/09/2024 08:39:51,24.33,65.76,17.53,,
2127,07/09/2024 08:49:51,24.81,65.04,17.82,,
2128,07/09/2024 08:59:51,25.29,61.51,17.38,,
2129,07/09/2024 09:09:51,25.62,58.78,16.98,,
2130,07/09/2024 09:19:51,26.26,56.49,16.94,,
2131,07/09/2024 09:29:51,27.00,54.95,17.19,,
2132,07/09/2024 09:39:51,27.48,54.84,17.61,,
