#,Date-Time (PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Button Down,Host Connected,End of File
1901,09-12-2024 05:32:01,11.89,89.26,10.19,,,
1902,09-12-2024 05:37:01,12.42,95.20,11.69,,,
1903,09-12-2024 05:42:01,13.39,89.29,11.68,,,
1904,09-12-2024 05:47:01,13.69,89.74,12.05,,,
1905,09-12-2024 05:52:01,13.86,88.47,12.00,,,
1906,09-12-2024 05:57:01,13.95,87.98,12.00,,,
1907,09-12-2024 06:02:01,14.18,92.99,13.08,,,
1908,09-12-2024 06:07:01,15.34,88.84,13.53,,,
1909,09-12-2024 06:12:01,15.78,86.86,13.61,,,
1910,09-12-2024 06:17:01,15.97,85.20,13.51,,,
1911,09-12-2024 06:22:01,16.06,84.46,13.46,,,
1912,09-12-2024 06:27:01,16.13,83.83,13.41,,,
1913,09-12-2024 06:32:01,16.15,83.40,13.36,,,
1914,09-12-2024 06:37:01,16.15,82.63,13.21,,,
1915,09-12-2024 06:42:01,16.13,81.76,13.03,,,
1916,09-12-2024 06:47:01,16.14,80.39,12.78,,,
1917,09-12-2024 06:52:01,16.15,76.12,11.96,,,
1918,09-12-2024 06:57:01,16.16,73.64,11.47,,,
1919,09-12-2024 07:02:01,16.33,83.94,13.62,,,
1920,09-12-2024 07:07:01,17.58,69.76,12.01,,,
1921,09-12-2024 07:12:01,17.91,73.39,13.11,,,
1922,09-12-2024 07:17:01,18.10,70.16,12.60,,,
1923,09-12-2024 07:22:01,18.20,69.04,12.45,,,
1924,09-12-2024 07:27:01,18.26,68.57,12.40,,,
1925,09-12-2024 07:32:01,18.27,67.98,12.28,,,
1926,09-12-2024 07:37:01,18.26,67.78,12.22,,,
1927,09-12-2024 07:42:01,18.27,68.10,12.31,,,
1928,09-12-2024 07:47:01,18.30,67.95,12.30,,,
1929,09-12-2024 07:52:01,18.29,67.83,12.26,,,
1930,09-12-2024 07:57:01,18.29,67.61,12.22,,,
1931,09-12-2024 08:02:01,18.46,79.91,14.95,,,
1932,09-12-2024 08:07:01,19.70,67.61,13.56,,,
1933,09-12-2024 08:12:01,20.11,70.73,14.65,,,
1934,09-12-2024 08:17:01,20.29,67.49,14.10,,,
1935,09-12-2024 08:22:01,20.35,66.50,13.92,,,
1936,09-12-2024 08:27:01,20.36,66.46,13.92,,,
1937,09-12-2024 08:32:01,20.38,66.65,13.99,,,
1938,09-12-2024 08:37:01,20.42,66.52,14.00,,,
1939,09-12-2024 08:42:01,20.45,66.25,13.96,,,
1940,09-12-2024 08:47:01,20.40,65.81,13.81,,,
1941,09-12-2024 08:52:01,20.33,66.10,13.82,,,
1942,09-12-2024 08:57:01,20.35,66.15,13.84,,,
1943,09-12-2024 09:02:01,20.53,77.83,16.55,,,
1944,09-12-2024 09:07:01,21.76,67.11,15.40,,,
1945,09-12-2024 09:12:01,22.18,68.34,16.09,,,
1946,09-12-2024 09:17:01,22.35,65.81,15.67,,,
1947,09-12-2024 09:22:01,22.40,65.55,15.66,,,
1948,09-12-2024 09:27:01,22.44,65.42,15.66,,,
1949,09-12-2024 09:32:01,22.47,65.09,15.60,,,
1950,09-12-2024 09:37:01,22.47,65.02,15.59,,,
1951,09-12-2024 09:42:01,22.48,64.69,15.52,,,
1952,09-12-2024 09:47:01,22.47,65.00,15.59,,,
1953,09-12-2024 09:52:01,22.47,64.76,15.52,,,
1954,09-12-2024 09:57:01,22.47,64.97,15.58,,,
1955,09-12-2024 10:02:01,22.51,64.80,15.57,,,
1956,09-12-2024 10:07:01,22.51,64.34,15.46,,,
1957,09-12-2024 10:12:01,22.42,65.00,15.54,,,
1958,09-12-2024 10:17:01,22.42,64.66,15.46,,,
1959,09-12-2024 10:22:01,22.44,64.85,15.52,,,
1960,09-12-2024 10:27:01,22.46,64.76,15.52,,,
1961,09-12-2024 10:32:01,22.47,64.55,15.48,,,
1962,09-12-2024 10:37:01,22.47,64.57,15.48,,,
1963,09-12-2024 10:42:01,22.47,64.60,15.49,,,
1964,09-12-2024 10:47:01,22.48,64.45,15.46,,,
1965,09-12-2024 10:52:01,22.48,64.40,15.45,,,
1966,09-12-2024 10:57:01,22.48,64.25,15.42,,,
1967,09-12-2024 11:02:01,22.50,64.39,15.46,,,
1968,09-12-2024 11:07:01,22.49,64.28,15.43,,,
1969,09-12-2024 11:12:01,22.47,64.43,15.45,,,
1970,09-12-2024 11:17:01,22.48,64.37,15.44,,,
1971,09-12-2024 11:22:01,22.48,64.22,15.41,,,
1972,09-12-2024 11:27:01,22.48,64.28,15.42,,,
1973,09-12-2024 11:32:01,22.47,64.37,15.44,,,
1974,09-12-2024 11:37:01,22.48,64.32,15.43,,,
1975,09-12-2024 11:42:01,22.48,64.08,15.37,,,
1976,09-12-2024 11:47:01,22.48,64.30,15.43,,,
1977,09-12-2024 11:52:01,22.47,64.16,15.39,,,
1978,09-12-2024 11:57:01,22.49,64.27,15.43,,,
1979,09-12-2024 12:02:01,22.49,64.18,15.41,,,
1980,09-12-2024 12:07:01,22.49,64.11,15.39,,,
1981,09-12-2024 12:12:01,22.48,64.10,15.38,,,
1982,09-12-2024 12:17:01,22.48,64.14,15.39,,,
1983,09-12-2024 12:22:01,22.48,64.04,15.36,,,
1984,09-12-2024 12:27:01,22.47,64.08,15.37,,,
1985,09-12-2024 12:32:01,22.48,64.11,15.38,,,
1986,09-12-2024 12:37:01,22.48,64.06,15.37,,,
1987,09-12-2024 12:42:01,22.49,64.03,15.37,,,
1988,09-12-2024 12:47:01,22.50,64.08,15.39,,,
1989,09-12-2024 12:52:01,22.51,63.97,15.37,,,
1990,09-12-2024 12:57:01,22.51,63.95,15.37,,,
1991,09-12-2024 13:02:01,22.49,64.04,15.37,,,
1992,09-12-2024 13:07:01,22.49,63.82,15.32,,,
1993,09-12-2024 13:12:01,22.48,63.96,15.35,,,
1994,09-12-2024 13:17:01,22.48,61.33,14.69,,,
1995,09-12-2024 13:22:01,22.40,59.32,14.10,,,
1996,09-12-2024 13:27:01,22.34,59.06,13.98,,,
1997,09-12-2024 13:32:01,22.43,60.02,14.31,,,
1998,09-12-2024 13:37:01,22.44,62.19,14.87,,,
1999,09-12-2024 13:42:01,22.45,62.66,15.00,,,
2000,09-12-2024 13:47:01,22.44,63.39,15.17,,,
2001,09-12-2024 13:52:01,22.45,63.15,15.12,,,
2002,09-12-2024 13:57:01,22.44,63.24,15.13,,,
2003,09-12-2024 14:02:01,22.46,63.35,15.17,,,
2004,09-12-2024 14:07:01,22.44,63.49,15.19,,,
2005,09-12-2024 14:12:01,22.43,63.56,15.20,,,
2006,09-12-2024 14:17:01,22.44,63.59,15.21,,,
2007,09-12-2024 14:22:01,22.45,63.59,15.23,,,
2008,09-12-2024 14:27:01,22.44,63.65,15.23,,,
2009,09-12-2024 14:32:01,22.46,63.49,15.21,,,
2010,09-12-2024 14:37:01,22.46,63.58,15.23,,,
2011,09-12-2024 14:42:01,22.44,63.67,15.23,,,
2012,09-12-2024 14:47:01,22.44,63.84,15.27,,,
2013,09-12-2024 14:52:01,22.44,63.73,15.25,,,
2014,09-12-2024 14:57:01,22.46,63.63,15.24,,,
2015,09-12-2024 15:02:01,22.44,63.75,15.26,,,
2016,09-12-2024 15:07:01,22.44,63.60,15.21,,,
2017,09-12-2024 15:12:01,22.44,63.72,15.24,,,
2018,09-12-2024 15:17:01,22.45,63.60,15.23,,,
2019,09-12-2024 15:22:01,22.46,63.71,15.26,,,
2020,09-12-2024 15:27:01,22.45,63.61,15.23,,,
2021,09-12-2024 15:32:01,22.44,63.76,15.26,,,
2022,09-12-2024 15:37:01,22.45,63.66,15.24,,,
2023,09-12-2024 15:42:01,22.44,63.66,15.24,,,
2024,09-12-2024 15:47:01,22.44,63.63,15.22,,,
2025,09-12-2024 15:52:01,22.44,63.71,15.24,,,
2026,09-12-2024 15:57:01,22.43,63.81,15.26,,,
2027,09-12-2024 16:02:01,22.46,63.66,15.25,,,
2028,09-12-2024 16:07:01,22.46,63.52,15.21,,,
2029,09-12-2024 16:12:01,22.44,63.47,15.18,,,
2030,09-12-2024 16:17:01,22.43,63.58,15.20,,,
2031,09-12-2024 16:22:01,22.43,63.71,15.23,,,
2032,09-12-2024 16:27:01,22.44,63.63,15.23,,,
2033,09-12-2024 16:32:01,22.46,63.52,15.21,,,
2034,09-12-2024 16:37:01,22.44,63.54,15.21,,,
2035,09-12-2024 16:42:01,22.45,63.73,15.26,,,
2036,09-12-2024 16:47:01,22.45,63.49,15.20,,,
2037,09-12-2024 16:52:01,22.44,63.52,15.19,,,
2038,09-12-2024 16:57:01,22.43,63.61,15.21,,,
2039,09-12-2024 17:02:01,22.43,63.54,15.19,,,
2040,09-12-2024 17:07:01,22.44,63.44,15.17,,,
2041,09-12-2024 17:12:01,22.42,63.49,15.17,,,
2042,09-12-2024 17:17:01,22.42,63.51,15.18,,,
2043,09-12-2024 17:22:01,22.44,63.55,15.20,,,
2044,09-12-2024 17:27:01,22.43,63.43,15.17,,,
2045,09-12-2024 17:32:01,22.44,63.50,15.19,,,
2046,09-12-2024 17:37:01,22.44,63.39,15.16,,,
2047,09-12-2024 17:42:01,22.44,63.47,15.19,,,
2048,09-12-2024 17:47:01,22.44,63.28,15.14,,,
2049,09-12-2024 17:52:01,22.44,63.39,15.17,,,
2050,09-12-2024 17:57:01,22.44,63.31,15.14,,,
2051,09-12-2024 18:02:01,22.39,61.78,14.72,,,
2052,09-12-2024 18:07:01,21.26,56.88,12.39,,,
2053,09-12-2024 18:12:01,19.62,60.01,11.66,,,
2054,09-12-2024 18:17:01,18.88,62.73,11.64,,,
2055,09-12-2024 18:22:01,18.62,63.84,11.66,,,
2056,09-12-2024 18:27:01,18.52,64.53,11.73,,,
2057,09-12-2024 18:32:01,18.49,64.46,11.68,,,
2058,09-12-2024 18:37:01,18.44,64.61,11.67,,,
2059,09-12-2024 18:42:01,18.43,64.64,11.66,,,
2060,09-12-2024 18:47:01,18.41,64.54,11.63,,,
2061,09-12-2024 18:52:01,18.41,64.61,11.64,,,
2062,09-12-2024 18:57:01,18.40,64.66,11.64,,,
2063,09-12-2024 19:02:01,18.35,63.02,11.21,,,
2064,09-12-2024 19:07:01,17.23,54.82,8.08,,,
2065,09-12-2024 19:12:01,16.06,63.07,9.05,,,
2066,09-12-2024 19:17:01,14.56,54.69,5.56,,,
2067,09-12-2024 19:22:01,13.22,66.80,7.19,,,
2068,09-12-2024 19:27:01,12.68,65.56,6.41,,,
2069,09-12-2024 19:32:01,12.54,66.78,6.54,,,
2070,09-12-2024 19:37:01,12.23,66.99,6.30,,,
2071,09-12-2024 19:42:01,12.02,68.06,6.33,,,
2072,09-12-2024 19:47:01,11.93,69.05,6.44,,,
2073,09-12-2024 19:52:01,11.93,68.82,6.40,,,
2074,09-12-2024 19:57:01,11.93,68.97,6.43,,,
2075,09-12-2024 20:02:01,11.93,68.89,6.41,,,
2076,09-12-2024 20:07:01,11.92,68.83,6.39,,,
2077,09-12-2024 20:12:01,11.94,68.92,6.43,,,
2078,09-12-2024 20:17:01,11.93,68.74,6.38,,,
2079,09-12-2024 20:22:01,11.94,68.76,6.39,,,
2080,09-12-2024 20:27:01,11.94,68.69,6.38,,,
2081,09-12-2024 20:32:01,11.94,68.73,6.39,,,
2082,09-12-2024 20:37:01,11.95,68.59,6.37,,,
2083,09-12-2024 20:42:01,11.95,68.62,6.38,,,
2084,09-12-2024 20:47:01,11.96,68.49,6.35,,,
2085,09-12-2024 20:52:01,11.94,68.59,6.36,,,
2086,09-12-2024 20:57:01,11.94,68.59,6.36,,,
2087,09-12-2024 21:02:01,11.96,68.60,6.38,,,
2088,09-12-2024 21:07:01,11.97,68.38,6.35,,,
2089,09-12-2024 21:12:01,11.97,68.37,6.34,,,
2090,09-12-2024 21:17:01,11.97,68.30,6.32,,,
2091,09-12-2024 21:22:01,11.94,68.23,6.29,,,
2092,09-12-2024 21:27:01,11.94,68.19,6.27,,,
2093,09-12-2024 21:32:01,11.93,68.43,6.31,,,
2094,09-12-2024 21:37:01,11.93,68.22,6.27,,,
2095,09-12-2024 21:42:01,11.94,68.36,6.32,,,
2096,09-12-2024 21:47:01,11.94,68.12,6.26,,,
2097,09-12-2024 21:52:01,11.94,68.18,6.27,,,
2098,09-12-2024 21:57:01,11.94,68.25,6.29,,,
2099,09-12-2024 22:02:01,11.94,67.91,6.21,,,
2100,09-12-2024 22:07:01,11.94,68.18,6.28,,,
2101,09-12-2024 22:12:01,11.94,68.23,6.28,,,
2102,09-12-2024 22:17:01,11.94,68.10,6.25,,,
2103,09-12-2024 22:22:01,11.94,68.22,6.28,,,
2104,09-12-2024 22:27:01,11.94,68.30,6.30,,,
2105,09-12-2024 22:32:01,11.94,68.14,6.27,,,
2106,09-12-2024 22:37:01,11.94,68.40,6.32,,,
2107,09-12-2024 22:42:01,11.94,68.10,6.26,,,
2108,09-12-2024 22:47:01,11.94,68.14,6.27,,,
2109,09-12-2024 22:52:01,11.94,68.04,6.25,,,
2110,09-12-2024 22:57:01,11.94,68.01,6.23,,,
2111,09-12-2024 23:02:01,11.92,67.93,6.20,,,
2112,09-12-2024 23:07:01,11.93,68.17,6.26,,,
2113,09-12-2024 23:12:01,11.94,68.09,6.26,,,
2114,09-12-2024 23:17:01,11.95,67.96,6.24,,,
2115,09-12-2024 23:22:01,11.96,67.81,6.21,,,
2116,09-12-2024 23:27:01,11.94,68.03,6.24,,,
2117,09-12-2024 23:32:01,11.95,67.76,6.19,,,
2118,09-12-2024 23:37:01,11.94,67.98,6.23,,,
2119,09-12-2024 23:42:01,11.94,67.93,6.22,,,
2120,09-12-2024 23:47:01,11.94,67.69,6.17,,,
2121,09-12-2024 23:52:01,11.94,67.86,6.20,,,
2122,09-12-2024 23:57:01,11.94,67.93,6.22,,,
2123,09-13-2024 00:02:01,11.94,67.81,6.20,,,
2124,09-13-2024 00:07:01,11.93,67.99,6.22,,,
2125,09-13-2024 00:12:01,11.93,67.95,6.21,,,
2126,09-13-2024 00:17:01,11.93,67.99,6.22,,,
2127,09-13-2024 00:22:01,11.93,67.78,6.18,,,
2128,09-13-2024 00:27:01,11.94,68.15,6.27,,,
2129,09-13-2024 00:32:01,11.95,67.91,6.23,,,
2130,09-13-2024 00:37:01,11.96,67.88,6.23,,,
2131,09-13-2024 00:42:01,11.94,67.71,6.18,,,
2132,09-13-2024 00:47:01,11.94,67.84,6.20,,,
2133,09-13-2024 00:52:01,11.94,67.71,6.18,,,
2134,09-13-2024 00:57:01,11.95,67.54,6.15,,,
2135,09-13-2024 01:02:01,11.94,67.68,6.17,,,
2136,09-13-2024 01:07:01,11.94,67.89,6.21,,,
2137,09-13-2024 01:12:01,11.95,67.70,6.18,,,
2138,09-13-2024 01:17:01,11.94,67.65,6.16,,,
2139,09-13-2024 01:22:01,11.95,67.52,6.14,,,
2140,09-13-2024 01:27:01,11.94,67.66,6.17,,,
2141,09-13-2024 01:32:01,11.95,67.60,6.16,,,
2142,09-13-2024 01:37:01,11.94,67.68,6.16,,,
2143,09-13-2024 01:42:01,11.93,67.61,6.14,,,
2144,09-13-2024 01:47:01,11.94,67.58,6.15,,,
2145,09-13-2024 01:52:01,11.94,67.67,6.17,,,
2146,09-13-2024 01:57:01,11.95,67.48,6.13,,,
2147,09-13-2024 02:02:01,11.95,67.47,6.13,,,
2148,09-13-2024 02:07:01,11.95,67.57,6.15,,,
2149,09-13-2024 02:12:01,11.95,67.60,6.16,,,
2150,09-13-2024 02:17:01,11.94,67.36,6.09,,,
2151,09-13-2024 02:22:01,11.93,67.62,6.14,,,
2152,09-13-2024 02:27:01,11.94,67.47,6.12,,,
2153,09-13-2024 02:32:01,11.93,67.53,6.12,,,
2154,09-13-2024 02:37:01,11.94,67.58,6.14,,,
2155,09-13-2024 02:42:01,11.95,67.39,6.11,,,
2156,09-13-2024 02:47:01,11.95,67.40,6.12,,,
2157,09-13-2024 02:52:01,11.96,67.40,6.12,,,
2158,09-13-2024 02:57:01,11.97,67.06,6.07,,,
2159,09-13-2024 03:02:01,11.96,67.20,6.08,,,
2160,09-13-2024 03:07:01,11.94,67.43,6.12,,,
2161,09-13-2024 03:12:01,11.95,67.47,6.13,,,
2162,09-13-2024 03:17:01,11.96,67.36,6.11,,,
2163,09-13-2024 03:22:01,11.94,67.40,6.11,,,
2164,09-13-2024 03:27:01,11.94,67.43,6.11,,,
2165,09-13-2024 03:32:01,11.94,67.50,6.13,,,
2166,09-13-2024 03:37:01,11.94,67.28,6.08,,,
2167,09-13-2024 03:42:01,11.94,67.34,6.10,,,
2168,09-13-2024 03:47:01,11.95,67.37,6.11,,,
2169,09-13-2024 03:52:01,11.95,67.46,6.13,,,
2170,09-13-2024 03:57:01,11.94,67.31,6.09,,,
2171,09-13-2024 04:02:01,11.94,67.32,6.08,,,
2172,09-13-2024 04:07:01,11.94,67.35,6.10,,,
2173,09-13-2024 04:12:01,11.94,67.24,6.07,,,
2174,09-13-2024 04:17:01,11.97,67.21,6.09,,,
2175,09-13-2024 04:22:01,11.95,67.21,6.08,,,
2176,09-13-2024 04:27:01,11.95,67.26,6.09,,,
2177,09-13-2024 04:32:01,11.93,67.28,6.07,,,
2178,09-13-2024 04:37:01,11.94,67.40,6.10,,,
2179,09-13-2024 04:42:01,11.95,67.25,6.08,,,
2180,09-13-2024 04:47:01,11.97,67.19,6.09,,,
2181,09-13-2024 04:52:01,11.97,67.19,6.08,,,
2182,09-13-2024 04:57:01,11.97,67.34,6.12,,,
2183,09-13-2024 05:02:01,11.95,67.04,6.04,,,
2184,09-13-2024 05:07:01,11.93,67.40,6.09,,,
2185,09-13-2024 05:12:01,11.94,67.20,6.06,,,
2186,09-13-2024 05:17:01,11.94,67.30,6.08,,,
2187,09-13-2024 05:22:01,11.96,67.06,6.05,,,
2188,09-13-2024 05:27:01,11.95,67.29,6.09,,,
2189,09-13-2024 05:32:01,11.93,67.20,6.05,,,
2190,09-13-2024 05:37:01,11.93,67.23,6.06,,,
2191,09-13-2024 05:42:01,11.92,67.37,6.08,,,
2192,09-13-2024 05:47:01,11.94,67.30,6.09,,,
2193,09-13-2024 05:52:01,11.95,67.36,6.11,,,
2194,09-13-2024 05:57:01,11.94,67.34,6.10,,,
2195,09-13-2024 06:02:01,11.93,67.29,6.07,,,
2196,09-13-2024 06:07:01,11.93,67.41,6.10,,,
2197,09-13-2024 06:12:01,11.97,67.36,6.13,,,
2198,09-13-2024 06:17:01,11.96,67.34,6.11,,,
2199,09-13-2024 06:22:01,11.94,67.20,6.06,,,
2200,09-13-2024 06:27:01,11.92,67.33,6.07,,,
2201,09-13-2024 06:32:01,11.94,67.40,6.11,,,
2202,09-13-2024 06:37:01,11.99,67.28,6.13,,,
2203,09-13-2024 06:42:01,11.98,67.07,6.07,,,
2204,09-13-2024 06:47:01,12.00,66.93,6.06,,,
2205,09-13-2024 06:52:01,12.02,66.72,6.04,,,
2206,09-13-2024 06:57:01,12.06,66.76,6.08,,,
2207,09-13-2024 07:02:01,12.30,80.24,9.00,,,
2208,09-13-2024 07:07:01,13.98,73.07,9.25,,,
2209,09-13-2024 07:12:01,14.94,66.78,8.83,,,
2210,09-13-2024 07:17:01,15.12,63.22,8.20,,,
2211,09-13-2024 07:22:01,15.04,64.47,8.41,,,
2212,09-13-2024 07:27:01,15.06,65.00,8.55,,,
2213,09-13-2024 07:32:01,15.12,65.27,8.67,,,
2214,09-13-2024 07:37:01,15.17,65.26,8.71,,,
2215,09-13-2024 07:42:01,15.21,65.36,8.77,,,
2216,09-13-2024 07:47:01,15.23,65.35,8.79,,,
2217,09-13-2024 07:52:01,15.25,65.35,8.81,,,
2218,09-13-2024 07:57:01,15.26,65.50,8.85,,,
2219,09-13-2024 08:02:01,15.25,65.82,8.91,,,
2220,09-13-2024 08:07:01,16.19,74.81,11.73,,,
2221,09-13-2024 08:12:01,17.49,65.28,10.92,,,
2222,09-13-2024 08:17:01,17.92,67.43,11.82,,,
2223,09-13-2024 08:22:01,18.20,64.70,11.46,,,
2224,09-13-2024 08:27:01,18.35,64.23,11.49,,,
2225,09-13-2024 08:32:01,18.38,63.89,11.44,,,
2226,09-13-2024 08:37:01,18.40,64.30,11.56,,,
2227,09-13-2024 08:42:01,18.43,63.98,11.51,,,
2228,09-13-2024 08:47:01,18.44,64.04,11.54,,,
2229,09-13-2024 08:52:01,18.39,63.84,11.44,,,
2230,09-13-2024 08:57:01,18.37,64.12,11.49,,,
2231,09-13-2024 09:02:01,18.44,65.45,11.86,,,
2232,09-13-2024 09:07:01,19.50,71.64,14.26,,,
2233,09-13-2024 09:12:01,21.14,70.14,15.51,,,
2234,09-13-2024 09:17:01,21.91,65.04,15.07,,,
2235,09-13-2024 09:22:01,22.22,63.66,15.02,,,
2236,09-13-2024 09:27:01,22.36,63.10,15.02,,,
2237,09-13-2024 09:32:01,22.39,62.77,14.96,,,
2238,09-13-2024 09:37:01,22.42,62.72,14.98,,,
2239,09-13-2024 09:42:01,22.43,62.49,14.93,,,
2240,09-13-2024 09:47:01,22.44,62.45,14.93,,,
2241,09-13-2024 09:52:01,22.45,62.37,14.92,,,
2242,09-13-2024 09:57:01,22.45,62.55,14.97,,,
2243,09-13-2024 10:02:01,22.44,62.48,14.95,,,
2244,09-13-2024 10:07:01,22.45,62.43,14.94,,,
2245,09-13-2024 10:12:01,22.43,62.60,14.96,,,
2246,09-13-2024 10:17:01,22.44,62.59,14.96,,,
2247,09-13-2024 10:22:01,22.47,62.85,15.06,,,
2248,09-13-2024 10:27:01,22.47,62.14,14.89,,,
2249,09-13-2024 10:32:01,22.42,62.87,15.02,,,
2250,09-13-2024 10:37:01,22.44,62.51,14.94,,,
2251,09-13-2024 10:42:01,22.46,62.49,14.96,,,
2252,09-13-2024 10:47:01,22.44,62.79,15.02,,,
2253,09-13-2024 10:52:01,22.44,62.55,14.96,,,
2254,09-13-2024 10:57:01,22.44,62.47,14.94,,,
2255,09-13-2024 11:02:01,22.43,62.54,14.94,,,
2256,09-13-2024 11:07:01,22.44,62.57,14.96,,,
2257,09-13-2024 11:12:01,22.44,62.55,14.96,,,
2258,09-13-2024 11:17:01,22.45,62.61,14.99,,,
2259,09-13-2024 11:22:01,22.46,62.67,15.00,,,
2260,09-13-2024 11:27:01,22.48,62.50,14.99,,,
2261,09-13-2024 11:32:01,22.45,62.60,14.98,,,
2262,09-13-2024 11:37:01,22.46,62.64,15.00,,,
2263,09-13-2024 11:42:01,22.46,62.66,15.00,,,
2264,09-13-2024 11:47:01,22.44,62.55,14.96,,,
2265,09-13-2024 11:52:01,22.44,62.46,14.93,,,
2266,09-13-2024 11:57:01,22.43,62.58,14.95,,,
2267,09-13-2024 12:02:01,22.41,62.74,14.98,,,
2268,09-13-2024 12:07:01,22.42,62.65,14.96,,,
2269,09-13-2024 12:12:01,22.44,62.65,14.99,,,
2270,09-13-2024 12:17:01,22.46,62.71,15.01,,,
2271,09-13-2024 12:22:01,22.47,62.51,14.98,,,
2272,09-13-2024 12:27:01,22.46,62.46,14.95,,,
2273,09-13-2024 12:32:01,22.45,62.58,14.98,,,
2274,09-13-2024 12:37:01,22.44,62.51,14.95,,,
2275,09-13-2024 12:42:01,22.44,62.49,14.94,,,
2276,09-13-2024 12:47:01,22.43,62.51,14.94,,,
2277,09-13-2024 12:52:01,22.43,62.44,14.92,,,
2278,09-13-2024 12:57:01,22.44,62.61,14.98,,,
2279,09-13-2024 13:02:01,22.45,62.68,15.00,,,
2280,09-13-2024 13:07:01,22.47,62.56,14.99,,,
2281,09-13-2024 13:12:01,22.44,62.30,14.90,,,
2282,09-13-2024 13:17:01,22.43,62.36,14.90,,,
2283,09-13-2024 13:22:01,22.44,62.49,14.94,,,
2284,09-13-2024 13:27:01,22.45,62.54,14.97,,,
2285,09-13-2024 13:32:01,22.48,62.45,14.97,,,
2286,09-13-2024 13:37:01,22.47,62.48,14.97,,,
2287,09-13-2024 13:42:01,22.46,62.38,14.93,,,
2288,09-13-2024 13:47:01,22.45,62.41,14.93,,,
2289,09-13-2024 13:52:01,22.46,62.36,14.93,,,
2290,09-13-2024 13:57:01,22.44,62.25,14.88,,,
2291,09-13-2024 14:02:01,22.44,62.35,14.90,,,
2292,09-13-2024 14:07:01,22.43,62.44,14.92,,,
2293,09-13-2024 14:12:01,22.44,62.57,14.96,,,
2294,09-13-2024 14:17:01,22.44,62.46,14.94,,,
2295,09-13-2024 14:22:01,22.44,62.55,14.95,,,
2296,09-13-2024 14:27:01,22.45,62.61,14.98,,,
2297,09-13-2024 14:32:01,22.45,62.55,14.97,,,
2298,09-13-2024 14:37:01,22.45,62.63,14.99,,,
2299,09-13-2024 14:42:01,22.47,62.50,14.98,,,
2300,09-13-2024 14:47:01,22.47,62.44,14.95,,,
2301,09-13-2024 14:52:01,22.45,62.50,14.96,,,
2302,09-13-2024 14:57:01,22.44,62.46,14.94,,,
2303,09-13-2024 15:02:01,22.44,62.46,14.94,,,
2304,09-13-2024 15:07:01,22.43,62.51,14.94,,,
2305,09-13-2024 15:12:01,22.43,62.55,14.95,,,
2306,09-13-2024 15:17:01,22.43,62.53,14.94,,,
2307,09-13-2024 15:22:01,22.43,62.53,14.94,,,
2308,09-13-2024 15:27:01,22.44,62.50,14.94,,,
2309,09-13-2024 15:32:01,22.43,62.65,14.97,,,
2310,09-13-2024 15:37:01,22.44,62.62,14.98,,,
2311,09-13-2024 15:42:01,22.44,62.63,14.98,,,
2312,09-13-2024 15:47:01,22.46,62.67,15.00,,,
2313,09-13-2024 15:52:01,22.46,62.67,15.00,,,
2314,09-13-2024 15:57:01,22.46,62.73,15.02,,,
2315,09-13-2024 16:02:01,22.44,62.72,15.00,,,
2316,09-13-2024 16:07:01,22.42,62.81,15.00,,,
2317,09-13-2024 16:12:01,22.43,62.77,15.00,,,
2318,09-13-2024 16:17:01,22.43,62.84,15.02,,,
2319,09-13-2024 16:22:01,22.43,63.11,15.09,,,
2320,09-13-2024 16:27:01,22.45,63.11,15.11,,,
2321,09-13-2024 16:32:01,22.46,63.26,15.15,,,
2322,09-13-2024 16:37:01,22.47,63.25,15.16,,,
2323,09-13-2024 16:42:01,22.51,63.39,15.24,,,
2324,09-13-2024 16:47:01,22.57,63.27,15.26,,,
2325,09-13-2024 16:52:01,22.62,63.20,15.29,,,
2326,09-13-2024 16:57:01,22.62,63.02,15.24,,,
2327,09-13-2024 17:02:01,22.59,63.05,15.23,,,
2328,09-13-2024 17:07:01,22.61,63.10,15.25,,,
2329,09-13-2024 17:12:01,22.62,63.23,15.29,,,
2330,09-13-2024 17:17:01,22.75,63.62,15.51,,,
2331,09-13-2024 17:22:01,22.44,58.07,13.81,,,
2332,09-13-2024 17:27:01,22.05,59.05,13.69,,,
2333,09-13-2024 17:32:01,21.92,62.94,14.56,,,
2334,09-13-2024 17:37:01,22.10,63.04,14.76,,,
2335,09-13-2024 17:42:01,22.25,63.08,14.91,,,
2336,09-13-2024 17:47:01,22.36,62.71,14.92,,,
2337,09-13-2024 17:52:01,22.40,62.64,14.95,,,
2338,09-13-2024 17:57:01,22.40,62.49,14.91,,,
2339,09-13-2024 18:02:01,22.37,61.25,14.57,,,
2340,09-13-2024 18:07:01,21.31,56.78,12.41,,,
2341,09-13-2024 18:12:01,19.69,56.69,10.87,,,
2342,09-13-2024 18:17:01,18.90,61.24,11.29,,,
2343,09-13-2024 18:22:01,18.68,62.75,11.45,,,
2344,09-13-2024 18:27:01,18.56,63.49,11.52,,,
2345,09-13-2024 18:32:01,18.49,63.64,11.48,,,
2346,09-13-2024 18:37:01,18.44,63.71,11.46,,,
2347,09-13-2024 18:42:01,18.42,63.76,11.45,,,
2348,09-13-2024 18:47:01,18.43,63.79,11.46,,,
2349,09-13-2024 18:52:01,18.44,63.74,11.46,,,
