#,Date-Time (PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Button Down,Host Connected,End of File
4530,09-21-2024 08:33:22,19.31,81.68,16.12,,,
4531,09-21-2024 08:38:22,19.34,81.51,16.12,,,
4532,09-21-2024 08:43:22,19.38,81.29,16.11,,,
4533,09-21-2024 08:48:22,19.42,81.37,16.17,,,
4534,09-21-2024 08:53:22,19.17,80.67,15.79,,,
4535,09-21-2024 08:58:22,19.15,82.03,16.03,,,
4536,09-21-2024 09:03:22,19.34,87.61,17.26,,,
4537,09-21-2024 09:08:22,20.74,85.45,18.23,,,
4538,09-21-2024 09:13:22,21.54,83.58,18.66,,,
4539,09-21-2024 09:18:22,22.02,79.15,18.27,,,
4540,09-21-2024 09:23:22,22.32,79.09,18.54,,,
4541,09-21-2024 09:28:22,22.32,78.75,18.47,,,
4542,09-21-2024 09:33:22,22.59,78.78,18.74,,,
4543,09-21-2024 09:38:22,22.65,78.96,18.83,,,
4544,09-21-2024 09:43:22,22.58,77.53,18.47,,,
4545,09-21-2024 09:48:22,22.45,77.75,18.40,,,
4546,09-21-2024 09:53:22,22.37,77.67,18.30,,,
4547,09-21-2024 09:58:22,22.58,79.06,18.79,,,
4548,09-21-2024 10:03:22,22.65,77.35,18.50,,,
4549,09-21-2024 10:08:22,22.52,77.05,18.32,,,
4550,09-21-2024 10:13:22,22.58,78.64,18.70,,,
4551,09-21-2024 10:18:22,22.59,77.01,18.38,,,
4552,09-21-2024 10:23:22,22.62,78.48,18.71,,,
4553,09-21-2024 10:28:22,22.63,77.56,18.53,,,
4554,09-21-2024 10:33:22,22.57,77.01,18.36,,,
4555,09-21-2024 10:38:22,22.57,78.40,18.64,,,
4556,09-21-2024 10:43:22,22.58,77.31,18.43,,,
4557,09-21-2024 10:48:22,22.52,77.48,18.41,,,
4558,09-21-2024 10:53:22,22.54,77.23,18.38,,,
4559,09-21-2024 10:58:22,22.47,78.35,18.53,,,
4560,09-21-2024 11:03:22,22.57,76.85,18.32,,,
4561,09-21-2024 11:08:22,22.56,75.75,18.09,,,
4562,09-21-2024 11:13:22,22.57,78.55,18.67,,,
4563,09-21-2024 11:18:22,22.56,76.12,18.16,,,
4564,09-21-2024 11:23:22,22.55,76.59,18.25,,,
4565,09-21-2024 11:28:22,22.41,76.80,18.16,,,
4566,09-21-2024 11:33:22,22.53,78.83,18.69,,,
4567,09-21-2024 11:38:22,22.56,75.99,18.14,,,
4568,09-21-2024 11:43:22,22.56,77.90,18.53,,,
4569,09-21-2024 11:48:22,22.62,77.18,18.45,,,
4570,09-21-2024 11:53:22,22.49,77.53,18.39,,,
4571,09-21-2024 11:58:22,22.55,76.65,18.27,,,
4572,09-21-2024 12:03:22,22.55,76.36,18.21,,,
4573,09-21-2024 12:08:22,22.53,76.85,18.29,,,
4574,09-21-2024 12:13:22,22.53,78.15,18.56,,,
4575,09-21-2024 12:18:22,22.52,75.65,18.03,,,
4576,09-21-2024 12:23:22,22.54,76.53,18.23,,,
4577,09-21-2024 12:28:22,22.60,75.82,18.14,,,
4578,09-21-2024 12:33:22,22.50,77.90,18.47,,,
4579,09-21-2024 12:38:22,22.51,78.60,18.62,,,
4580,09-21-2024 12:43:22,22.57,74.82,17.90,,,
4581,09-21-2024 12:48:22,22.49,76.20,18.11,,,
4582,09-21-2024 12:53:22,22.50,76.84,18.26,,,
4583,09-21-2024 12:58:22,22.55,76.93,18.32,,,
4584,09-21-2024 13:03:22,22.58,76.00,18.16,,,
4585,09-21-2024 13:08:22,22.43,78.56,18.54,,,
4586,09-21-2024 13:13:22,22.58,76.82,18.33,,,
4587,09-21-2024 13:18:22,22.47,79.60,18.80,,,
4588,09-21-2024 13:23:22,22.51,76.96,18.30,,,
4589,09-21-2024 13:28:22,22.58,76.04,18.16,,,
4590,09-21-2024 13:33:22,22.55,78.02,18.55,,,
4591,09-21-2024 13:38:22,22.56,79.03,18.76,,,
4592,09-21-2024 13:43:22,22.55,77.11,18.36,,,
4593,09-21-2024 13:48:22,22.46,79.81,18.82,,,
4594,09-21-2024 13:53:22,22.53,76.00,18.11,,,
4595,09-21-2024 13:58:22,22.51,78.25,18.55,,,
4596,09-21-2024 14:03:22,22.57,77.89,18.54,,,
4597,09-21-2024 14:08:22,22.58,76.22,18.21,,,
4598,09-21-2024 14:13:22,22.58,75.22,17.99,,,
4599,09-21-2024 14:18:22,22.56,75.63,18.06,,,
4600,09-21-2024 14:23:22,22.60,77.12,18.41,,,
4601,09-21-2024 14:28:22,22.54,76.35,18.19,,,
4602,09-21-2024 14:33:22,22.58,76.71,18.31,,,
4603,09-21-2024 14:38:22,22.58,75.69,18.09,,,
4604,09-21-2024 14:43:22,22.55,76.03,18.14,,,
4605,09-21-2024 14:48:22,22.49,78.58,18.60,,,
4606,09-21-2024 14:53:22,22.51,76.33,18.16,,,
4607,09-21-2024 14:58:22,22.40,79.72,18.75,,,
4608,09-21-2024 15:03:22,22.57,74.83,17.90,,,
4609,09-21-2024 15:08:22,22.62,76.76,18.36,,,
4610,09-21-2024 15:13:22,22.60,79.12,18.82,,,
4611,09-21-2024 15:18:22,22.55,75.73,18.07,,,
4612,09-21-2024 15:23:22,22.42,81.27,19.08,,,
4613,09-21-2024 15:28:22,22.55,74.80,17.88,,,
4614,09-21-2024 15:33:22,22.57,78.57,18.68,,,
4615,09-21-2024 15:38:22,22.60,78.58,18.71,,,
4616,09-21-2024 15:43:22,22.60,79.11,18.82,,,
4617,09-21-2024 15:48:22,22.69,75.15,18.08,,,
4618,09-21-2024 15:53:22,22.62,76.04,18.20,,,
4619,09-21-2024 15:58:22,22.59,77.69,18.52,,,
4620,09-21-2024 16:03:22,22.54,76.47,18.22,,,
4621,09-21-2024 16:08:22,22.46,76.57,18.16,,,
4622,09-21-2024 16:13:22,22.55,78.40,18.62,,,
4623,09-21-2024 16:18:22,22.58,74.84,17.92,,,
4624,09-21-2024 16:23:22,22.54,74.68,17.84,,,
4625,09-21-2024 16:28:22,22.54,75.69,18.05,,,
4626,09-21-2024 16:33:22,22.51,79.04,18.71,,,
4627,09-21-2024 16:38:22,22.58,77.72,18.52,,,
4628,09-21-2024 16:43:22,22.62,76.91,18.38,,,
4629,09-21-2024 16:48:22,22.54,78.40,18.61,,,
4630,09-21-2024 16:53:22,22.55,77.02,18.34,,,
4631,09-21-2024 16:58:22,22.50,78.41,18.58,,,
4632,09-21-2024 17:03:22,22.58,76.80,18.32,,,
4633,09-21-2024 17:08:22,22.56,74.75,17.87,,,
4634,09-21-2024 17:13:22,22.55,76.27,18.19,,,
4635,09-21-2024 17:18:22,22.55,74.46,17.80,,,
4636,09-21-2024 17:23:22,22.52,75.90,18.08,,,
4637,09-21-2024 17:28:22,22.54,77.91,18.51,,,
4638,09-21-2024 17:33:22,22.48,79.05,18.69,,,
4639,09-21-2024 17:38:22,22.56,75.57,18.05,,,
4640,09-21-2024 17:43:22,22.50,75.61,18.00,,,
4641,09-21-2024 17:48:22,22.33,75.63,17.84,,,
4642,09-21-2024 17:53:22,22.55,76.00,18.13,,,
4643,09-21-2024 17:58:22,22.65,76.44,18.31,,,
4644,09-21-2024 18:03:22,22.41,60.99,14.54,,,
4645,09-21-2024 18:08:22,20.87,74.94,16.29,,,
4646,09-21-2024 18:13:22,20.06,73.26,15.15,,,
4647,09-21-2024 18:18:22,19.65,80.69,16.26,,,
4648,09-21-2024 18:23:22,19.47,79.59,15.87,,,
4649,09-21-2024 18:28:22,19.41,77.34,15.37,,,
4650,09-21-2024 18:33:22,19.38,77.63,15.39,,,
4651,09-21-2024 18:38:22,19.33,78.05,15.43,,,
4652,09-21-2024 18:43:22,19.26,77.79,15.31,,,
4653,09-21-2024 18:48:22,19.20,77.73,15.24,,,
4654,09-21-2024 18:53:22,19.16,77.87,15.23,,,
4655,09-21-2024 18:58:22,19.11,77.88,15.18,,,
4656,09-21-2024 19:03:22,18.52,60.36,10.72,,,
4657,09-21-2024 19:08:22,17.30,71.52,12.12,,,
4658,09-21-2024 19:13:22,16.11,58.17,7.90,,,
4659,09-21-2024 19:18:22,14.21,68.20,8.45,,,
4660,09-21-2024 19:23:22,13.13,76.28,9.07,,,
4661,09-21-2024 19:28:22,12.54,85.50,10.19,,,
4662,09-21-2024 19:33:22,12.34,83.48,9.64,,,
4663,09-21-2024 19:38:22,12.17,84.92,9.72,,,
4664,09-21-2024 19:43:22,12.09,84.71,9.61,,,
4665,09-21-2024 19:48:22,11.99,84.66,9.50,,,
4666,09-21-2024 19:53:22,11.88,84.79,9.42,,,
4667,09-21-2024 19:58:22,11.78,85.04,9.36,,,
4668,09-21-2024 20:03:22,12.06,92.92,10.96,,,
4669,09-21-2024 20:08:22,12.12,86.14,9.88,,,
4670,09-21-2024 20:13:22,11.97,85.19,9.57,,,
4671,09-21-2024 20:18:22,12.15,90.95,10.73,,,
4672,09-21-2024 20:23:22,12.23,87.75,10.27,,,
4673,09-21-2024 20:28:22,12.17,87.34,10.14,,,
4674,09-21-2024 20:33:22,12.12,87.34,10.09,,,
4675,09-21-2024 20:38:22,12.07,87.41,10.05,,,
4676,09-21-2024 20:43:22,12.02,87.52,10.03,,,
4677,09-21-2024 20:48:22,11.98,87.56,9.99,,,
4678,09-21-2024 20:53:22,11.94,87.61,9.97,,,
4679,09-21-2024 20:58:22,11.90,87.64,9.93,,,
4680,09-21-2024 21:03:22,11.88,87.68,9.92,,,
4681,09-21-2024 21:08:22,11.84,87.76,9.89,,,
4682,09-21-2024 21:13:22,11.81,87.78,9.86,,,
4683,09-21-2024 21:18:22,11.86,93.67,10.88,,,
4684,09-21-2024 21:23:22,12.25,90.31,10.72,,,
4685,09-21-2024 21:28:22,12.20,87.58,10.22,,,
4686,09-21-2024 21:33:22,12.05,87.24,10.00,,,
4687,09-21-2024 21:38:22,11.90,87.31,9.87,,,
4688,09-21-2024 21:43:22,12.02,94.88,11.24,,,
4689,09-21-2024 21:48:22,12.19,92.99,11.10,,,
4690,09-21-2024 21:53:22,12.20,88.53,10.38,,,
4691,09-21-2024 21:58:22,12.05,87.55,10.06,,,
4692,09-21-2024 22:03:22,12.08,93.73,11.12,,,
4693,09-21-2024 22:08:22,12.15,92.73,11.03,,,
4694,09-21-2024 22:13:22,12.13,92.83,11.02,,,
4695,09-21-2024 22:18:22,12.12,89.23,10.42,,,
4696,09-21-2024 22:23:22,12.00,88.96,10.25,,,
4697,09-21-2024 22:28:22,11.91,88.64,10.11,,,
4698,09-21-2024 22:33:22,11.85,88.62,10.05,,,
4699,09-21-2024 22:38:22,11.80,88.63,10.00,,,
4700,09-21-2024 22:43:22,11.77,88.65,9.97,,,
4701,09-21-2024 22:48:22,11.93,95.15,11.19,,,
4702,09-21-2024 22:53:22,12.30,88.54,10.47,,,
4703,09-21-2024 22:58:22,12.23,91.91,10.97,,,
4704,09-21-2024 23:03:22,12.20,89.48,10.54,,,
4705,09-21-2024 23:08:22,12.12,88.90,10.36,,,
4706,09-21-2024 23:13:22,12.06,88.85,10.29,,,
4707,09-21-2024 23:18:22,12.02,88.89,10.26,,,
4708,09-21-2024 23:23:22,11.98,88.97,10.23,,,
4709,09-21-2024 23:28:22,11.97,88.98,10.22,,,
4710,09-21-2024 23:33:22,11.94,89.08,10.22,,,
4711,09-21-2024 23:38:22,11.93,89.15,10.21,,,
4712,09-21-2024 23:43:22,11.91,89.20,10.20,,,
4713,09-21-2024 23:48:22,11.90,89.23,10.20,,,
4714,09-21-2024 23:53:22,11.89,89.29,10.20,,,
4715,09-21-2024 23:58:22,11.89,89.32,10.20,,,
4716,09-22-2024 00:03:22,11.87,89.37,10.19,,,
4717,09-22-2024 00:08:22,11.87,90.52,10.38,,,
4718,09-22-2024 00:13:22,12.22,94.18,11.32,,,
4719,09-22-2024 00:18:22,12.46,92.43,11.28,,,
4720,09-22-2024 00:23:22,12.34,91.65,11.04,,,
4721,09-22-2024 00:28:22,12.17,92.58,11.02,,,
4722,09-22-2024 00:33:22,12.11,93.26,11.07,,,
4723,09-22-2024 00:38:22,12.08,92.32,10.88,,,
4724,09-22-2024 00:43:22,12.00,89.15,10.28,,,
4725,09-22-2024 00:48:22,11.83,88.50,10.00,,,
4726,09-22-2024 00:53:22,11.92,95.17,11.19,,,
4727,09-22-2024 00:58:22,12.18,92.28,10.98,,,
4728,09-22-2024 01:03:22,12.22,90.96,10.80,,,
4729,09-22-2024 01:08:22,12.23,88.36,10.37,,,
4730,09-22-2024 01:13:22,12.02,91.69,10.73,,,
4731,09-22-2024 01:18:22,12.06,87.78,10.11,,,
4732,09-22-2024 01:23:22,11.95,90.35,10.44,,,
4733,09-22-2024 01:28:22,11.76,89.59,10.12,,,
4734,09-22-2024 01:33:22,12.04,93.89,11.10,,,
4735,09-22-2024 01:38:22,12.01,89.00,10.27,,,
4736,09-22-2024 01:43:22,11.98,94.83,11.19,,,
4737,09-22-2024 01:48:22,12.17,88.40,10.32,,,
4738,09-22-2024 01:53:22,12.14,91.30,10.78,,,
4739,09-22-2024 01:58:22,12.05,89.80,10.44,,,
4740,09-22-2024 02:03:22,11.96,90.13,10.41,,,
4741,09-22-2024 02:08:22,11.94,90.81,10.50,,,
4742,09-22-2024 02:13:22,11.97,88.58,10.15,,,
4743,09-22-2024 02:18:22,12.06,92.37,10.87,,,
4744,09-22-2024 02:23:22,12.05,90.52,10.56,,,
4745,09-22-2024 02:28:22,12.05,92.60,10.90,,,
4746,09-22-2024 02:33:22,12.08,90.16,10.53,,,
4747,09-22-2024 02:38:22,11.90,91.54,10.58,,,
4748,09-22-2024 02:43:22,12.03,92.02,10.79,,,
4749,09-22-2024 02:48:22,12.01,90.14,10.45,,,
4750,09-22-2024 02:53:22,11.94,90.17,10.40,,,
4751,09-22-2024 02:58:22,11.90,90.18,10.36,,,
4752,09-22-2024 03:03:22,11.88,90.23,10.34,,,
4753,09-22-2024 03:08:22,11.86,90.28,10.34,,,
4754,09-22-2024 03:13:22,11.86,90.34,10.34,,,
4755,09-22-2024 03:18:22,11.86,90.38,10.35,,,
4756,09-22-2024 03:23:22,11.86,90.40,10.35,,,
4757,09-22-2024 03:28:22,11.86,90.42,10.36,,,
4758,09-22-2024 03:33:22,11.90,93.64,10.92,,,
4759,09-22-2024 03:38:22,12.35,93.65,11.37,,,
4760,09-22-2024 03:43:22,12.35,87.86,10.41,,,
4761,09-22-2024 03:48:22,12.21,92.25,11.00,,,
4762,09-22-2024 03:53:22,12.12,91.31,10.76,,,
4763,09-22-2024 03:58:22,12.15,92.68,11.01,,,
4764,09-22-2024 04:03:22,12.18,89.06,10.44,,,
4765,09-22-2024 04:08:22,12.12,92.63,10.97,,,
4766,09-22-2024 04:13:22,11.99,88.47,10.16,,,
4767,09-22-2024 04:18:22,12.01,94.40,11.16,,,
4768,09-22-2024 04:23:22,12.09,90.71,10.63,,,
4769,09-22-2024 04:28:22,12.07,93.81,11.12,,,
4770,09-22-2024 04:33:22,12.10,92.25,10.89,,,
4771,09-22-2024 04:38:22,12.03,90.09,10.47,,,
4772,09-22-2024 04:43:22,11.98,93.77,11.02,,,
4773,09-22-2024 04:48:22,12.08,88.98,10.34,,,
4774,09-22-2024 04:53:22,12.05,92.73,10.93,,,
4775,09-22-2024 04:58:22,11.99,88.42,10.15,,,
4776,09-22-2024 05:03:22,11.98,92.99,10.90,,,
4777,09-22-2024 05:08:22,11.96,89.97,10.38,,,
4778,09-22-2024 05:13:22,11.86,93.83,10.91,,,
4779,09-22-2024 05:18:22,12.08,89.91,10.49,,,
4780,09-22-2024 05:23:22,12.05,91.18,10.67,,,
4781,09-22-2024 05:28:22,11.99,91.52,10.67,,,
4782,09-22-2024 05:33:22,11.98,91.36,10.63,,,
4783,09-22-2024 05:38:22,11.99,91.14,10.60,,,
4784,09-22-2024 05:43:22,12.00,91.03,10.59,,,
4785,09-22-2024 05:48:22,12.01,91.00,10.60,,,
4786,09-22-2024 05:53:22,12.01,91.05,10.61,,,
4787,09-22-2024 05:58:22,12.02,90.94,10.60,,,
4788,09-22-2024 06:03:22,12.01,90.65,10.54,,,
4789,09-22-2024 06:08:22,11.97,90.60,10.50,,,
4790,09-22-2024 06:13:22,11.96,90.86,10.53,,,
4791,09-22-2024 06:18:22,11.97,91.01,10.56,,,
4792,09-22-2024 06:23:22,11.97,90.80,10.53,,,
4793,09-22-2024 06:28:22,11.97,90.74,10.51,,,
4794,09-22-2024 06:33:22,11.97,90.84,10.53,,,
4795,09-22-2024 06:38:22,11.98,90.84,10.55,,,
4796,09-22-2024 06:43:22,11.99,90.85,10.56,,,
4797,09-22-2024 06:48:22,12.00,90.85,10.56,,,
4798,09-22-2024 06:53:22,12.00,90.77,10.55,,,
4799,09-22-2024 06:58:22,12.14,90.46,10.64,,,
4800,09-22-2024 07:03:22,12.77,97.13,12.34,,,
4801,09-22-2024 07:08:22,14.40,98.20,14.14,,,
4802,09-22-2024 07:13:22,15.29,91.42,13.92,,,
4803,09-22-2024 07:18:22,15.63,89.76,13.97,,,
4804,09-22-2024 07:23:22,15.90,88.31,13.98,,,
4805,09-22-2024 07:28:22,15.91,85.51,13.50,,,
4806,09-22-2024 07:33:22,15.85,88.76,14.02,,,
4807,09-22-2024 07:38:22,15.91,84.81,13.38,,,
4808,09-22-2024 07:43:22,15.85,87.90,13.87,,,
4809,09-22-2024 07:48:22,15.91,83.10,13.07,,,
4810,09-22-2024 07:53:22,15.76,85.07,13.28,,,
4811,09-22-2024 07:58:22,15.67,84.79,13.14,,,
4812,09-22-2024 08:03:22,15.95,93.05,14.85,,,
4813,09-22-2024 08:08:22,17.55,91.56,16.18,,,
4814,09-22-2024 08:13:22,18.50,87.15,16.34,,,
4815,09-22-2024 08:18:22,19.03,85.23,16.51,,,
4816,09-22-2024 08:23:22,19.19,83.25,16.30,,,
4817,09-22-2024 08:28:22,19.31,83.00,16.37,,,
4818,09-22-2024 08:33:22,19.31,83.04,16.38,,,
4819,09-22-2024 08:38:22,19.30,82.49,16.27,,,
4820,09-22-2024 08:43:22,19.26,82.51,16.23,,,
4821,09-22-2024 08:48:22,19.34,79.75,15.78,,,
4822,09-22-2024 08:53:22,19.38,81.84,16.22,,,
4823,09-22-2024 08:58:22,19.35,82.50,16.32,,,
4824,09-22-2024 09:03:22,19.73,88.49,17.80,,,
4825,09-22-2024 09:08:22,21.10,85.29,18.56,,,
4826,09-22-2024 09:13:22,21.80,81.59,18.54,,,
4827,09-22-2024 09:18:22,22.27,80.26,18.73,,,
4828,09-22-2024 09:23:22,22.42,79.54,18.73,,,
4829,09-22-2024 09:28:22,22.52,78.31,18.58,,,
4830,09-22-2024 09:33:22,22.50,77.97,18.49,,,
4831,09-22-2024 09:38:22,22.48,78.04,18.49,,,
4832,09-22-2024 09:43:22,22.47,78.20,18.51,,,
4833,09-22-2024 09:48:22,22.50,78.21,18.54,,,
4834,09-22-2024 09:53:22,22.56,78.08,18.57,,,
4835,09-22-2024 09:58:22,22.62,77.93,18.60,,,
4836,09-22-2024 10:03:22,22.62,77.49,18.51,,,
4837,09-22-2024 10:08:22,22.60,78.00,18.59,,,
4838,09-22-2024 10:13:22,22.60,76.47,18.28,,,
4839,09-22-2024 10:18:22,22.57,77.87,18.54,,,
4840,09-22-2024 10:23:22,22.53,78.99,18.73,,,
4841,09-22-2024 10:28:22,22.62,76.58,18.32,,,
4842,09-22-2024 10:33:22,22.56,76.55,18.26,,,
4843,09-22-2024 10:38:22,22.59,77.03,18.38,,,
4844,09-22-2024 10:43:22,22.58,76.56,18.27,,,
4845,09-22-2024 10:48:22,22.55,77.91,18.52,,,
4846,09-22-2024 10:53:22,22.54,77.67,18.46,,,
4847,09-22-2024 10:58:22,22.54,77.10,18.35,,,
4848,09-22-2024 11:03:22,22.51,77.09,18.32,,,
4849,09-22-2024 11:08:22,22.51,77.20,18.35,,,
4850,09-22-2024 11:13:22,22.53,77.26,18.37,,,
4851,09-22-2024 11:18:22,22.56,77.37,18.42,,,
4852,09-22-2024 11:23:22,22.60,77.23,18.43,,,
4853,09-22-2024 11:28:22,22.58,77.25,18.42,,,
4854,09-22-2024 11:33:22,22.60,77.07,18.40,,,
4855,09-22-2024 11:38:22,22.55,76.97,18.33,,,
4856,09-22-2024 11:43:22,22.49,77.24,18.33,,,
4857,09-22-2024 11:48:22,22.47,77.34,18.34,,,
4858,09-22-2024 11:53:22,22.45,77.53,18.35,,,
4859,09-22-2024 11:58:22,22.63,78.72,18.77,,,
4860,09-22-2024 12:03:22,22.69,76.83,18.44,,,
4861,09-22-2024 12:08:22,22.65,75.85,18.20,,,
4862,09-22-2024 12:13:22,22.62,76.88,18.38,,,
4863,09-22-2024 12:18:22,22.58,77.74,18.52,,,
4864,09-22-2024 12:23:22,22.57,76.79,18.31,,,
4865,09-22-2024 12:28:22,22.57,76.38,18.23,,,
4866,09-22-2024 12:33:22,22.55,79.02,18.76,,,
4867,09-22-2024 12:38:22,22.56,77.06,18.36,,,
4868,09-22-2024 12:43:22,22.54,77.80,18.49,,,
4869,09-22-2024 12:48:22,22.56,77.50,18.45,,,
4870,09-22-2024 12:53:22,22.58,76.72,18.30,,,
4871,09-22-2024 12:58:22,22.55,77.12,18.36,,,
4872,09-22-2024 13:03:22,22.58,76.80,18.33,,,
4873,09-22-2024 13:08:22,22.57,76.85,18.32,,,
4874,09-22-2024 13:13:22,22.57,75.69,18.08,,,
4875,09-22-2024 13:18:22,22.59,75.42,18.05,,,
4876,09-22-2024 13:23:22,22.58,75.92,18.14,,,
4877,09-22-2024 13:28:22,22.50,79.04,18.71,,,
4878,09-22-2024 13:33:22,22.59,76.57,18.29,,,
4879,09-22-2024 13:38:22,22.55,77.79,18.50,,,
4880,09-22-2024 13:43:22,22.47,79.55,18.78,,,
4881,09-22-2024 13:48:22,22.59,75.85,18.14,,,
4882,09-22-2024 13:53:22,22.53,75.04,17.91,,,
4883,09-22-2024 13:58:22,22.59,76.09,18.19,,,
4884,09-22-2024 14:03:22,22.59,75.13,17.99,,,
4885,09-22-2024 14:08:22,22.62,77.37,18.49,,,
4886,09-22-2024 14:13:22,22.58,76.38,18.24,,,
4887,09-22-2024 14:18:22,22.56,77.43,18.44,,,
4888,09-22-2024 14:23:22,22.58,77.03,18.37,,,
4889,09-22-2024 14:28:22,22.50,75.33,17.94,,,
4890,09-22-2024 14:33:22,22.62,78.96,18.81,,,
4891,09-22-2024 14:38:22,22.63,76.86,18.39,,,
4892,09-22-2024 14:43:22,22.54,76.25,18.17,,,
4893,09-22-2024 14:48:22,22.40,76.46,18.09,,,
4894,09-22-2024 14:53:22,22.40,81.39,19.08,,,
4895,09-22-2024 14:58:22,22.67,78.07,18.67,,,
4896,09-22-2024 15:03:22,22.71,77.27,18.55,,,
4897,09-22-2024 15:08:22,22.58,78.15,18.60,,,
4898,09-22-2024 15:13:22,22.52,76.49,18.20,,,
4899,09-22-2024 15:18:22,22.37,76.03,17.96,,,
4900,09-22-2024 15:23:22,22.55,76.54,18.24,,,
4901,09-22-2024 15:28:22,22.62,78.72,18.76,,,
4902,09-22-2024 15:33:22,22.66,76.82,18.41,,,
4903,09-22-2024 15:38:22,22.53,79.45,18.82,,,
4904,09-22-2024 15:43:22,22.59,75.95,18.16,,,
4905,09-22-2024 15:48:22,22.51,80.07,18.93,,,
4906,09-22-2024 15:53:22,22.62,77.63,18.54,,,
4907,09-22-2024 15:58:22,22.55,78.62,18.67,,,
4908,09-22-2024 16:03:22,22.57,76.88,18.33,,,
4909,09-22-2024 16:08:22,22.56,77.00,18.35,,,
4910,09-22-2024 16:13:22,22.50,79.34,18.77,,,
4911,09-22-2024 16:18:22,22.55,78.61,18.67,,,
4912,09-22-2024 16:23:22,22.54,79.95,18.93,,,
4913,09-22-2024 16:28:22,22.58,75.62,18.07,,,
4914,09-22-2024 16:33:22,22.58,76.12,18.19,,,
4915,09-22-2024 16:38:22,22.56,76.24,18.19,,,
4916,09-22-2024 16:43:22,22.53,77.41,18.40,,,
4917,09-22-2024 16:48:22,22.47,80.41,18.95,,,
4918,09-22-2024 16:53:22,22.59,77.50,18.48,,,
4919,09-22-2024 16:58:22,22.59,77.76,18.54,,,
4920,09-22-2024 17:03:22,22.63,77.26,18.47,,,
4921,09-22-2024 17:08:22,22.58,77.10,18.39,,,
4922,09-22-2024 17:13:22,22.52,76.26,18.16,,,
4923,09-22-2024 17:18:22,22.40,76.95,18.18,,,
4924,09-22-2024 17:23:22,22.55,77.72,18.49,,,
4925,09-22-2024 17:28:22,22.53,76.32,18.18,,,
4926,09-22-2024 17:33:22,22.60,76.49,18.28,,,
4927,09-22-2024 17:38:22,22.51,76.25,18.15,,,
4928,09-22-2024 17:43:22,22.37,76.32,18.02,,,
4929,09-22-2024 17:48:22,22.58,77.20,18.41,,,
4930,09-22-2024 17:53:22,22.59,78.55,18.70,,,
4931,09-22-2024 17:58:22,22.59,76.72,18.32,,,
4932,09-22-2024 18:03:22,21.87,56.82,12.94,,,
4933,09-22-2024 18:08:22,20.48,71.80,15.24,,,
4934,09-22-2024 18:13:22,19.81,73.65,14.99,,,
4935,09-22-2024 18:18:22,19.35,80.11,15.85,,,
4936,09-22-2024 18:23:22,19.42,81.49,16.19,,,
4937,09-22-2024 18:28:22,19.51,80.73,16.14,,,
4938,09-22-2024 18:33:22,19.38,74.36,14.72,,,
4939,09-22-2024 18:38:22,19.33,83.39,16.46,,,
4940,09-22-2024 18:43:22,19.39,83.13,16.47,,,
4941,09-22-2024 18:48:22,19.38,79.47,15.76,,,
4942,09-22-2024 18:53:22,19.38,79.32,15.73,,,
4943,09-22-2024 18:58:22,19.37,79.37,15.73,,,
4944,09-22-2024 19:03:22,19.05,62.18,11.67,,,
4945,09-22-2024 19:08:22,17.37,70.75,12.02,,,
4946,09-22-2024 19:13:22,15.44,61.51,8.09,,,
4947,09-22-2024 19:18:22,13.69,72.43,8.83,,,
4948,09-22-2024 19:23:22,12.93,75.72,8.76,,,
4949,09-22-2024 19:28:22,12.51,82.95,9.70,,,
4950,09-22-2024 19:33:22,12.29,83.35,9.56,,,
4951,09-22-2024 19:38:22,12.08,83.57,9.40,,,
4952,09-22-2024 19:43:22,11.88,83.78,9.24,,,
4953,09-22-2024 19:48:22,11.96,91.54,10.64,,,
4954,09-22-2024 19:53:22,12.11,88.01,10.20,,,
4955,09-22-2024 19:58:22,12.11,87.30,10.08,,,
4956,09-22-2024 20:03:22,12.07,87.21,10.02,,,
4957,09-22-2024 20:08:22,12.01,87.23,9.97,,,
4958,09-22-2024 20:13:22,11.94,87.42,9.93,,,
4959,09-22-2024 20:18:22,11.90,87.66,9.93,,,
4960,09-22-2024 20:23:22,11.84,87.73,9.89,,,
4961,09-22-2024 20:28:22,11.79,87.92,9.86,,,
4962,09-22-2024 20:33:22,11.94,94.92,11.17,,,
4963,09-22-2024 20:38:22,12.16,89.65,10.53,,,
4964,09-22-2024 20:43:22,12.07,87.57,10.08,,,
4965,09-22-2024 20:48:22,12.01,94.01,11.09,,,
4966,09-22-2024 20:53:22,12.26,93.80,11.31,,,
4967,09-22-2024 20:58:22,12.29,88.70,10.49,,,
4968,09-22-2024 21:03:22,12.11,87.64,10.13,,,
4969,09-22-2024 21:08:22,11.92,87.93,10.00,,,
4970,09-22-2024 21:13:22,12.05,94.86,11.27,,,
4971,09-22-2024 21:18:22,12.26,91.22,10.89,,,
4972,09-22-2024 21:23:22,12.05,91.35,10.70,,,
4973,09-22-2024 21:28:22,12.12,88.33,10.27,,,
4974,09-22-2024 21:33:22,12.15,91.03,10.74,,,
4975,09-22-2024 21:38:22,12.12,89.93,10.53,,,
4976,09-22-2024 21:43:22,12.08,89.60,10.43,,,
4977,09-22-2024 21:48:22,12.01,89.44,10.35,,,
4978,09-22-2024 21:53:22,11.95,89.31,10.26,,,
