#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - RH   (%),Dew Point   (°C),Host Connected,End of File
3179,07/16/2024 16:08:11,29.96,44.46,16.56,,
3180,07/16/2024 16:18:11,29.24,47.47,16.95,,
3181,07/16/2024 16:28:11,28.50,47.06,16.14,,
3182,07/16/2024 16:38:11,27.76,50.85,16.68,,
3183,07/16/2024 16:48:11,26.90,48.48,15.13,,
3184,07/16/2024 16:58:11,25.98,54.62,16.16,,
3185,07/16/2024 17:08:11,25.30,55.78,15.85,,
3186,07/16/2024 17:18:11,24.83,56.29,15.55,,
3187,07/16/2024 17:28:11,24.47,56.64,15.32,,
3188,07/16/2024 17:38:11,24.28,56.95,15.23,,
3189,07/16/2024 17:48:11,24.38,60.07,16.15,,
3190,07/16/2024 17:58:11,24.15,59.36,15.75,,
3191,07/16/2024 18:08:11,23.90,60.94,15.93,,
3192,07/16/2024 18:18:11,23.69,63.41,16.35,,
3193,07/16/2024 18:28:11,23.57,62.73,16.07,,
3194,07/16/2024 18:38:11,23.30,65.55,16.51,,
3195,07/16/2024 18:48:11,22.90,64.68,15.91,,
3196,07/16/2024 18:58:11,22.62,69.54,16.78,,
3197,07/16/2024 19:08:11,22.38,67.31,16.05,,
3198,07/16/2024 19:18:11,22.12,70.43,16.51,,
3199,07/16/2024 19:28:11,21.94,72.32,16.75,,
3200,07/16/2024 19:38:11,21.83,68.95,15.90,,
3201,07/16/2024 19:48:11,21.64,72.26,16.45,,
3202,07/16/2024 19:58:11,21.37,72.52,16.25,,
3203,07/16/2024 20:08:11,21.13,72.37,15.98,,
3204,07/16/2024 20:18:11,20.94,72.05,15.74,,
3205,07/16/2024 20:28:11,20.72,70.77,15.24,,
3206,07/16/2024 20:38:11,20.44,72.25,15.30,,
3207,07/16/2024 20:48:11,20.11,73.72,15.29,,
3208,07/16/2024 20:58:11,19.94,74.06,15.20,,
3209,07/16/2024 21:08:11,19.68,74.06,14.95,,
3210,07/16/2024 21:18:11,19.45,74.93,14.91,,
3211,07/16/2024 21:28:11,19.31,75.43,14.88,,
3212,07/16/2024 21:38:11,19.13,75.96,14.81,,
3213,07/16/2024 21:48:11,18.96,76.80,14.82,,
3214,07/16/2024 21:58:11,18.83,77.45,14.82,,
3215,07/16/2024 22:08:11,18.82,77.64,14.85,,
3216,07/16/2024 22:18:11,18.64,76.92,14.53,,
3217,07/16/2024 22:28:11,18.50,75.88,14.18,,
3218,07/16/2024 22:38:11,18.43,77.47,14.44,,
3219,07/16/2024 22:48:11,18.34,77.92,14.44,,
3220,07/16/2024 22:58:11,18.24,77.98,14.36,,
3221,07/16/2024 23:08:11,18.21,78.90,14.51,,
3222,07/16/2024 23:18:11,18.22,79.32,14.60,,
3223,07/16/2024 23:28:11,18.19,79.33,14.57,,
3224,07/16/2024 23:38:11,18.19,78.74,14.45,,
3225,07/16/2024 23:48:11,18.19,78.90,14.49,,
3226,07/16/2024 23:58:11,18.21,79.93,14.71,,
3227,07/17/2024 00:08:11,18.18,80.85,14.85,,
3228,07/17/2024 00:18:11,18.10,80.26,14.67,,
3229,07/17/2024 00:28:11,18.08,80.64,14.72,,
3230,07/17/2024 00:38:11,18.00,80.29,14.58,,
3231,07/17/2024 00:48:11,17.90,79.12,14.25,,
3232,07/17/2024 00:58:11,17.83,79.65,14.29,,
3233,07/17/2024 01:08:11,17.79,80.31,14.37,,
3234,07/17/2024 01:18:11,17.76,80.14,14.31,,
3235,07/17/2024 01:28:11,17.72,81.41,14.51,,
3236,07/17/2024 01:38:11,17.74,81.28,14.51,,
3237,07/17/2024 01:48:11,17.84,82.90,14.92,,
3238,07/17/2024 01:58:11,17.78,82.49,14.78,,
3239,07/17/2024 02:08:11,17.72,82.69,14.75,,
3240,07/17/2024 02:18:11,17.72,83.62,14.93,,
3241,07/17/2024 02:28:11,17.77,83.81,15.01,,
3242,07/17/2024 02:38:11,17.79,84.34,15.13,,
3243,07/17/2024 02:48:11,17.76,83.38,14.92,,
3244,07/17/2024 02:58:11,17.63,84.45,15.00,,
3245,07/17/2024 03:08:11,17.54,85.80,15.16,,
3246,07/17/2024 03:18:11,17.36,85.97,15.01,,
3247,07/17/2024 03:28:11,17.17,85.83,14.79,,
3248,07/17/2024 03:38:11,17.08,86.45,14.82,,
3249,07/17/2024 03:48:11,16.94,86.64,14.72,,
3250,07/17/2024 03:58:11,16.82,87.49,14.75,,
3251,07/17/2024 04:08:11,16.76,88.49,14.87,,
3252,07/17/2024 04:18:11,16.72,88.21,14.78,,
3253,07/17/2024 04:28:11,16.65,87.69,14.62,,
3254,07/17/2024 04:38:11,16.55,88.30,14.62,,
3255,07/17/2024 04:48:11,16.48,88.75,14.64,,
3256,07/17/2024 04:58:11,16.47,88.94,14.66,,
3257,07/17/2024 05:08:11,16.41,89.86,14.76,,
3258,07/17/2024 05:18:11,16.42,89.62,14.73,,
3259,07/17/2024 05:28:11,16.39,88.98,14.58,,
3260,07/17/2024 05:38:11,16.32,90.39,14.76,,
3261,07/17/2024 05:48:11,16.41,91.69,15.07,,
3262,07/17/2024 05:58:11,16.43,91.10,14.99,,
3263,07/17/2024 06:08:11,16.49,91.68,15.15,,
3264,07/17/2024 06:18:11,16.63,91.63,15.28,,
3265,07/17/2024 06:28:11,16.79,91.80,15.47,,
3266,07/17/2024 06:38:11,16.96,91.66,15.62,,
3267,07/17/2024 06:48:11,17.19,91.35,15.79,,
3268,07/17/2024 06:58:11,17.43,91.29,16.01,,
3269,07/17/2024 07:08:11,17.68,91.27,16.26,,
3270,07/17/2024 07:18:11,18.68,90.41,17.10,,
3271,07/17/2024 07:28:11,21.42,81.74,18.19,,
3272,07/17/2024 07:38:11,23.30,74.05,18.44,,
3273,07/17/2024 07:48:11,24.77,67.43,18.35,,
3274,07/17/2024 07:58:11,26.15,63.87,18.79,,
3275,07/17/2024 08:08:11,26.84,62.64,19.14,,
3276,07/17/2024 08:18:11,27.29,61.11,19.16,,
3277,07/17/2024 08:28:11,27.60,60.41,19.27,,
3278,07/17/2024 08:38:11,27.71,58.40,18.83,,
3279,07/17/2024 08:48:11,28.14,56.69,18.75,,
3280,07/17/2024 08:58:11,28.64,56.16,19.07,,
3281,07/17/2024 09:08:11,28.87,55.06,18.96,,
3282,07/17/2024 09:18:11,28.54,56.76,19.14,,
3283,07/17/2024 09:28:11,29.20,55.15,19.30,,
3284,07/17/2024 09:38:11,29.74,52.74,19.08,,
3285,07/17/2024 09:48:11,29.91,52.31,19.10,,
3286,07/17/2024 09:58:11,30.06,54.21,19.82,,
3287,07/17/2024 10:08:11,30.57,51.03,19.32,,
3288,07/17/2024 10:18:11,30.63,50.72,19.27,,
3289,07/17/2024 10:28:11,30.68,49.78,19.02,,
3290,07/17/2024 10:38:11,31.00,52.59,20.20,,
3291,07/17/2024 10:48:11,31.39,50.13,19.78,,
3292,07/17/2024 10:58:11,31.58,49.81,19.85,,
3293,07/17/2024 11:08:11,31.19,49.42,19.36,,
3294,07/17/2024 11:18:11,31.41,49.11,19.47,,
3295,07/17/2024 11:28:11,31.56,49.02,19.57,,
3296,07/17/2024 11:38:11,32.07,46.49,19.18,,
3297,07/17/2024 11:48:11,32.09,47.88,19.67,,
3298,07/17/2024 11:58:11,32.31,47.64,19.80,,
3299,07/17/2024 12:08:11,32.43,46.65,19.57,,
3300,07/17/2024 12:18:11,32.66,43.51,18.65,,
3301,07/17/2024 12:28:11,32.93,44.79,19.37,,
3302,07/17/2024 12:38:11,33.27,42.50,18.82,,
3303,07/17/2024 12:48:11,33.12,42.56,18.71,,
3304,07/17/2024 12:58:11,32.98,40.99,17.98,,
3305,07/17/2024 13:08:11,33.20,40.93,18.16,,
3306,07/17/2024 13:18:11,33.36,41.52,18.54,,
3307,07/17/2024 13:28:11,33.79,40.97,18.71,,
3308,07/17/2024 13:38:11,34.22,40.02,18.71,,
3309,07/17/2024 13:48:11,32.18,44.77,18.68,,
3310,07/17/2024 13:58:11,30.06,47.56,17.72,,
3311,07/17/2024 14:08:11,31.50,45.23,18.22,,
3312,07/17/2024 14:18:11,32.68,42.27,18.21,,
3313,07/17/2024 14:28:11,32.50,40.79,17.49,,
3314,07/17/2024 14:38:11,32.30,44.60,18.73,,
3315,07/17/2024 14:48:11,32.85,41.26,17.97,,
3316,07/17/2024 14:58:11,32.70,43.05,18.52,,
3317,07/17/2024 15:08:11,32.73,40.85,17.71,,
3318,07/17/2024 15:18:11,30.28,45.38,17.18,,
3319,07/17/2024 15:28:11,28.77,46.34,16.14,,
3320,07/17/2024 15:38:11,28.18,50.86,17.06,,
3321,07/17/2024 15:48:11,27.82,53.64,17.57,,
3322,07/17/2024 15:58:11,27.63,57.48,18.49,,
3323,07/17/2024 16:08:11,27.17,56.13,17.69,,
3324,07/17/2024 16:18:11,26.71,57.04,17.52,,
3325,07/17/2024 16:28:11,26.45,57.42,17.38,,
3326,07/17/2024 16:38:11,26.33,58.14,17.46,,
3327,07/17/2024 16:48:11,26.52,58.68,17.79,,
3328,07/17/2024 16:58:11,26.75,60.03,18.36,,
3329,07/17/2024 17:08:11,26.67,56.99,17.47,,
3330,07/17/2024 17:18:11,26.26,56.48,16.94,,
3331,07/17/2024 17:28:11,26.01,55.21,16.35,,
3332,07/17/2024 17:38:11,25.86,54.03,15.87,,
3333,07/17/2024 17:48:11,25.30,54.89,15.60,,
3334,07/17/2024 17:58:11,25.14,52.11,14.64,,
3335,07/17/2024 18:08:11,24.98,53.20,14.81,,
3336,07/17/2024 18:18:11,24.90,59.40,16.47,,
3337,07/17/2024 18:28:11,24.80,57.35,15.82,,
3338,07/17/2024 18:38:11,24.68,60.72,16.60,,
3339,07/17/2024 18:48:11,24.47,63.72,17.17,,
3340,07/17/2024 18:58:11,24.18,64.83,17.17,,
3341,07/17/2024 19:08:11,23.87,68.11,17.65,,
3342,07/17/2024 19:18:11,23.72,68.26,17.55,,
3343,07/17/2024 19:28:11,23.56,70.60,17.93,,
3344,07/17/2024 19:38:11,23.58,65.87,16.85,,
3345,07/17/2024 19:48:11,24.08,62.41,16.47,,
3346,07/17/2024 19:58:11,24.20,60.92,16.21,,
3347,07/17/2024 20:08:11,24.08,60.18,15.89,,
3348,07/17/2024 20:18:11,23.99,60.69,15.95,,
3349,07/17/2024 20:28:11,23.75,62.58,16.21,,
3350,07/17/2024 20:38:11,23.59,59.64,15.30,,
3351,07/17/2024 20:48:11,23.43,63.54,16.14,,
3352,07/17/2024 20:58:11,23.15,64.38,16.08,,
3353,07/17/2024 21:08:11,22.64,64.36,15.59,,
3354,07/17/2024 21:18:11,22.18,65.63,15.46,,
3355,07/17/2024 21:28:11,22.02,63.18,14.71,,
3356,07/17/2024 21:38:11,21.67,65.34,14.91,,
3357,07/17/2024 21:48:11,21.33,66.47,14.85,,
3358,07/17/2024 21:58:11,21.01,68.61,15.03,,
3359,07/17/2024 22:08:11,20.72,70.56,15.19,,
3360,07/17/2024 22:18:11,20.45,71.01,15.03,,
3361,07/17/2024 22:28:11,20.48,69.70,14.78,,
3362,07/17/2024 22:38:11,20.69,71.21,15.31,,
3363,07/17/2024 22:48:11,21.30,68.17,15.21,,
3364,07/17/2024 22:58:11,21.39,68.44,15.37,,
3365,07/17/2024 23:08:11,21.98,66.27,15.42,,
3366,07/17/2024 23:18:11,21.98,63.71,14.81,,
3367,07/17/2024 23:28:11,21.82,63.85,14.69,,
3368,07/17/2024 23:38:11,21.94,62.77,14.54,,
3369,07/17/2024 23:48:11,21.91,64.31,14.89,,
3370,07/17/2024 23:58:11,21.89,61.69,14.22,,
3371,07/18/2024 00:08:11,22.03,62.63,14.59,,
3372,07/18/2024 00:18:11,22.18,62.10,14.60,,
3373,07/18/2024 00:28:11,22.28,61.06,14.44,,
3374,07/18/2024 00:38:11,22.43,60.95,14.55,,
3375,07/18/2024 00:48:11,22.32,61.12,14.48,,
3376,07/18/2024 00:58:11,21.98,62.41,14.49,,
3377,07/18/2024 01:08:11,21.75,63.61,14.56,,
3378,07/18/2024 01:18:11,21.43,64.38,14.45,,
3379,07/18/2024 01:28:11,21.08,65.43,14.37,,
3380,07/18/2024 01:38:11,20.77,65.70,14.14,,
3381,07/18/2024 01:48:11,20.31,66.04,13.78,,
3382,07/18/2024 01:58:11,20.11,65.20,13.39,,
3383,07/18/2024 02:08:11,19.90,65.46,13.26,,
3384,07/18/2024 02:18:11,19.80,66.21,13.33,,
3385,07/18/2024 02:28:11,19.54,66.77,13.21,,
3386,07/18/2024 02:38:11,19.28,67.98,13.24,,
3387,07/18/2024 02:48:11,19.08,68.35,13.13,,
3388,07/18/2024 02:58:11,18.97,69.34,13.25,,
3389,07/18/2024 03:08:11,18.81,70.62,13.38,,
3390,07/18/2024 03:18:11,18.69,71.46,13.44,,
3391,07/18/2024 03:28:11,18.67,71.80,13.50,,
3392,07/18/2024 03:38:11,18.69,71.87,13.53,,
3393,07/18/2024 03:48:11,18.55,72.35,13.50,,
3394,07/18/2024 03:58:11,18.42,73.02,13.52,,
3395,07/18/2024 04:08:11,18.40,73.00,13.49,,
3396,07/18/2024 04:18:11,18.37,73.36,13.54,,
3397,07/18/2024 04:28:11,18.21,73.98,13.51,,
3398,07/18/2024 04:38:11,18.00,75.01,13.53,,
3399,07/18/2024 04:48:11,17.84,75.59,13.49,,
3400,07/18/2024 04:58:11,17.66,76.23,13.44,,
3401,07/18/2024 05:08:11,17.55,76.81,13.46,,
3402,07/18/2024 05:18:11,17.48,77.42,13.50,,
3403,07/18/2024 05:28:11,17.38,78.11,13.55,,
3404,07/18/2024 05:38:11,17.24,78.63,13.51,,
3405,07/18/2024 05:48:11,17.17,79.09,13.53,,
3406,07/18/2024 05:58:11,17.15,79.24,13.54,,
3407,07/18/2024 06:08:11,17.10,79.50,13.55,,
3408,07/18/2024 06:18:11,17.17,79.32,13.58,,
3409,07/18/2024 06:28:11,17.15,79.25,13.54,,
3410,07/18/2024 06:38:11,17.16,79.28,13.56,,
3411,07/18/2024 06:48:11,17.23,79.01,13.58,,
3412,07/18/2024 06:58:11,17.39,78.43,13.62,,
3413,07/18/2024 07:08:11,17.58,76.89,13.49,,
3414,07/18/2024 07:18:11,18.34,76.30,14.11,,
3415,07/18/2024 07:28:11,20.19,70.56,14.69,,
3416,07/18/2024 07:38:11,21.72,65.14,14.90,,
3417,07/18/2024 07:48:11,22.61,62.16,15.02,,
3418,07/18/2024 07:58:11,22.61,62.93,15.21,,
3419,07/18/2024 08:08:11,22.95,60.32,14.87,,
3420,07/18/2024 08:18:11,23.10,60.68,15.11,,
3421,07/18/2024 08:28:11,23.53,59.12,15.10,,
3422,07/18/2024 08:38:11,24.00,58.81,15.46,,
3423,07/18/2024 08:48:11,24.66,58.05,15.88,,
3424,07/18/2024 08:58:11,24.58,55.89,15.21,,
3425,07/18/2024 09:08:11,24.44,56.78,15.33,,
3426,07/18/2024 09:18:11,24.39,57.91,15.58,,
3427,07/18/2024 09:28:11,25.37,59.14,16.84,,
3428,07/18/2024 09:38:11,25.76,57.85,16.85,,
3429,07/18/2024 09:48:11,26.38,57.73,17.40,,
3430,07/18/2024 09:58:11,26.97,53.31,16.69,,
3431,07/18/2024 10:08:11,26.81,54.40,16.86,,
3432,07/18/2024 10:18:11,26.55,52.52,16.07,,
3433,07/18/2024 10:28:11,25.94,53.40,15.76,,
3434,07/18/2024 10:38:11,25.98,53.49,15.83,,
3435,07/18/2024 10:48:11,26.05,52.79,15.68,,
3436,07/18/2024 10:58:11,25.81,54.12,15.86,,
3437,07/18/2024 11:08:11,26.77,53.82,16.65,,
3438,07/18/2024 11:18:11,27.42,50.06,16.12,,
3439,07/18/2024 11:28:11,28.12,49.41,16.55,,
3440,07/18/2024 11:38:11,28.25,49.33,16.64,,
3441,07/18/2024 11:48:11,27.87,51.00,16.82,,
3442,07/18/2024 11:58:11,28.52,49.04,16.79,,
3443,07/18/2024 12:08:11,28.76,47.84,16.63,,
3444,07/18/2024 12:18:11,29.15,49.18,17.42,,
3445,07/18/2024 12:28:11,30.37,44.22,16.85,,
3446,07/18/2024 12:38:11,30.77,42.41,16.55,,
3447,07/18/2024 12:48:11,30.82,47.29,18.32,,
3448,07/18/2024 12:58:11,30.98,47.23,18.45,,
3449,07/18/2024 13:08:11,31.11,49.12,19.19,,
3450,07/18/2024 13:18:11,30.50,47.86,18.22,,
3451,07/18/2024 13:28:11,30.69,49.76,19.02,,
3452,07/18/2024 13:38:11,30.85,47.97,18.58,,
3453,07/18/2024 13:48:11,30.53,47.14,18.01,,
3454,07/18/2024 13:58:11,30.26,49.24,18.46,,
3455,07/18/2024 14:08:11,30.09,48.39,18.03,,
3456,07/18/2024 14:18:11,30.30,48.89,18.37,,
3457,07/18/2024 14:28:11,30.56,47.80,18.26,,
3458,07/18/2024 14:38:11,30.80,46.98,18.20,,
3459,07/18/2024 14:48:11,30.31,47.86,18.04,,
3460,07/18/2024 14:58:11,29.46,49.80,17.90,,
3461,07/18/2024 15:08:11,29.44,49.37,17.75,,
3462,07/18/2024 15:18:11,28.90,51.67,17.98,,
3463,07/18/2024 15:28:11,29.58,50.38,18.20,,
3464,07/18/2024 15:38:11,29.89,49.32,18.14,,
3465,07/18/2024 15:48:11,29.21,50.60,17.93,,
3466,07/18/2024 15:58:11,28.28,50.04,16.90,,
3467,07/18/2024 16:08:11,27.08,54.57,17.16,,
3468,07/18/2024 16:18:11,26.90,55.52,17.26,,
3469,07/18/2024 16:28:11,26.83,54.92,17.03,,
3470,07/18/2024 16:38:11,26.35,56.67,17.08,,
3471,07/18/2024 16:48:11,25.53,58.46,16.81,,
3472,07/18/2024 16:58:11,24.59,61.70,16.77,,
3473,07/18/2024 17:08:11,24.02,64.22,16.87,,
3474,07/18/2024 17:18:11,23.68,65.30,16.80,,
3475,07/18/2024 17:28:11,23.45,64.26,16.34,,
3476,07/18/2024 17:38:11,23.24,64.90,16.29,,
3477,07/18/2024 17:48:11,23.08,66.01,16.40,,
3478,07/18/2024 17:58:11,22.81,66.94,16.37,,
3479,07/18/2024 18:08:11,22.64,67.62,16.36,,
3480,07/18/2024 18:18:11,22.47,68.54,16.41,,
3481,07/18/2024 18:28:11,22.42,68.19,16.29,,
3482,07/18/2024 18:38:11,22.37,69.57,16.56,,
3483,07/18/2024 18:48:11,22.48,61.97,14.85,,
3484,07/18/2024 18:58:11,22.64,60.19,14.55,,
3485,07/18/2024 19:08:11,22.63,61.38,14.84,,
3486,07/18/2024 19:18:11,22.62,60.93,14.72,,
3487,07/18/2024 19:28:11,22.54,61.45,14.78,,
3488,07/18/2024 19:38:11,22.44,60.73,14.50,,
3489,07/18/2024 19:48:11,22.17,63.08,14.83,,
3490,07/18/2024 19:58:11,21.87,62.88,14.50,,
3491,07/18/2024 20:08:11,21.58,63.25,14.31,,
3492,07/18/2024 20:18:11,21.32,63.97,14.25,,
3493,07/18/2024 20:28:11,21.06,63.49,13.88,,
3494,07/18/2024 20:38:11,20.88,63.66,13.75,,
3495,07/18/2024 20:48:11,20.65,65.21,13.91,,
3496,07/18/2024 20:58:11,20.49,65.75,13.89,,
3497,07/18/2024 21:08:11,20.33,65.43,13.66,,
3498,07/18/2024 21:18:11,20.21,66.46,13.79,,
3499,07/18/2024 21:28:11,20.21,66.55,13.81,,
3500,07/18/2024 21:38:11,20.14,66.28,13.67,,
3501,07/18/2024 21:48:11,19.88,67.99,13.82,,
3502,07/18/2024 21:58:11,19.48,68.92,13.65,,
3503,07/18/2024 22:08:11,19.50,69.82,13.86,,
3504,07/18/2024 22:18:11,19.23,71.41,13.95,,
3505,07/18/2024 22:28:11,19.12,71.25,13.81,,
3506,07/18/2024 22:38:11,18.96,71.41,13.69,,
3507,07/18/2024 22:48:11,19.11,71.91,13.94,,
3508,07/18/2024 22:58:11,19.38,71.03,14.01,,
3509,07/18/2024 23:08:11,19.52,68.84,13.66,,
3510,07/18/2024 23:18:11,19.62,68.90,13.78,,
3511,07/18/2024 23:28:11,19.65,69.28,13.88,,
3512,07/18/2024 23:38:11,19.76,68.46,13.81,,
3513,07/18/2024 23:48:11,19.73,68.61,13.82,,
3514,07/18/2024 23:58:11,19.72,69.56,14.02,,
3515,07/19/2024 00:08:11,19.48,70.22,13.94,,
3516,07/19/2024 00:18:11,19.41,70.01,13.82,,
3517,07/19/2024 00:28:11,19.45,70.40,13.95,,
3518,07/19/2024 00:38:11,19.33,70.85,13.93,,
3519,07/19/2024 00:48:11,19.35,70.79,13.93,,
3520,07/19/2024 00:58:11,19.27,71.51,14.01,,
3521,07/19/2024 01:08:11,19.28,71.18,13.95,,
3522,07/19/2024 01:18:11,19.30,70.94,13.92,,
3523,07/19/2024 01:28:11,19.31,70.62,13.86,,
3524,07/19/2024 01:38:11,19.29,69.93,13.69,,
3525,07/19/2024 01:48:11,19.25,69.87,13.63,,
3526,07/19/2024 01:58:11,19.10,70.26,13.58,,
3527,07/19/2024 02:08:11,18.91,70.49,13.44,,
3528,07/19/2024 02:18:11,18.78,70.73,13.37,,
3529,07/19/2024 02:28:11,18.64,70.92,13.28,,
3530,07/19/2024 02:38:11,18.55,71.07,13.23,,
3531,07/19/2024 02:48:11,18.46,72.01,13.34,,
3532,07/19/2024 02:58:11,18.37,71.67,13.18,,
3533,07/19/2024 03:08:11,18.29,71.97,13.17,,
3534,07/19/2024 03:18:11,18.18,72.38,13.15,,
3535,07/19/2024 03:28:11,18.06,72.11,12.97,,
3536,07/19/2024 03:38:11,17.85,73.17,13.00,,
3537,07/19/2024 03:48:11,17.78,73.26,12.95,,
3538,07/19/2024 03:58:11,17.68,72.98,12.80,,
3539,07/19/2024 04:08:11,17.70,72.91,12.80,,
3540,07/19/2024 04:18:11,17.80,72.15,12.73,,
3541,07/19/2024 04:28:11,17.52,73.43,12.74,,
3542,07/19/2024 04:38:11,17.17,74.79,12.67,,
3543,07/19/2024 04:48:11,17.10,74.48,12.55,,
3544,07/19/2024 04:58:11,17.21,73.62,12.48,,
3545,07/19/2024 05:08:11,17.23,74.64,12.71,,
3546,07/19/2024 05:18:11,17.14,74.55,12.60,,
3547,07/19/2024 05:28:11,17.00,75.05,12.56,,
3548,07/19/2024 05:38:11,16.62,76.99,12.59,,
3549,07/19/2024 05:48:11,16.31,78.80,12.64,,
3550,07/19/2024 05:58:11,16.28,78.77,12.60,,
3551,07/19/2024 06:08:11,16.40,78.08,12.58,,
3552,07/19/2024 06:18:11,16.58,76.99,12.55,,
3553,07/19/2024 06:28:11,16.78,75.90,12.53,,
3554,07/19/2024 06:38:11,16.96,75.12,12.55,,
3555,07/19/2024 06:48:11,17.09,74.74,12.59,,
3556,07/19/2024 06:58:11,17.21,74.53,12.66,,
3557,07/19/2024 07:08:11,17.34,74.40,12.76,,
3558,07/19/2024 07:18:11,18.21,72.42,13.18,,
3559,07/19/2024 07:28:11,20.10,68.07,14.04,,
3560,07/19/2024 07:38:11,21.24,62.14,13.73,,
3561,07/19/2024 07:48:11,21.10,61.86,13.53,,
3562,07/19/2024 07:58:11,21.62,60.96,13.78,,
3563,07/19/2024 08:08:11,22.52,59.19,14.18,,
3564,07/19/2024 08:18:11,23.11,56.71,14.07,,
3565,07/19/2024 08:28:11,23.28,57.18,14.35,,
3566,07/19/2024 08:38:11,23.45,56.27,14.27,,
3567,07/19/2024 08:48:11,23.31,56.65,14.24,,
3568,07/19/2024 08:58:11,23.57,56.21,14.36,,
3569,07/19/2024 09:08:11,24.17,55.89,14.83,,
3570,07/19/2024 09:18:11,24.72,54.52,14.95,,
3571,07/19/2024 09:28:11,24.93,52.90,14.69,,
3572,07/19/2024 09:38:11,25.01,52.58,14.66,,
3573,07/19/2024 09:48:11,25.95,50.97,15.05,,
3574,07/19/2024 09:58:11,25.34,54.18,15.44,,
3575,07/19/2024 10:08:11,26.06,52.23,15.53,,
3576,07/19/2024 10:18:11,26.26,51.35,15.45,,
3577,07/19/2024 10:28:11,27.04,49.47,15.58,,
3578,07/19/2024 10:38:11,26.58,52.11,15.98,,
3579,07/19/2024 10:48:11,26.87,48.51,15.12,,
3580,07/19/2024 10:58:11,27.41,47.99,15.45,,
3581,07/19/2024 11:08:11,27.97,46.85,15.58,,
3582,07/19/2024 11:18:11,28.17,47.21,15.88,,
3583,07/19/2024 11:28:11,28.78,47.45,16.52,,
3584,07/19/2024 11:38:11,29.02,47.55,16.77,,
3585,07/19/2024 11:48:11,28.94,44.38,15.62,,
3586,07/19/2024 11:58:11,29.05,45.97,16.27,,
3587,07/19/2024 12:08:11,29.43,46.19,16.68,,
3588,07/19/2024 12:18:11,30.36,42.44,16.19,,
3589,07/19/2024 12:28:11,30.13,43.99,16.55,,
3590,07/19/2024 12:38:11,30.36,45.16,17.17,,
3591,07/19/2024 12:48:11,30.67,44.83,17.34,,
3592,07/19/2024 12:58:11,30.76,42.74,16.66,,
3593,07/19/2024 13:08:11,30.93,44.33,17.39,,
3594,07/19/2024 13:18:11,31.40,41.37,16.72,,
3595,07/19/2024 13:28:11,31.31,43.27,17.35,,
3596,07/19/2024 13:38:11,31.87,40.90,16.96,,
3597,07/19/2024 13:48:11,32.03,44.74,18.53,,
3598,07/19/2024 13:58:11,30.94,45.08,17.67,,
3599,07/19/2024 14:08:11,30.51,46.55,17.79,,
3600,07/19/2024 14:18:11,30.71,46.90,18.09,,
3601,07/19/2024 14:28:11,31.57,47.01,18.91,,
3602,07/19/2024 14:38:11,31.64,45.86,18.57,,
3603,07/19/2024 14:48:11,31.00,46.49,18.22,,
3604,07/19/2024 14:58:11,30.86,46.32,18.03,,
3605,07/19/2024 15:08:11,30.75,47.09,18.19,,
3606,07/19/2024 15:18:11,30.49,47.16,17.98,,
3607,07/19/2024 15:28:11,30.77,45.99,17.83,,
3608,07/19/2024 15:38:11,30.27,46.03,17.40,,
3609,07/19/2024 15:48:11,29.35,46.43,16.69,,
3610,07/19/2024 15:58:11,28.93,48.68,17.06,,
3611,07/19/2024 16:08:11,28.37,46.74,15.90,,
3612,07/19/2024 16:18:11,28.02,48.13,16.05,,
3613,07/19/2024 16:28:11,27.37,50.71,16.27,,
3614,07/19/2024 16:38:11,26.49,49.80,15.18,,
3615,07/19/2024 16:48:11,25.67,50.37,14.61,,
3616,07/19/2024 16:58:11,24.72,55.93,15.35,,
3617,07/19/2024 17:08:11,24.19,54.97,14.59,,
3618,07/19/2024 17:18:11,23.88,53.72,13.95,,
3619,07/19/2024 17:28:11,23.70,56.04,14.43,,
3620,07/19/2024 17:38:11,23.73,56.66,14.63,,
3621,07/19/2024 17:48:11,23.74,58.03,15.02,,
3622,07/19/2024 17:58:11,23.47,57.11,14.52,,
3623,07/19/2024 18:08:11,23.15,58.77,14.66,,
3624,07/19/2024 18:18:11,22.93,59.88,14.74,,
3625,07/19/2024 18:28:11,22.82,57.73,14.07,,
3626,07/19/2024 18:38:11,22.67,58.28,14.08,,
3627,07/19/2024 18:48:11,22.52,60.49,14.51,,
3628,07/19/2024 18:58:11,22.24,61.23,14.44,,
3629,07/19/2024 19:08:11,21.87,62.77,14.47,,
3630,07/19/2024 19:18:11,21.59,61.79,13.96,,
3631,07/19/2024 19:28:11,21.32,64.62,14.40,,
3632,07/19/2024 19:38:11,21.05,63.72,13.93,,
3633,07/19/2024 19:48:11,20.89,65.29,14.15,,
3634,07/19/2024 19:58:11,20.66,63.46,13.50,,
3635,07/19/2024 20:08:11,20.39,64.68,13.53,,
3636,07/19/2024 20:18:11,20.14,61.38,12.49,,
3637,07/19/2024 20:28:11,19.89,66.44,13.47,,
3638,07/19/2024 20:38:11,19.63,67.00,13.36,,
3639,07/19/2024 20:48:11,19.43,67.48,13.27,,
3640,07/19/2024 20:58:11,19.18,68.67,13.31,,
3641,07/19/2024 21:08:11,18.98,69.52,13.30,,
3642,07/19/2024 21:18:11,18.80,68.26,12.85,,
