#,Date-Time (PST/PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Started,Host Connected,End of File
2807,07-14-2024 02:04:40,17.00,79.56,13.46,,,
2808,07-14-2024 02:14:40,16.94,79.54,13.40,,,
2809,07-14-2024 02:24:40,16.90,80.14,13.47,,,
2810,07-14-2024 02:34:40,16.82,81.59,13.67,,,
2811,07-14-2024 02:44:40,16.71,82.96,13.82,,,
2812,07-14-2024 02:54:40,16.60,84.14,13.93,,,
2813,07-14-2024 03:04:40,16.51,83.11,13.65,,,
2814,07-14-2024 03:14:40,16.40,81.23,13.20,,,
2815,07-14-2024 03:24:40,16.26,81.53,13.11,,,
2816,07-14-2024 03:34:40,16.11,82.28,13.10,,,
2817,07-14-2024 03:44:40,16.04,82.37,13.05,,,
2818,07-14-2024 03:54:40,15.99,82.53,13.04,,,
2819,07-14-2024 04:04:40,15.90,82.52,12.94,,,
2820,07-14-2024 04:14:40,15.76,83.40,12.97,,,
2821,07-14-2024 04:24:40,15.62,84.21,12.99,,,
2822,07-14-2024 04:34:40,15.50,84.93,12.99,,,
2823,07-14-2024 04:44:40,15.45,84.91,12.94,,,
2824,07-14-2024 04:54:40,15.46,85.30,13.02,,,
2825,07-14-2024 05:04:40,15.46,86.10,13.16,,,
2826,07-14-2024 05:14:40,15.43,86.66,13.23,,,
2827,07-14-2024 05:24:40,15.38,86.49,13.16,,,
2828,07-14-2024 05:34:40,15.36,87.38,13.29,,,
2829,07-14-2024 05:44:40,15.34,87.45,13.29,,,
2830,07-14-2024 05:54:40,15.33,87.49,13.28,,,
2831,07-14-2024 06:04:40,15.36,86.84,13.20,,,
2832,07-14-2024 06:14:40,15.39,87.51,13.34,,,
2833,07-14-2024 06:24:40,15.41,88.34,13.51,,,
2834,07-14-2024 06:34:40,15.56,88.20,13.63,,,
2835,07-14-2024 06:44:40,15.68,88.24,13.75,,,
2836,07-14-2024 06:54:40,15.76,88.58,13.90,,,
2837,07-14-2024 07:04:40,16.00,88.74,14.16,,,
2838,07-14-2024 07:14:40,16.61,86.29,14.33,,,
2839,07-14-2024 07:24:40,17.44,84.02,14.73,,,
2840,07-14-2024 07:34:40,18.29,79.81,14.77,,,
2841,07-14-2024 07:44:40,19.44,77.25,15.37,,,
2842,07-14-2024 07:54:40,20.51,74.64,15.87,,,
2843,07-14-2024 08:04:40,21.26,70.70,15.74,,,
2844,07-14-2024 08:14:40,21.65,67.88,15.48,,,
2845,07-14-2024 08:24:40,21.74,67.59,15.50,,,
2846,07-14-2024 08:34:40,21.65,69.92,15.94,,,
2847,07-14-2024 08:44:40,21.73,70.27,16.10,,,
2848,07-14-2024 08:54:40,22.27,68.82,16.29,,,
2849,07-14-2024 09:04:40,22.94,66.62,16.42,,,
2850,07-14-2024 09:14:40,23.67,63.53,16.36,,,
2851,07-14-2024 09:24:40,23.93,63.30,16.55,,,
2852,07-14-2024 09:34:40,24.00,63.10,16.57,,,
2853,07-14-2024 09:44:40,24.69,61.30,16.76,,,
2854,07-14-2024 09:54:40,25.23,61.05,17.20,,,
2855,07-14-2024 10:04:40,25.39,60.37,17.18,,,
2856,07-14-2024 10:14:40,25.58,58.67,16.91,,,
2857,07-14-2024 10:24:40,26.13,56.79,16.91,,,
2858,07-14-2024 10:34:40,25.98,56.35,16.64,,,
2859,07-14-2024 10:44:40,26.08,61.16,18.04,,,
2860,07-14-2024 10:54:40,26.55,59.21,17.96,,,
2861,07-14-2024 11:04:40,26.30,57.70,17.32,,,
2862,07-14-2024 11:14:40,26.33,58.93,17.68,,,
2863,07-14-2024 11:24:40,26.64,59.19,18.04,,,
2864,07-14-2024 11:34:40,26.78,55.56,17.17,,,
2865,07-14-2024 11:44:40,26.81,54.62,16.92,,,
2866,07-14-2024 11:54:40,26.64,56.79,17.38,,,
2867,07-14-2024 12:04:40,26.90,57.11,17.72,,,
2868,07-14-2024 12:14:40,27.13,55.12,17.37,,,
2869,07-14-2024 12:24:40,26.36,58.23,17.52,,,
2870,07-14-2024 12:34:40,26.49,57.53,17.45,,,
2871,07-14-2024 12:44:40,25.60,57.93,16.73,,,
2872,07-14-2024 12:54:40,24.90,59.07,16.38,,,
2873,07-14-2024 13:04:40,23.76,60.85,15.78,,,
2874,07-14-2024 13:14:40,22.16,69.36,16.30,,,
2875,07-14-2024 13:24:40,21.55,71.87,16.28,,,
2876,07-14-2024 13:34:40,21.35,69.56,15.58,,,
2877,07-14-2024 13:44:40,21.10,70.30,15.51,,,
2878,07-14-2024 13:54:40,21.13,71.62,15.82,,,
2879,07-14-2024 14:04:40,21.29,71.23,15.89,,,
2880,07-14-2024 14:14:40,21.33,70.50,15.77,,,
2881,07-14-2024 14:24:40,21.50,69.47,15.70,,,
2882,07-14-2024 14:34:40,21.51,68.42,15.47,,,
2883,07-14-2024 14:44:40,21.55,68.71,15.57,,,
2884,07-14-2024 14:54:40,21.73,70.02,16.05,,,
2885,07-14-2024 15:04:40,21.82,66.91,15.42,,,
2886,07-14-2024 15:14:40,21.91,68.08,15.78,,,
2887,07-14-2024 15:24:40,22.05,68.78,16.07,,,
2888,07-14-2024 15:34:40,22.15,69.20,16.26,,,
2889,07-14-2024 15:44:40,22.28,70.19,16.61,,,
2890,07-14-2024 15:54:40,22.42,65.44,15.64,,,
2891,07-14-2024 16:04:40,22.51,66.26,15.92,,,
2892,07-14-2024 16:14:40,22.58,66.12,15.96,,,
2893,07-14-2024 16:24:40,22.65,59.16,14.29,,,
2894,07-14-2024 16:34:40,22.83,64.26,15.74,,,
2895,07-14-2024 16:44:40,22.99,64.34,15.92,,,
2896,07-14-2024 16:54:40,23.00,64.22,15.90,,,
2897,07-14-2024 17:04:40,22.91,61.66,15.17,,,
2898,07-14-2024 17:14:40,22.69,66.51,16.16,,,
2899,07-14-2024 17:24:40,22.55,63.46,15.28,,,
2900,07-14-2024 17:34:40,22.32,64.83,15.40,,,
2901,07-14-2024 17:44:40,22.17,67.78,15.96,,,
2902,07-14-2024 17:54:40,22.02,68.25,15.92,,,
2903,07-14-2024 18:04:40,21.99,66.96,15.59,,,
2904,07-14-2024 18:14:40,22.15,67.43,15.85,,,
2905,07-14-2024 18:24:40,22.29,66.20,15.70,,,
2906,07-14-2024 18:34:40,22.28,69.14,16.37,,,
2907,07-14-2024 18:44:40,22.16,68.33,16.07,,,
2908,07-14-2024 18:54:40,21.86,68.30,15.78,,,
2909,07-14-2024 19:04:40,21.55,67.42,15.29,,,
2910,07-14-2024 19:14:40,21.32,70.00,15.65,,,
2911,07-14-2024 19:24:40,21.10,71.34,15.73,,,
2912,07-14-2024 19:34:40,20.89,72.97,15.88,,,
2913,07-14-2024 19:44:40,20.70,70.58,15.18,,,
2914,07-14-2024 19:54:40,20.55,76.44,16.28,,,
2915,07-14-2024 20:04:40,20.39,71.98,15.19,,,
2916,07-14-2024 20:14:40,20.23,75.39,15.76,,,
2917,07-14-2024 20:24:40,20.09,77.35,16.02,,,
2918,07-14-2024 20:34:40,19.90,76.45,15.65,,,
2919,07-14-2024 20:44:40,19.72,76.14,15.42,,,
2920,07-14-2024 20:54:40,19.51,74.32,14.84,,,
2921,07-14-2024 21:04:40,19.28,72.01,14.13,,,
2922,07-14-2024 21:14:40,19.05,70.96,13.68,,,
2923,07-14-2024 21:24:40,18.86,72.20,13.76,,,
2924,07-14-2024 21:34:40,18.68,71.89,13.52,,,
2925,07-14-2024 21:44:40,18.50,73.26,13.64,,,
2926,07-14-2024 21:54:40,18.35,72.90,13.42,,,
2927,07-14-2024 22:04:40,18.20,72.69,13.24,,,
2928,07-14-2024 22:14:40,18.08,73.79,13.35,,,
2929,07-14-2024 22:24:40,17.97,73.54,13.19,,,
2930,07-14-2024 22:34:40,17.86,76.84,13.76,,,
2931,07-14-2024 22:44:40,17.76,77.57,13.81,,,
2932,07-14-2024 22:54:40,17.65,76.74,13.53,,,
2933,07-14-2024 23:04:40,17.55,76.31,13.36,,,
2934,07-14-2024 23:14:40,17.48,77.40,13.50,,,
2935,07-14-2024 23:24:40,17.40,77.29,13.41,,,
2936,07-14-2024 23:34:40,17.33,76.28,13.13,,,
2937,07-14-2024 23:44:40,17.22,77.61,13.30,,,
2938,07-14-2024 23:54:40,17.22,77.28,13.23,,,
2939,07-15-2024 00:04:40,17.26,79.69,13.74,,,
2940,07-15-2024 00:14:40,17.19,80.83,13.88,,,
2941,07-15-2024 00:24:40,17.11,81.75,13.98,,,
2942,07-15-2024 00:34:40,17.00,82.55,14.03,,,
2943,07-15-2024 00:44:40,16.87,83.33,14.05,,,
2944,07-15-2024 00:54:40,16.74,83.40,13.93,,,
2945,07-15-2024 01:04:40,16.65,83.72,13.90,,,
2946,07-15-2024 01:14:40,16.62,83.48,13.82,,,
2947,07-15-2024 01:24:40,16.62,83.63,13.85,,,
2948,07-15-2024 01:34:40,16.51,83.46,13.72,,,
2949,07-15-2024 01:44:40,16.46,83.98,13.76,,,
2950,07-15-2024 01:54:40,16.34,83.27,13.52,,,
2951,07-15-2024 02:04:40,16.22,83.82,13.50,,,
2952,07-15-2024 02:14:40,16.13,84.10,13.46,,,
2953,07-15-2024 02:24:40,16.22,83.02,13.35,,,
2954,07-15-2024 02:34:40,16.26,82.70,13.34,,,
2955,07-15-2024 02:44:40,16.20,83.44,13.41,,,
2956,07-15-2024 02:54:40,16.31,83.70,13.56,,,
2957,07-15-2024 03:04:40,16.44,83.84,13.72,,,
2958,07-15-2024 03:14:40,16.49,85.10,14.00,,,
2959,07-15-2024 03:24:40,16.44,85.64,14.04,,,
2960,07-15-2024 03:34:40,16.39,86.26,14.11,,,
2961,07-15-2024 03:44:40,16.37,86.31,14.09,,,
2962,07-15-2024 03:54:40,16.28,86.29,14.00,,,
2963,07-15-2024 04:04:40,16.18,86.62,13.96,,,
2964,07-15-2024 04:14:40,16.09,86.45,13.85,,,
2965,07-15-2024 04:24:40,15.97,86.39,13.71,,,
2966,07-15-2024 04:34:40,15.87,86.39,13.62,,,
2967,07-15-2024 04:44:40,15.79,86.25,13.51,,,
2968,07-15-2024 04:54:40,15.72,86.45,13.48,,,
2969,07-15-2024 05:04:40,15.62,86.14,13.33,,,
2970,07-15-2024 05:14:40,15.53,86.41,13.29,,,
2971,07-15-2024 05:24:40,15.41,86.41,13.17,,,
2972,07-15-2024 05:34:40,15.30,86.30,13.04,,,
2973,07-15-2024 05:44:40,15.19,86.48,12.97,,,
2974,07-15-2024 05:54:40,15.14,87.40,13.08,,,
2975,07-15-2024 06:04:40,15.10,87.69,13.09,,,
2976,07-15-2024 06:14:40,15.08,87.54,13.04,,,
2977,07-15-2024 06:24:40,15.09,87.36,13.03,,,
2978,07-15-2024 06:34:40,15.10,86.61,12.90,,,
2979,07-15-2024 06:44:40,15.13,86.96,12.99,,,
2980,07-15-2024 06:54:40,15.26,86.78,13.09,,,
2981,07-15-2024 07:04:40,15.55,86.42,13.31,,,
2982,07-15-2024 07:14:40,16.24,84.66,13.67,,,
2983,07-15-2024 07:24:40,17.00,82.79,14.07,,,
2984,07-15-2024 07:34:40,17.94,79.28,14.32,,,
2985,07-15-2024 07:44:40,18.84,75.34,14.40,,,
2986,07-15-2024 07:54:40,19.55,73.45,14.70,,,
2987,07-15-2024 08:04:40,20.44,70.68,14.95,,,
2988,07-15-2024 08:14:40,21.20,67.58,14.98,,,
2989,07-15-2024 08:24:40,21.87,66.06,15.26,,,
2990,07-15-2024 08:34:40,22.19,64.26,15.14,,,
2991,07-15-2024 08:44:40,22.32,64.59,15.34,,,
2992,07-15-2024 08:54:40,22.92,65.46,16.12,,,
2993,07-15-2024 09:04:40,23.51,63.72,16.26,,,
2994,07-15-2024 09:14:40,24.15,59.72,15.84,,,
2995,07-15-2024 09:24:40,24.69,59.44,16.27,,,
2996,07-15-2024 09:34:40,25.30,56.48,16.04,,,
2997,07-15-2024 09:44:40,25.54,54.15,15.62,,,
2998,07-15-2024 09:54:40,25.92,58.12,17.08,,,
2999,07-15-2024 10:04:40,26.12,56.73,16.88,,,
3000,07-15-2024 10:14:40,26.72,55.76,17.16,,,
3001,07-15-2024 10:24:40,27.10,54.70,17.22,,,
3002,07-15-2024 10:34:40,27.14,55.67,17.53,,,
3003,07-15-2024 10:44:40,27.06,53.96,16.97,,,
3004,07-15-2024 10:54:40,26.94,55.91,17.41,,,
3005,07-15-2024 11:04:40,26.84,55.45,17.19,,,
3006,07-15-2024 11:14:40,27.01,55.49,17.36,,,
3007,07-15-2024 11:24:40,27.30,55.04,17.50,,,
3008,07-15-2024 11:34:40,27.56,51.49,16.69,,,
3009,07-15-2024 11:44:40,27.81,53.30,17.46,,,
3010,07-15-2024 11:54:40,27.49,54.40,17.49,,,
3011,07-15-2024 12:04:40,27.31,56.18,17.84,,,
3012,07-15-2024 12:14:40,27.22,55.47,17.55,,,
3013,07-15-2024 12:24:40,27.82,55.31,18.06,,,
3014,07-15-2024 12:34:40,27.56,56.34,18.12,,,
3015,07-15-2024 12:44:40,26.97,58.90,18.27,,,
3016,07-15-2024 12:54:40,25.67,58.87,17.05,,,
3017,07-15-2024 13:04:40,24.35,62.86,16.84,,,
3018,07-15-2024 13:14:40,22.59,67.78,16.36,,,
3019,07-15-2024 13:24:40,22.12,70.25,16.47,,,
3020,07-15-2024 13:34:40,22.21,70.70,16.66,,,
3021,07-15-2024 13:44:40,22.12,72.73,17.02,,,
3022,07-15-2024 13:54:40,22.22,72.66,17.10,,,
3023,07-15-2024 14:04:40,22.12,71.91,16.84,,,
3024,07-15-2024 14:14:40,21.88,73.80,17.02,,,
3025,07-15-2024 14:24:40,21.91,72.40,16.75,,,
3026,07-15-2024 14:34:40,21.81,72.93,16.76,,,
3027,07-15-2024 14:44:40,21.77,72.92,16.72,,,
3028,07-15-2024 14:54:40,21.59,73.31,16.63,,,
3029,07-15-2024 15:04:40,21.51,72.70,16.43,,,
3030,07-15-2024 15:14:40,21.52,73.27,16.56,,,
3031,07-15-2024 15:24:40,21.69,72.06,16.45,,,
3032,07-15-2024 15:34:40,21.79,71.15,16.35,,,
3033,07-15-2024 15:44:40,21.78,71.22,16.36,,,
3034,07-15-2024 15:54:40,21.83,71.72,16.51,,,
3035,07-15-2024 16:04:40,21.82,70.13,16.15,,,
3036,07-15-2024 16:14:40,21.62,71.01,16.16,,,
3037,07-15-2024 16:24:40,21.61,71.43,16.24,,,
3038,07-15-2024 16:34:40,21.57,69.80,15.84,,,
3039,07-15-2024 16:44:40,21.66,70.21,16.02,,,
3040,07-15-2024 16:54:40,21.70,68.10,15.58,,,
3041,07-15-2024 17:04:40,21.61,70.48,16.03,,,
3042,07-15-2024 17:14:40,21.38,71.04,15.94,,,
3043,07-15-2024 17:24:40,21.20,68.78,15.26,,,
3044,07-15-2024 17:34:40,21.08,69.28,15.25,,,
3045,07-15-2024 17:44:40,20.94,72.61,15.86,,,
3046,07-15-2024 17:54:40,20.84,74.24,16.11,,,
3047,07-15-2024 18:04:40,20.83,73.07,15.85,,,
3048,07-15-2024 18:14:40,21.00,73.87,16.18,,,
3049,07-15-2024 18:24:40,21.16,74.04,16.38,,,
3050,07-15-2024 18:34:40,21.20,74.09,16.42,,,
3051,07-15-2024 18:44:40,21.04,75.72,16.61,,,
3052,07-15-2024 18:54:40,20.73,76.59,16.49,,,
3053,07-15-2024 19:04:40,20.50,76.84,16.32,,,
3054,07-15-2024 19:14:40,20.25,78.15,16.34,,,
3055,07-15-2024 19:24:40,20.00,76.11,15.68,,,
3056,07-15-2024 19:34:40,19.75,76.94,15.61,,,
3057,07-15-2024 19:44:40,19.54,78.93,15.81,,,
3058,07-15-2024 19:54:40,19.40,80.06,15.90,,,
3059,07-15-2024 20:04:40,19.26,80.01,15.74,,,
3060,07-15-2024 20:14:40,19.17,79.65,15.59,,,
3061,07-15-2024 20:24:40,19.13,80.74,15.76,,,
3062,07-15-2024 20:34:40,18.98,80.79,15.63,,,
3063,07-15-2024 20:44:40,18.81,81.51,15.60,,,
3064,07-15-2024 20:54:40,18.64,82.27,15.58,,,
3065,07-15-2024 21:04:40,18.45,83.27,15.58,,,
3066,07-15-2024 21:14:40,18.28,83.82,15.52,,,
3067,07-15-2024 21:24:40,18.22,83.72,15.44,,,
3068,07-15-2024 21:34:40,18.22,82.18,15.16,,,
3069,07-15-2024 21:44:40,18.15,80.58,14.78,,,
3070,07-15-2024 21:54:40,17.98,80.84,14.66,,,
3071,07-15-2024 22:04:40,17.81,81.50,14.62,,,
3072,07-15-2024 22:14:40,17.65,81.45,14.45,,,
3073,07-15-2024 22:24:40,17.50,82.32,14.47,,,
3074,07-15-2024 22:34:40,17.39,82.88,14.47,,,
3075,07-15-2024 22:44:40,17.30,82.91,14.39,,,
3076,07-15-2024 22:54:40,17.23,82.81,14.30,,,
3077,07-15-2024 23:04:40,17.19,83.57,14.41,,,
3078,07-15-2024 23:14:40,17.14,82.24,14.10,,,
3079,07-15-2024 23:24:40,17.08,81.57,13.92,,,
3080,07-15-2024 23:34:40,17.04,81.52,13.87,,,
3081,07-15-2024 23:44:40,17.05,82.35,14.04,,,
3082,07-15-2024 23:54:40,17.11,82.08,14.04,,,
3083,07-16-2024 00:04:40,17.08,81.40,13.89,,,
3084,07-16-2024 00:14:40,17.04,80.97,13.77,,,
3085,07-16-2024 00:24:40,16.98,81.24,13.76,,,
3086,07-16-2024 00:34:40,16.92,81.61,13.77,,,
3087,07-16-2024 00:44:40,16.85,82.34,13.84,,,
3088,07-16-2024 00:54:40,16.76,82.50,13.79,,,
3089,07-16-2024 01:04:40,16.66,83.04,13.78,,,
3090,07-16-2024 01:14:40,16.59,84.04,13.90,,,
3091,07-16-2024 01:24:40,16.44,84.23,13.79,,,
3092,07-16-2024 01:34:40,16.30,84.67,13.73,,,
3093,07-16-2024 01:44:40,16.16,85.00,13.66,,,
3094,07-16-2024 01:54:40,16.07,85.70,13.69,,,
3095,07-16-2024 02:04:40,15.99,86.30,13.72,,,
3096,07-16-2024 02:14:40,15.89,86.56,13.67,,,
3097,07-16-2024 02:24:40,15.83,86.74,13.64,,,
3098,07-16-2024 02:34:40,15.73,87.03,13.60,,,
3099,07-16-2024 02:44:40,15.69,88.04,13.74,,,
3100,07-16-2024 02:54:40,15.65,88.71,13.81,,,
3101,07-16-2024 03:04:40,15.60,89.63,13.92,,,
3102,07-16-2024 03:14:40,15.56,89.77,13.91,,,
3103,07-16-2024 03:24:40,15.51,90.64,14.01,,,
3104,07-16-2024 03:34:40,15.47,90.83,13.99,,,
3105,07-16-2024 03:44:40,15.43,91.17,14.01,,,
3106,07-16-2024 03:54:40,15.40,91.09,13.97,,,
3107,07-16-2024 04:04:40,15.39,91.87,14.09,,,
3108,07-16-2024 04:14:40,15.38,92.01,14.11,,,
3109,07-16-2024 04:24:40,15.36,91.80,14.05,,,
3110,07-16-2024 04:34:40,15.32,91.59,13.97,,,
3111,07-16-2024 04:44:40,15.29,91.72,13.97,,,
3112,07-16-2024 04:54:40,15.25,91.59,13.91,,,
3113,07-16-2024 05:04:40,15.21,91.68,13.88,,,
3114,07-16-2024 05:14:40,15.17,91.69,13.85,,,
3115,07-16-2024 05:24:40,15.14,91.35,13.76,,,
3116,07-16-2024 05:34:40,15.08,91.47,13.72,,,
3117,07-16-2024 05:44:40,15.06,91.74,13.74,,,
3118,07-16-2024 05:54:40,15.08,92.26,13.86,,,
3119,07-16-2024 06:04:40,15.15,92.69,13.99,,,
3120,07-16-2024 06:14:40,15.23,92.86,14.10,,,
3121,07-16-2024 06:24:40,15.36,92.48,14.16,,,
3122,07-16-2024 06:34:40,15.44,92.24,14.21,,,
3123,07-16-2024 06:44:40,15.56,91.28,14.16,,,
3124,07-16-2024 06:54:40,15.69,90.58,14.17,,,
3125,07-16-2024 07:04:40,15.95,91.25,14.54,,,
3126,07-16-2024 07:14:40,16.68,89.05,14.88,,,
3127,07-16-2024 07:24:40,17.67,88.06,15.69,,,
3128,07-16-2024 07:34:40,18.48,82.79,15.52,,,
3129,07-16-2024 07:44:40,19.18,81.53,15.96,,,
3130,07-16-2024 07:54:40,19.74,80.22,16.26,,,
3131,07-16-2024 08:04:40,20.51,79.07,16.77,,,
3132,07-16-2024 08:14:40,21.29,77.43,17.21,,,
3133,07-16-2024 08:24:40,22.21,74.99,17.59,,,
3134,07-16-2024 08:34:40,22.98,71.83,17.65,,,
3135,07-16-2024 08:44:40,23.40,70.10,17.67,,,
3136,07-16-2024 08:54:40,24.04,70.38,18.34,,,
3137,07-16-2024 09:04:40,24.67,64.89,17.64,,,
3138,07-16-2024 09:14:40,25.05,66.98,18.51,,,
3139,07-16-2024 09:24:40,25.36,66.42,18.68,,,
3140,07-16-2024 09:34:40,25.80,61.49,17.86,,,
3141,07-16-2024 09:44:40,25.47,64.78,18.37,,,
3142,07-16-2024 09:54:40,26.35,61.41,18.36,,,
3143,07-16-2024 10:04:40,26.44,61.96,18.58,,,
3144,07-16-2024 10:14:40,26.86,60.57,18.61,,,
3145,07-16-2024 10:24:40,27.05,57.55,17.97,,,
3146,07-16-2024 10:34:40,26.62,62.37,18.86,,,
3147,07-16-2024 10:44:40,26.87,61.49,18.87,,,
3148,07-16-2024 10:54:40,27.47,60.38,19.14,,,
3149,07-16-2024 11:04:40,28.20,60.73,19.92,,,
3150,07-16-2024 11:14:40,27.90,61.82,19.92,,,
3151,07-16-2024 11:24:40,28.05,58.74,19.24,,,
3152,07-16-2024 11:34:40,27.21,57.65,18.15,,,
3153,07-16-2024 11:44:40,27.08,58.89,18.37,,,
3154,07-16-2024 11:54:40,26.57,60.08,18.21,,,
3155,07-16-2024 12:04:40,26.57,60.02,18.20,,,
3156,07-16-2024 12:14:40,26.56,63.24,19.02,,,
3157,07-16-2024 12:24:40,27.05,58.33,18.19,,,
3158,07-16-2024 12:34:40,27.03,61.96,19.14,,,
3159,07-16-2024 12:44:40,26.84,59.11,18.21,,,
3160,07-16-2024 12:54:40,25.87,64.98,18.80,,,
3161,07-16-2024 13:04:40,25.27,66.67,18.64,,,
3162,07-16-2024 13:14:40,24.28,68.02,18.02,,,
3163,07-16-2024 13:24:40,23.76,68.20,17.57,,,
3164,07-16-2024 13:34:40,22.96,68.49,16.87,,,
3165,07-16-2024 13:44:40,22.47,73.05,17.42,,,
3166,07-16-2024 13:54:40,22.24,69.02,16.31,,,
3167,07-16-2024 14:04:40,22.10,73.35,17.13,,,
3168,07-16-2024 14:14:40,22.37,71.23,16.93,,,
3169,07-16-2024 14:24:40,22.51,67.73,16.26,,,
3170,07-16-2024 14:34:40,22.36,70.42,16.74,,,
3171,07-16-2024 14:44:40,22.55,70.16,16.86,,,
3172,07-16-2024 14:54:40,22.73,71.03,17.23,,,
3173,07-16-2024 15:04:40,22.93,69.26,17.02,,,
3174,07-16-2024 15:14:40,22.98,68.10,16.80,,,
3175,07-16-2024 15:24:40,23.01,65.92,16.31,,,
3176,07-16-2024 15:34:40,22.79,61.07,14.91,,,
3177,07-16-2024 15:44:40,22.64,61.77,14.95,,,
3178,07-16-2024 15:54:40,22.74,64.25,15.66,,,
3179,07-16-2024 16:04:40,22.87,64.73,15.90,,,
3180,07-16-2024 16:14:40,22.89,66.30,16.29,,,
3181,07-16-2024 16:24:40,22.92,63.32,15.60,,,
3182,07-16-2024 16:34:40,22.99,66.75,16.50,,,
3183,07-16-2024 16:44:40,23.09,64.59,16.08,,,
3184,07-16-2024 16:54:40,23.12,63.80,15.91,,,
3185,07-16-2024 17:04:40,23.05,65.51,16.26,,,
3186,07-16-2024 17:14:40,22.94,69.33,17.05,,,
3187,07-16-2024 17:24:40,22.83,64.68,15.85,,,
3188,07-16-2024 17:34:40,22.69,66.24,16.09,,,
3189,07-16-2024 17:44:40,22.58,66.95,16.15,,,
3190,07-16-2024 17:54:40,22.47,68.05,16.30,,,
3191,07-16-2024 18:04:40,22.47,68.17,16.34,,,
3192,07-16-2024 18:14:40,22.66,69.87,16.90,,,
3193,07-16-2024 18:24:40,22.78,71.12,17.30,,,
3194,07-16-2024 18:34:40,22.74,70.44,17.11,,,
3195,07-16-2024 18:44:40,22.54,68.82,16.55,,,
3196,07-16-2024 18:54:40,22.21,71.53,16.84,,,
3197,07-16-2024 19:04:40,21.95,71.60,16.61,,,
3198,07-16-2024 19:14:40,21.66,72.23,16.47,,,
3199,07-16-2024 19:24:40,21.41,76.68,17.17,,,
3200,07-16-2024 19:34:40,21.25,76.04,16.88,,,
3201,07-16-2024 19:44:40,21.09,75.52,16.61,,,
3202,07-16-2024 19:54:40,20.93,77.23,16.81,,,
3203,07-16-2024 20:04:40,20.80,76.05,16.44,,,
3204,07-16-2024 20:14:40,20.64,75.57,16.19,,,
3205,07-16-2024 20:24:40,20.47,73.36,15.56,,,
3206,07-16-2024 20:34:40,20.28,73.39,15.39,,,
3207,07-16-2024 20:44:40,20.07,75.28,15.58,,,
3208,07-16-2024 20:54:40,19.88,75.42,15.43,,,
3209,07-16-2024 21:04:40,19.69,76.05,15.38,,,
3210,07-16-2024 21:14:40,19.49,76.37,15.24,,,
3211,07-16-2024 21:24:40,19.29,76.63,15.11,,,
3212,07-16-2024 21:34:40,19.16,76.01,14.85,,,
3213,07-16-2024 21:44:40,19.06,77.87,15.13,,,
3214,07-16-2024 21:54:40,18.97,78.87,15.24,,,
3215,07-16-2024 22:04:40,18.87,78.18,15.00,,,
3216,07-16-2024 22:14:40,18.79,78.30,14.95,,,
3217,07-16-2024 22:24:40,18.69,77.24,14.65,,,
3218,07-16-2024 22:34:40,18.66,76.40,14.44,,,
3219,07-16-2024 22:44:40,18.58,77.06,14.51,,,
3220,07-16-2024 22:54:40,18.55,77.78,14.61,,,
3221,07-16-2024 23:04:40,18.58,77.69,14.62,,,
3222,07-16-2024 23:14:40,18.62,78.53,14.84,,,
3223,07-16-2024 23:24:40,18.64,77.81,14.71,,,
3224,07-16-2024 23:34:40,18.68,77.97,14.78,,,
3225,07-16-2024 23:44:40,18.70,77.36,14.68,,,
3226,07-16-2024 23:54:40,18.67,79.46,15.06,,,
3227,07-17-2024 00:04:40,18.61,79.75,15.06,,,
3228,07-17-2024 00:14:40,18.52,79.50,14.93,,,
3229,07-17-2024 00:24:40,18.46,79.28,14.83,,,
3230,07-17-2024 00:34:40,18.37,80.55,14.98,,,
3231,07-17-2024 00:44:40,18.26,80.12,14.80,,,
3232,07-17-2024 00:54:40,18.18,79.64,14.62,,,
3233,07-17-2024 01:04:40,18.13,78.96,14.44,,,
3234,07-17-2024 01:14:40,18.14,79.56,14.57,,,
3235,07-17-2024 01:24:40,18.20,79.67,14.65,,,
3236,07-17-2024 01:34:40,18.25,80.62,14.88,,,
3237,07-17-2024 01:44:40,18.31,80.85,14.98,,,
3238,07-17-2024 01:54:40,18.27,81.87,15.14,,,
3239,07-17-2024 02:04:40,18.28,81.97,15.17,,,
3240,07-17-2024 02:14:40,18.40,82.94,15.47,,,
3241,07-17-2024 02:24:40,18.52,82.59,15.52,,,
3242,07-17-2024 02:34:40,18.58,82.34,15.53,,,
3243,07-17-2024 02:44:40,18.51,82.03,15.40,,,
3244,07-17-2024 02:54:40,18.39,83.50,15.56,,,
3245,07-17-2024 03:04:40,18.22,84.79,15.64,,,
3246,07-17-2024 03:14:40,18.04,85.18,15.53,,,
3247,07-17-2024 03:24:40,17.88,85.32,15.40,,,
3248,07-17-2024 03:34:40,17.74,85.91,15.37,,,
3249,07-17-2024 03:44:40,17.62,86.39,15.34,,,
3250,07-17-2024 03:54:40,17.50,86.66,15.27,,,
3251,07-17-2024 04:04:40,17.42,87.96,15.42,,,
3252,07-17-2024 04:14:40,17.36,87.57,15.29,,,
3253,07-17-2024 04:24:40,17.30,88.24,15.35,,,
3254,07-17-2024 04:34:40,17.21,88.00,15.22,,,
3255,07-17-2024 04:44:40,17.14,88.46,15.24,,,
