#,Date-Time (PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Button Down,Started Offset,Host Connected,End of File
4113,04-15-2025 02:30:12,8.36,95.41,7.68,,,,
4114,04-15-2025 02:40:12,8.49,95.87,7.88,,,,
4115,04-15-2025 02:50:12,8.33,95.00,7.59,,,,
4116,04-15-2025 03:00:12,8.39,95.19,7.68,,,,
4117,04-15-2025 03:10:12,8.24,95.21,7.53,,,,
4118,04-15-2025 03:20:12,8.12,94.87,7.35,,,,
4119,04-15-2025 03:30:12,8.06,95.72,7.43,,,,
4120,04-15-2025 03:40:12,8.05,96.27,7.50,,,,
4121,04-15-2025 03:50:12,8.09,96.28,7.55,,,,
4122,04-15-2025 04:00:12,8.13,96.63,7.63,,,,
4123,04-15-2025 04:10:12,8.00,96.31,7.45,,,,
4124,04-15-2025 04:20:12,7.90,96.51,7.39,,,,
4125,04-15-2025 04:30:12,7.71,96.21,7.15,,,,
4126,04-15-2025 04:40:12,7.71,97.12,7.29,,,,
4127,04-15-2025 04:50:12,7.79,97.10,7.37,,,,
4128,04-15-2025 05:00:12,7.94,97.34,7.56,,,,
4129,04-15-2025 05:10:12,7.92,97.06,7.49,,,,
4130,04-15-2025 05:20:12,7.83,96.91,7.37,,,,
4131,04-15-2025 05:30:12,7.63,96.63,7.14,,,,
4132,04-15-2025 05:40:12,7.65,97.11,7.23,,,,
4133,04-15-2025 05:50:12,7.75,97.26,7.35,,,,
4134,04-15-2025 06:00:12,7.58,97.04,7.15,,,,
4135,04-15-2025 06:10:12,7.39,96.59,6.89,,,,
4136,04-15-2025 06:20:12,7.09,96.11,6.51,,,,
4137,04-15-2025 06:30:12,7.08,96.67,6.59,,,,
4138,04-15-2025 06:40:12,6.84,96.13,6.27,,,,
4139,04-15-2025 06:50:12,6.73,96.71,6.25,,,,
4140,04-15-2025 07:00:12,6.74,97.04,6.31,,,,
4141,04-15-2025 07:10:12,7.27,97.74,6.94,,,,
4142,04-15-2025 07:20:12,7.35,97.06,6.93,,,,
4143,04-15-2025 07:30:12,7.47,96.42,6.95,,,,
4144,04-15-2025 07:40:12,7.69,96.50,7.17,,,,
4145,04-15-2025 07:50:12,8.35,97.43,7.98,,,,
4146,04-15-2025 08:00:12,8.57,95.97,7.97,,,,
4147,04-15-2025 08:10:12,8.63,95.31,7.93,,,,
4148,04-15-2025 08:20:12,9.07,94.70,8.28,,,,
4149,04-15-2025 08:30:12,10.15,94.80,9.37,,,,
4150,04-15-2025 08:40:12,11.31,89.09,9.59,,,,
4151,04-15-2025 08:50:12,12.08,86.27,9.87,,,,
4152,04-15-2025 09:00:12,12.71,83.49,9.99,,,,
4153,04-15-2025 09:10:12,13.50,81.99,10.50,,,,
4154,04-15-2025 09:20:12,14.06,79.17,10.52,,,,
4155,04-15-2025 09:30:12,14.50,77.24,10.58,,,,
4156,04-15-2025 09:40:12,14.59,77.92,10.80,,,,
4157,04-15-2025 09:50:12,14.55,76.54,10.49,,,,
4158,04-15-2025 10:00:12,13.98,76.99,10.03,,,,
4159,04-15-2025 10:10:12,13.70,78.84,10.11,,,,
4160,04-15-2025 10:20:12,14.71,76.81,10.70,,,,
4161,04-15-2025 10:30:12,16.05,72.09,11.04,,,,
4162,04-15-2025 10:40:12,16.15,68.28,10.32,,,,
4163,04-15-2025 10:50:12,15.60,69.54,10.07,,,,
4164,04-15-2025 11:00:12,15.28,74.01,10.69,,,,
4165,04-15-2025 11:10:12,15.81,69.40,10.23,,,,
4166,04-15-2025 11:20:12,15.84,70.07,10.41,,,,
4167,04-15-2025 11:30:12,16.11,71.14,10.89,,,,
4168,04-15-2025 11:40:12,17.94,66.69,11.67,,,,
4169,04-15-2025 11:50:12,18.63,63.38,11.55,,,,
4170,04-15-2025 12:00:12,19.05,60.71,11.30,,,,
4171,04-15-2025 12:10:12,18.98,60.91,11.29,,,,
4172,04-15-2025 12:20:12,18.76,60.81,11.05,,,,
4173,04-15-2025 12:30:12,18.15,62.55,10.91,,,,
4174,04-15-2025 12:40:12,17.23,63.25,10.20,,,,
4175,04-15-2025 12:50:12,15.40,67.39,9.40,,,,
4176,04-15-2025 13:00:12,14.57,69.51,9.08,,,,
4177,04-15-2025 13:10:12,14.04,72.21,9.13,,,,
4178,04-15-2025 13:20:12,14.36,73.56,9.71,,,,
4179,04-15-2025 13:30:12,14.52,72.26,9.60,,,,
4180,04-15-2025 13:40:12,14.54,71.34,9.43,,,,
4181,04-15-2025 13:50:12,14.54,72.24,9.62,,,,
4182,04-15-2025 14:00:12,14.33,72.51,9.47,,,,
4183,04-15-2025 14:10:12,14.34,70.96,9.15,,,,
4184,04-15-2025 14:20:12,14.40,71.10,9.25,,,,
4185,04-15-2025 14:30:12,14.82,72.04,9.84,,,,
4186,04-15-2025 14:40:12,15.88,69.03,10.22,,,,
4187,04-15-2025 14:50:12,16.12,67.71,10.16,,,,
4188,04-15-2025 15:00:12,16.13,67.23,10.07,,,,
4189,04-15-2025 15:10:12,15.90,68.47,10.12,,,,
4190,04-15-2025 15:20:12,15.98,65.49,9.53,,,,
4191,04-15-2025 15:30:12,15.98,65.25,9.48,,,,
4192,04-15-2025 15:40:12,15.85,65.66,9.45,,,,
4193,04-15-2025 15:50:12,15.12,67.23,9.10,,,,
4194,04-15-2025 16:00:12,15.03,68.44,9.29,,,,
4195,04-15-2025 16:10:12,14.71,68.73,9.04,,,,
4196,04-15-2025 16:20:12,14.30,69.93,8.91,,,,
4197,04-15-2025 16:30:12,13.80,68.87,8.20,,,,
4198,04-15-2025 16:40:12,13.43,70.59,8.20,,,,
4199,04-15-2025 16:50:12,13.31,71.20,8.21,,,,
4200,04-15-2025 17:00:12,13.27,69.32,7.79,,,,
4201,04-15-2025 17:10:12,13.38,68.61,7.74,,,,
4202,04-15-2025 17:20:12,13.36,70.38,8.10,,,,
4203,04-15-2025 17:30:12,13.26,69.02,7.72,,,,
4204,04-15-2025 17:40:12,13.51,66.26,7.35,,,,
4205,04-15-2025 17:50:12,13.64,66.73,7.58,,,,
4206,04-15-2025 18:00:12,13.69,66.54,7.59,,,,
4207,04-15-2025 18:10:12,13.64,66.94,7.63,,,,
4208,04-15-2025 18:20:12,13.34,67.44,7.45,,,,
4209,04-15-2025 18:30:12,13.04,66.65,6.99,,,,
4210,04-15-2025 18:40:12,12.81,65.11,6.44,,,,
4211,04-15-2025 18:50:12,12.30,65.01,5.92,,,,
4212,04-15-2025 19:00:12,11.94,66.85,5.99,,,,
4213,04-15-2025 19:10:12,11.54,70.85,6.44,,,,
4214,04-15-2025 19:20:12,11.16,72.07,6.33,,,,
4215,04-15-2025 19:30:12,10.92,71.40,5.96,,,,
4216,04-15-2025 19:40:12,10.75,71.70,5.86,,,,
4217,04-15-2025 19:50:12,10.46,73.32,5.91,,,,
4218,04-15-2025 20:00:12,10.04,75.19,5.86,,,,
4219,04-15-2025 20:10:12,9.60,76.35,5.65,,,,
4220,04-15-2025 20:20:12,9.35,75.60,5.27,,,,
4221,04-15-2025 20:30:12,9.52,74.61,5.25,,,,
4222,04-15-2025 20:40:12,9.36,78.29,5.78,,,,
4223,04-15-2025 20:50:12,9.23,80.14,6.00,,,,
4224,04-15-2025 21:00:12,9.19,81.71,6.24,,,,
4225,04-15-2025 21:10:12,9.04,82.40,6.21,,,,
4226,04-15-2025 21:20:12,8.93,82.70,6.16,,,,
4227,04-15-2025 21:30:12,8.74,83.81,6.16,,,,
4228,04-15-2025 21:40:12,8.60,84.79,6.19,,,,
4229,04-15-2025 21:50:12,8.57,85.54,6.29,,,,
4230,04-15-2025 22:00:12,8.53,84.31,6.05,,,,
4231,04-15-2025 22:10:12,8.35,85.66,6.10,,,,
4232,04-15-2025 22:20:12,8.45,85.42,6.15,,,,
4233,04-15-2025 22:30:12,8.31,85.94,6.10,,,,
4234,04-15-2025 22:40:12,8.28,84.55,5.84,,,,
4235,04-15-2025 22:50:12,8.43,81.45,5.44,,,,
4236,04-15-2025 23:00:12,8.42,81.18,5.39,,,,
4237,04-15-2025 23:10:12,8.53,80.76,5.43,,,,
4238,04-15-2025 23:20:12,8.48,80.82,5.38,,,,
4239,04-15-2025 23:30:12,8.28,81.45,5.30,,,,
4240,04-15-2025 23:40:12,7.99,82.97,5.28,,,,
4241,04-15-2025 23:50:12,7.67,84.97,5.31,,,,
4242,04-16-2025 00:00:12,7.65,85.47,5.38,,,,
4243,04-16-2025 00:10:12,7.72,84.79,5.33,,,,
4244,04-16-2025 00:20:12,7.61,84.91,5.25,,,,
4245,04-16-2025 00:30:12,7.54,85.40,5.25,,,,
4246,04-16-2025 00:40:12,7.30,85.82,5.09,,,,
4247,04-16-2025 00:50:12,7.26,86.70,5.20,,,,
4248,04-16-2025 01:00:12,7.11,87.93,5.25,,,,
4249,04-16-2025 01:10:12,7.05,87.43,5.12,,,,
4250,04-16-2025 01:20:12,6.81,88.59,5.06,,,,
4251,04-16-2025 01:30:12,6.76,89.30,5.13,,,,
4252,04-16-2025 01:40:12,6.66,89.90,5.12,,,,
4253,04-16-2025 01:50:12,6.42,90.26,4.95,,,,
4254,04-16-2025 02:00:12,6.65,91.04,5.30,,,,
4255,04-16-2025 02:10:12,6.93,89.09,5.26,,,,
4256,04-16-2025 02:20:12,6.89,87.19,4.92,,,,
4257,04-16-2025 02:30:12,6.72,87.43,4.79,,,,
4258,04-16-2025 02:40:12,6.51,87.98,4.67,,,,
4259,04-16-2025 02:50:12,6.26,88.95,4.58,,,,
4260,04-16-2025 03:00:12,6.07,89.46,4.47,,,,
4261,04-16-2025 03:10:12,6.06,91.65,4.81,,,,
4262,04-16-2025 03:20:12,6.25,91.12,4.91,,,,
4263,04-16-2025 03:30:12,6.19,90.56,4.76,,,,
4264,04-16-2025 03:40:12,6.10,91.29,4.79,,,,
4265,04-16-2025 03:50:12,6.00,91.37,4.71,,,,
4266,04-16-2025 04:00:12,5.92,91.92,4.71,,,,
4267,04-16-2025 04:10:12,5.81,91.79,4.58,,,,
4268,04-16-2025 04:20:12,5.85,92.58,4.75,,,,
4269,04-16-2025 04:30:12,5.77,92.80,4.70,,,,
4270,04-16-2025 04:40:12,5.68,92.60,4.58,,,,
4271,04-16-2025 04:50:12,5.53,91.65,4.29,,,,
4272,04-16-2025 05:00:12,5.38,93.34,4.40,,,,
4273,04-16-2025 05:10:12,5.39,93.50,4.43,,,,
4274,04-16-2025 05:20:12,5.37,94.12,4.50,,,,
4275,04-16-2025 05:30:12,5.46,94.30,4.62,,,,
4276,04-16-2025 05:40:12,5.50,94.09,4.63,,,,
4277,04-16-2025 05:50:12,5.51,94.07,4.64,,,,
4278,04-16-2025 06:00:12,5.57,94.16,4.71,,,,
4279,04-16-2025 06:10:12,5.45,93.73,4.52,,,,
4280,04-16-2025 06:20:12,5.35,94.53,4.55,,,,
4281,04-16-2025 06:30:12,5.40,95.14,4.69,,,,
4282,04-16-2025 06:40:12,5.39,95.01,4.66,,,,
4283,04-16-2025 06:50:12,5.59,95.25,4.89,,,,
4284,04-16-2025 07:00:12,5.66,94.55,4.86,,,,
4285,04-16-2025 07:10:12,5.61,94.34,4.77,,,,
4286,04-16-2025 07:20:12,5.80,94.77,5.03,,,,
4287,04-16-2025 07:30:12,5.98,94.47,5.17,,,,
4288,04-16-2025 07:40:12,6.39,94.11,5.52,,,,
4289,04-16-2025 07:50:12,6.76,93.24,5.76,,,,
4290,04-16-2025 08:00:12,7.07,91.60,5.80,,,,
4291,04-16-2025 08:10:12,7.35,90.73,5.95,,,,
4292,04-16-2025 08:20:12,7.59,89.74,6.02,,,,
4293,04-16-2025 08:30:12,8.34,88.71,6.60,,,,
4294,04-16-2025 08:40:12,8.97,84.32,6.48,,,,
4295,04-16-2025 08:50:12,9.19,84.21,6.67,,,,
4296,04-16-2025 09:00:12,9.26,86.71,7.17,,,,
4297,04-16-2025 09:10:12,11.05,80.90,7.91,,,,
4298,04-16-2025 09:20:12,12.49,76.30,8.45,,,,
4299,04-16-2025 09:30:12,13.71,72.96,8.97,,,,
4300,04-16-2025 09:40:12,14.78,68.70,9.10,,,,
4301,04-16-2025 09:50:12,15.25,65.96,8.94,,,,
4302,04-16-2025 10:00:12,15.37,65.64,8.98,,,,
4303,04-16-2025 10:10:12,16.34,65.87,9.96,,,,
4304,04-16-2025 10:20:12,16.20,63.20,9.22,,,,
4305,04-16-2025 10:30:12,16.86,63.53,9.91,,,,
4306,04-16-2025 10:40:12,16.87,61.92,9.54,,,,
4307,04-16-2025 10:50:12,16.49,63.35,9.53,,,,
4308,04-16-2025 11:00:12,17.41,61.91,10.06,,,,
4309,04-16-2025 11:10:12,17.91,60.20,10.10,,,,
4310,04-16-2025 11:20:12,17.84,57.67,9.40,,,,
4311,04-16-2025 11:30:12,17.88,59.86,9.99,,,,
4312,04-16-2025 11:40:12,17.95,59.95,10.08,,,,
4313,04-16-2025 11:50:12,17.98,59.40,9.97,,,,
4314,04-16-2025 12:00:12,18.25,58.42,9.97,,,,
4315,04-16-2025 12:10:12,18.43,58.21,10.09,,,,
4316,04-16-2025 12:20:12,18.49,59.24,10.40,,,,
4317,04-16-2025 12:30:12,17.43,61.90,10.06,,,,
4318,04-16-2025 12:40:12,15.90,64.10,9.14,,,,
4319,04-16-2025 12:50:12,14.89,67.21,8.89,,,,
4320,04-16-2025 13:00:12,14.00,69.71,8.57,,,,
4321,04-16-2025 13:10:12,13.63,71.15,8.51,,,,
4322,04-16-2025 13:20:12,13.71,72.25,8.82,,,,
4323,04-16-2025 13:30:12,14.00,73.21,9.30,,,,
4324,04-16-2025 13:40:12,14.19,71.35,9.09,,,,
4325,04-16-2025 13:50:12,13.86,71.97,8.91,,,,
4326,04-16-2025 14:00:12,13.96,70.66,8.73,,,,
4327,04-16-2025 14:10:12,14.19,71.32,9.09,,,,
4328,04-16-2025 14:20:12,14.34,69.96,8.94,,,,
4329,04-16-2025 14:30:12,15.09,69.68,9.61,,,,
4330,04-16-2025 14:40:12,15.83,66.09,9.52,,,,
4331,04-16-2025 14:50:12,15.39,66.87,9.28,,,,
4332,04-16-2025 15:00:12,15.11,67.90,9.24,,,,
4333,04-16-2025 15:10:12,15.52,66.88,9.40,,,,
4334,04-16-2025 15:20:12,15.66,65.45,9.22,,,,
4335,04-16-2025 15:30:12,15.72,66.90,9.60,,,,
4336,04-16-2025 15:40:12,15.44,67.23,9.41,,,,
4337,04-16-2025 15:50:12,14.96,68.84,9.30,,,,
4338,04-16-2025 16:00:12,14.59,68.78,8.94,,,,
4339,04-16-2025 16:10:12,14.13,69.60,8.67,,,,
4340,04-16-2025 16:20:12,13.67,69.11,8.13,,,,
4341,04-16-2025 16:30:12,13.41,69.24,7.91,,,,
4342,04-16-2025 16:40:12,13.23,71.93,8.29,,,,
4343,04-16-2025 16:50:12,13.04,73.75,8.48,,,,
4344,04-16-2025 17:00:12,12.86,74.16,8.38,,,,
4345,04-16-2025 17:10:12,12.85,71.19,7.77,,,,
4346,04-16-2025 17:20:12,12.85,71.62,7.86,,,,
4347,04-16-2025 17:30:12,12.97,71.09,7.87,,,,
4348,04-16-2025 17:40:12,13.26,70.96,8.12,,,,
4349,04-16-2025 17:50:12,13.51,72.04,8.58,,,,
4350,04-16-2025 18:00:12,13.55,70.23,8.25,,,,
4351,04-16-2025 18:10:12,13.40,69.49,7.95,,,,
4352,04-16-2025 18:20:12,12.97,70.36,7.72,,,,
4353,04-16-2025 18:30:12,12.50,67.30,6.62,,,,
4354,04-16-2025 18:40:12,12.27,67.55,6.45,,,,
4355,04-16-2025 18:50:12,11.90,68.68,6.34,,,,
4356,04-16-2025 19:00:12,11.49,69.61,6.15,,,,
4357,04-16-2025 19:10:12,11.19,70.47,6.04,,,,
4358,04-16-2025 19:20:12,10.87,70.04,5.64,,,,
4359,04-16-2025 19:30:12,10.63,70.74,5.54,,,,
4360,04-16-2025 19:40:12,10.38,71.40,5.44,,,,
4361,04-16-2025 19:50:12,10.20,72.12,5.41,,,,
4362,04-16-2025 20:00:12,9.95,72.94,5.33,,,,
4363,04-16-2025 20:10:12,9.67,71.91,4.86,,,,
4364,04-16-2025 20:20:12,9.67,70.67,4.61,,,,
4365,04-16-2025 20:30:12,9.74,67.99,4.12,,,,
4366,04-16-2025 20:40:12,9.52,67.55,3.83,,,,
4367,04-16-2025 20:50:12,8.97,71.41,4.09,,,,
4368,04-16-2025 21:00:12,8.51,76.65,4.66,,,,
4369,04-16-2025 21:10:12,8.00,77.19,4.26,,,,
4370,04-16-2025 21:20:12,7.62,79.06,4.23,,,,
4371,04-16-2025 21:30:12,7.46,77.08,3.72,,,,
4372,04-16-2025 21:40:12,7.41,76.49,3.55,,,,
4373,04-16-2025 21:50:12,7.15,77.86,3.56,,,,
4374,04-16-2025 22:00:12,7.04,76.91,3.28,,,,
4375,04-16-2025 22:10:12,7.01,76.18,3.11,,,,
4376,04-16-2025 22:20:12,6.88,77.67,3.26,,,,
4377,04-16-2025 22:30:12,6.52,79.09,3.16,,,,
4378,04-16-2025 22:40:12,6.39,80.45,3.28,,,,
4379,04-16-2025 22:50:12,6.30,81.14,3.31,,,,
4380,04-16-2025 23:00:12,6.20,79.99,3.01,,,,
4381,04-16-2025 23:10:12,5.95,78.09,2.43,,,,
4382,04-16-2025 23:20:12,5.80,77.06,2.10,,,,
4383,04-16-2025 23:30:12,5.63,74.44,1.45,,,,
4384,04-16-2025 23:40:12,5.51,74.96,1.43,,,,
4385,04-16-2025 23:50:12,5.45,75.30,1.43,,,,
4386,04-17-2025 00:00:12,5.50,73.68,1.18,,,,
4387,04-17-2025 00:10:12,5.61,71.24,0.82,,,,
4388,04-17-2025 00:20:12,5.70,68.57,0.38,,,,
4389,04-17-2025 00:30:12,5.52,71.57,0.80,,,,
4390,04-17-2025 00:40:12,5.30,71.99,0.66,,,,
4391,04-17-2025 00:50:12,5.21,72.27,0.63,,,,
4392,04-17-2025 01:00:12,5.12,73.48,0.78,,,,
4393,04-17-2025 01:10:12,5.08,73.91,0.82,,,,
4394,04-17-2025 01:20:12,4.94,73.90,0.68,,,,
4395,04-17-2025 01:30:12,4.76,74.93,0.70,,,,
4396,04-17-2025 01:40:12,4.56,75.22,0.55,,,,
4397,04-17-2025 01:50:12,4.45,75.14,0.44,,,,
4398,04-17-2025 02:00:12,4.34,75.08,0.32,,,,
4399,04-17-2025 02:10:12,4.29,75.31,0.31,,,,
4400,04-17-2025 02:20:12,4.08,78.29,0.65,,,,
4401,04-17-2025 02:30:12,3.99,77.32,0.38,,,,
4402,04-17-2025 02:40:12,3.98,78.42,0.57,,,,
4403,04-17-2025 02:50:12,4.00,79.40,0.76,,,,
4404,04-17-2025 03:00:12,4.41,77.83,0.88,,,,
4405,04-17-2025 03:10:12,5.30,76.06,1.43,,,,
4406,04-17-2025 03:20:12,5.94,73.48,1.57,,,,
4407,04-17-2025 03:30:12,6.50,70.39,1.51,,,,
4408,04-17-2025 03:40:12,7.01,69.72,1.87,,,,
4409,04-17-2025 03:50:12,6.86,70.34,1.85,,,,
4410,04-17-2025 04:00:12,6.51,70.58,1.55,,,,
4411,04-17-2025 04:10:12,6.36,69.31,1.16,,,,
4412,04-17-2025 04:20:12,6.25,70.61,1.31,,,,
4413,04-17-2025 04:30:12,6.28,68.42,0.91,,,,
4414,04-17-2025 04:40:12,6.26,69.21,1.04,,,,
4415,04-17-2025 04:50:12,5.89,70.15,0.87,,,,
4416,04-17-2025 05:00:12,5.68,71.30,0.90,,,,
4417,04-17-2025 05:10:12,5.52,70.98,0.68,,,,
4418,04-17-2025 05:20:12,5.42,72.42,0.87,,,,
4419,04-17-2025 05:30:12,4.88,74.31,0.70,,,,
4420,04-17-2025 05:40:12,4.49,76.40,0.71,,,,
4421,04-17-2025 05:50:12,4.66,79.07,1.35,,,,
4422,04-17-2025 06:00:12,5.07,79.12,1.76,,,,
4423,04-17-2025 06:10:12,5.51,77.26,1.85,,,,
4424,04-17-2025 06:20:12,5.82,76.75,2.06,,,,
4425,04-17-2025 06:30:12,6.08,74.86,1.96,,,,
4426,04-17-2025 06:40:12,6.04,75.62,2.06,,,,
4427,04-17-2025 06:50:12,6.01,75.94,2.10,,,,
4428,04-17-2025 07:00:12,6.38,73.74,2.04,,,,
4429,04-17-2025 07:10:12,6.27,74.00,1.99,,,,
4430,04-17-2025 07:20:12,6.38,73.42,1.98,,,,
4431,04-17-2025 07:30:12,6.43,73.23,2.00,,,,
4432,04-17-2025 07:40:12,6.68,73.42,2.27,,,,
4433,04-17-2025 07:50:12,7.07,74.35,2.82,,,,
4434,04-17-2025 08:00:12,7.53,73.59,3.12,,,,
4435,04-17-2025 08:10:12,7.99,72.51,3.36,,,,
4436,04-17-2025 08:20:12,8.44,69.70,3.23,,,,
4437,04-17-2025 08:30:12,9.49,67.25,3.73,,,,
4438,04-17-2025 08:40:12,11.46,65.30,5.19,,,,
4439,04-17-2025 08:50:12,12.81,59.49,5.13,,,,
4440,04-17-2025 09:00:12,13.90,55.09,5.04,,,,
4441,04-17-2025 09:10:12,14.48,51.07,4.49,,,,
4442,04-17-2025 09:20:12,15.73,49.14,5.10,,,,
4443,04-17-2025 09:30:12,17.17,45.45,5.29,,,,
4444,04-17-2025 09:40:12,18.02,43.40,5.40,,,,
4445,04-17-2025 09:50:12,18.41,44.71,6.19,,,,
4446,04-17-2025 10:00:12,18.51,49.52,7.76,,,,
4447,04-17-2025 10:10:12,18.92,46.66,7.27,,,,
4448,04-17-2025 10:20:12,18.97,44.61,6.66,,,,
4449,04-17-2025 10:30:12,19.22,46.61,7.53,,,,
4450,04-17-2025 10:40:12,18.95,51.08,8.63,,,,
4451,04-17-2025 10:50:12,18.71,51.07,8.41,,,,
4452,04-17-2025 11:00:12,19.28,49.08,8.34,,,,
4453,04-17-2025 11:10:12,19.71,49.05,8.73,,,,
4454,04-17-2025 11:20:12,18.74,52.76,8.92,,,,
4455,04-17-2025 11:30:12,18.18,54.08,8.76,,,,
4456,04-17-2025 11:40:12,17.63,54.95,8.48,,,,
4457,04-17-2025 11:50:12,18.21,56.82,9.52,,,,
4458,04-17-2025 12:00:12,18.80,53.24,9.10,,,,
4459,04-17-2025 12:10:12,18.87,54.49,9.52,,,,
4460,04-17-2025 12:20:12,18.74,54.54,9.41,,,,
4461,04-17-2025 12:30:12,17.19,57.67,8.79,,,,
4462,04-17-2025 12:40:12,15.84,61.70,8.52,,,,
4463,04-17-2025 12:50:12,15.00,65.92,8.70,,,,
4464,04-17-2025 13:00:12,14.42,67.54,8.51,,,,
4465,04-17-2025 13:10:12,14.15,67.35,8.21,,,,
4466,04-17-2025 13:20:12,14.11,60.41,6.58,,,,
4467,04-17-2025 13:30:12,13.95,66.90,7.92,,,,
4468,04-17-2025 13:40:12,13.65,66.02,7.43,,,,
4469,04-17-2025 13:50:12,13.80,59.74,6.12,,,,
4470,04-17-2025 14:00:12,14.27,58.49,6.26,,,,
4471,04-17-2025 14:10:12,14.82,53.26,5.42,,,,
4472,04-17-2025 14:20:12,14.96,50.65,4.82,,,,
4473,04-17-2025 14:30:12,15.80,53.25,6.32,,,,
4474,04-17-2025 14:40:12,16.78,48.34,5.83,,,,
4475,04-17-2025 14:50:12,16.18,55.09,7.17,,,,
4476,04-17-2025 15:00:12,15.70,55.27,6.77,,,,
4477,04-17-2025 15:10:12,16.13,53.27,6.63,,,,
4478,04-17-2025 15:20:12,16.89,54.23,7.60,,,,
4479,04-17-2025 15:30:12,17.06,54.32,7.79,,,,
4480,04-17-2025 15:40:12,16.37,54.66,7.24,,,,
4481,04-17-2025 15:50:12,15.84,56.76,7.29,,,,
4482,04-17-2025 16:00:12,15.58,51.56,5.65,,,,
4483,04-17-2025 16:10:12,15.19,54.22,6.02,,,,
4484,04-17-2025 16:20:12,14.70,55.08,5.79,,,,
4485,04-17-2025 16:30:12,14.45,57.71,6.23,,,,
4486,04-17-2025 16:40:12,14.27,56.40,5.73,,,,
4487,04-17-2025 16:50:12,14.03,52.55,4.49,,,,
4488,04-17-2025 17:00:12,14.13,53.96,4.97,,,,
4489,04-17-2025 17:10:12,14.09,57.71,5.89,,,,
4490,04-17-2025 17:20:12,14.10,54.35,5.04,,,,
4491,04-17-2025 17:30:12,14.15,53.24,4.79,,,,
4492,04-17-2025 17:40:12,14.37,53.67,5.11,,,,
4493,04-17-2025 17:50:12,14.63,53.19,5.22,,,,
4494,04-17-2025 18:00:12,14.55,57.13,6.18,,,,
4495,04-17-2025 18:10:12,14.38,57.80,6.19,,,,
4496,04-17-2025 18:20:12,14.04,55.74,5.34,,,,
4497,04-17-2025 18:30:12,13.75,58.48,5.76,,,,
4498,04-17-2025 18:40:12,13.54,59.78,5.89,,,,
4499,04-17-2025 18:50:12,13.15,62.27,6.10,,,,
4500,04-17-2025 19:00:12,12.63,61.25,5.38,,,,
4501,04-17-2025 19:10:12,12.10,63.65,5.42,,,,
4502,04-17-2025 19:20:12,11.56,67.05,5.67,,,,
4503,04-17-2025 19:30:12,11.12,71.21,6.11,,,,
4504,04-17-2025 19:40:12,10.74,69.06,5.31,,,,
4505,04-17-2025 19:50:12,10.35,69.89,5.10,,,,
4506,04-17-2025 20:00:12,9.97,68.63,4.48,,,,
4507,04-17-2025 20:10:12,9.61,68.77,4.16,,,,
4508,04-17-2025 20:20:12,9.31,68.66,3.85,,,,
4509,04-17-2025 20:30:12,9.08,66.99,3.29,,,,
4510,04-17-2025 20:40:12,8.82,68.43,3.34,,,,
4511,04-17-2025 20:50:12,8.53,67.69,2.91,,,,
4512,04-17-2025 21:00:12,8.24,71.11,3.33,,,,
4513,04-17-2025 21:10:12,8.06,72.00,3.33,,,,
4514,04-17-2025 21:20:12,7.96,70.04,2.84,,,,
4515,04-17-2025 21:30:12,7.85,71.65,3.05,,,,
4516,04-17-2025 21:40:12,7.60,74.46,3.36,,,,
4517,04-17-2025 21:50:12,7.44,73.80,3.08,,,,
4518,04-17-2025 22:00:12,7.27,75.79,3.29,,,,
4519,04-17-2025 22:10:12,7.19,74.10,2.90,,,,
4520,04-17-2025 22:20:12,7.18,75.18,3.09,,,,
4521,04-17-2025 22:30:12,7.18,75.28,3.11,,,,
4522,04-17-2025 22:40:12,7.11,76.31,3.23,,,,
4523,04-17-2025 22:50:12,7.08,74.77,2.91,,,,
4524,04-17-2025 23:00:12,7.16,74.47,2.94,,,,
4525,04-17-2025 23:10:12,7.14,74.84,2.99,,,,
4526,04-17-2025 23:20:12,6.97,76.00,3.04,,,,
4527,04-17-2025 23:30:12,7.10,74.87,2.95,,,,
4528,04-17-2025 23:40:12,7.18,75.42,3.14,,,,
4529,04-17-2025 23:50:12,7.17,73.98,2.85,,,,
4530,04-18-2025 00:00:12,7.13,75.49,3.10,,,,
4531,04-18-2025 00:10:12,6.97,77.48,3.31,,,,
4532,04-18-2025 00:20:12,6.86,77.29,3.17,,,,
4533,04-18-2025 00:30:12,6.80,77.85,3.21,,,,
4534,04-18-2025 00:40:12,6.71,79.34,3.39,,,,
4535,04-18-2025 00:50:12,6.71,79.06,3.34,,,,
4536,04-18-2025 01:00:12,6.70,79.05,3.33,,,,
4537,04-18-2025 01:10:12,6.57,78.78,3.16,,,,
4538,04-18-2025 01:20:12,6.57,79.84,3.35,,,,
4539,04-18-2025 01:30:12,6.39,79.46,3.10,,,,
4540,04-18-2025 01:40:12,6.30,80.15,3.14,,,,
4541,04-18-2025 01:50:12,6.45,79.32,3.14,,,,
4542,04-18-2025 02:00:12,6.39,79.38,3.09,,,,
4543,04-18-2025 02:10:12,6.10,80.16,2.94,,,,
4544,04-18-2025 02:20:12,5.97,79.16,2.64,,,,
4545,04-18-2025 02:30:12,5.89,80.55,2.80,,,,
4546,04-18-2025 02:40:12,5.92,80.56,2.84,,,,
4547,04-18-2025 02:50:12,5.93,80.48,2.83,,,,
