#,Date-Time (PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Button Down,Started Offset,Host Connected,End of File
3966,04-14-2025 01:58:57,5.95,93.48,4.98,,,,
3967,04-14-2025 02:08:57,5.77,93.07,4.74,,,,
3968,04-14-2025 02:18:57,5.65,92.56,4.54,,,,
3969,04-14-2025 02:28:57,5.55,92.81,4.49,,,,
3970,04-14-2025 02:38:57,5.77,94.14,4.90,,,,
3971,04-14-2025 02:48:57,5.99,94.67,5.21,,,,
3972,04-14-2025 02:58:57,6.15,94.89,5.40,,,,
3973,04-14-2025 03:08:57,6.07,94.41,5.24,,,,
3974,04-14-2025 03:18:57,5.94,93.52,4.98,,,,
3975,04-14-2025 03:28:57,5.79,93.36,4.80,,,,
3976,04-14-2025 03:38:57,5.64,92.70,4.55,,,,
3977,04-14-2025 03:48:57,5.48,92.15,4.31,,,,
3978,04-14-2025 03:58:57,5.32,92.39,4.19,,,,
3979,04-14-2025 04:08:57,5.35,93.45,4.38,,,,
3980,04-14-2025 04:18:57,5.46,93.91,4.56,,,,
3981,04-14-2025 04:28:57,5.51,93.40,4.53,,,,
3982,04-14-2025 04:38:57,5.46,92.94,4.41,,,,
3983,04-14-2025 04:48:57,5.53,93.58,4.58,,,,
3984,04-14-2025 04:58:57,5.55,93.75,4.63,,,,
3985,04-14-2025 05:08:57,5.53,93.82,4.62,,,,
3986,04-14-2025 05:18:57,5.57,93.83,4.66,,,,
3987,04-14-2025 05:28:57,5.55,93.62,4.61,,,,
3988,04-14-2025 05:38:57,5.74,94.49,4.92,,,,
3989,04-14-2025 05:48:57,5.84,94.58,5.04,,,,
3990,04-14-2025 05:58:57,5.85,94.52,5.05,,,,
3991,04-14-2025 06:08:57,5.87,94.24,5.02,,,,
3992,04-14-2025 06:18:57,5.97,94.57,5.17,,,,
3993,04-14-2025 06:28:57,6.04,94.54,5.23,,,,
3994,04-14-2025 06:38:57,6.06,94.39,5.23,,,,
3995,04-14-2025 06:48:57,6.13,94.76,5.36,,,,
3996,04-14-2025 06:58:57,6.23,94.91,5.48,,,,
3997,04-14-2025 07:08:57,6.39,95.14,5.67,,,,
3998,04-14-2025 07:18:57,6.64,95.25,5.94,,,,
3999,04-14-2025 07:28:57,6.90,95.38,6.22,,,,
4000,04-14-2025 07:38:57,7.23,95.48,6.56,,,,
4001,04-14-2025 07:48:57,7.63,95.64,6.99,,,,
4002,04-14-2025 07:58:57,7.82,95.27,7.11,,,,
4003,04-14-2025 08:08:57,8.09,95.22,7.38,,,,
4004,04-14-2025 08:18:57,8.16,94.09,7.27,,,,
4005,04-14-2025 08:28:57,8.42,94.50,7.59,,,,
4006,04-14-2025 08:38:57,8.81,94.98,8.06,,,,
4007,04-14-2025 08:48:57,9.32,95.34,8.62,,,,
4008,04-14-2025 08:58:57,9.84,95.46,9.16,,,,
4009,04-14-2025 09:08:57,10.82,95.77,10.18,,,,
4010,04-14-2025 09:18:57,12.26,95.92,11.64,,,,
4011,04-14-2025 09:28:57,12.79,94.84,12.00,,,,
4012,04-14-2025 09:38:57,13.25,92.66,12.11,,,,
4013,04-14-2025 09:48:57,14.08,91.90,12.80,,,,
4014,04-14-2025 09:58:57,14.20,91.42,12.84,,,,
4015,04-14-2025 10:08:57,14.18,91.06,12.75,,,,
4016,04-14-2025 10:18:57,14.30,90.97,12.87,,,,
4017,04-14-2025 10:28:57,15.09,91.14,13.67,,,,
4018,04-14-2025 10:38:57,15.38,89.18,13.62,,,,
4019,04-14-2025 10:48:57,15.75,89.78,14.10,,,,
4020,04-14-2025 10:58:57,16.00,87.98,14.03,,,,
4021,04-14-2025 11:08:57,16.25,85.51,13.83,,,,
4022,04-14-2025 11:18:57,16.28,87.77,14.27,,,,
4023,04-14-2025 11:28:57,17.50,86.19,15.19,,,,
4024,04-14-2025 11:38:57,17.94,86.37,15.65,,,,
4025,04-14-2025 11:48:57,18.02,82.62,15.03,,,,
4026,04-14-2025 11:58:57,18.09,81.74,14.94,,,,
4027,04-14-2025 12:08:57,17.99,79.13,14.34,,,,
4028,04-14-2025 12:18:57,16.86,78.34,13.08,,,,
4029,04-14-2025 12:28:57,15.55,81.80,12.47,,,,
4030,04-14-2025 12:38:57,14.69,85.22,12.25,,,,
4031,04-14-2025 12:48:57,14.35,87.09,12.24,,,,
4032,04-14-2025 12:58:57,14.24,87.47,12.20,,,,
4033,04-14-2025 13:08:57,13.98,89.27,12.26,,,,
4034,04-14-2025 13:18:57,13.76,87.64,11.76,,,,
4035,04-14-2025 13:28:57,13.75,86.87,11.61,,,,
4036,04-14-2025 13:38:57,14.09,88.86,12.30,,,,
4037,04-14-2025 13:48:57,14.43,88.83,12.63,,,,
4038,04-14-2025 13:58:57,14.73,88.33,12.84,,,,
4039,04-14-2025 14:08:57,15.04,88.63,13.20,,,,
4040,04-14-2025 14:18:57,14.59,86.34,12.36,,,,
4041,04-14-2025 14:28:57,14.18,89.24,12.45,,,,
4042,04-14-2025 14:38:57,14.08,89.33,12.37,,,,
4043,04-14-2025 14:48:57,13.84,88.83,12.05,,,,
4044,04-14-2025 14:58:57,13.45,88.77,11.65,,,,
4045,04-14-2025 15:08:57,13.37,89.79,11.74,,,,
4046,04-14-2025 15:18:57,13.41,86.87,11.29,,,,
4047,04-14-2025 15:28:57,13.38,90.28,11.84,,,,
4048,04-14-2025 15:38:57,13.52,89.02,11.76,,,,
4049,04-14-2025 15:48:57,13.46,86.96,11.34,,,,
4050,04-14-2025 15:58:57,13.34,89.01,11.58,,,,
4051,04-14-2025 16:08:57,13.17,90.53,11.67,,,,
4052,04-14-2025 16:18:57,12.91,87.98,10.98,,,,
4053,04-14-2025 16:28:57,12.57,89.52,10.90,,,,
4054,04-14-2025 16:38:57,12.31,89.23,10.60,,,,
4055,04-14-2025 16:48:57,12.21,89.94,10.62,,,,
4056,04-14-2025 16:58:57,12.31,91.57,10.99,,,,
4057,04-14-2025 17:08:57,12.23,90.56,10.75,,,,
4058,04-14-2025 17:18:57,12.08,90.80,10.64,,,,
4059,04-14-2025 17:28:57,11.98,90.32,10.46,,,,
4060,04-14-2025 17:38:57,11.87,91.41,10.53,,,,
4061,04-14-2025 17:48:57,11.68,89.71,10.06,,,,
4062,04-14-2025 17:58:57,11.41,90.34,9.90,,,,
4063,04-14-2025 18:08:57,11.26,90.56,9.78,,,,
4064,04-14-2025 18:18:57,11.12,90.93,9.71,,,,
4065,04-14-2025 18:28:57,10.94,90.86,9.51,,,,
4066,04-14-2025 18:38:57,10.93,91.61,9.63,,,,
4067,04-14-2025 18:48:57,10.77,91.46,9.44,,,,
4068,04-14-2025 18:58:57,10.55,90.56,9.08,,,,
4069,04-14-2025 19:08:57,10.46,91.57,9.16,,,,
4070,04-14-2025 19:18:57,10.38,92.09,9.16,,,,
4071,04-14-2025 19:28:57,10.28,92.13,9.07,,,,
4072,04-14-2025 19:38:57,10.14,92.04,8.92,,,,
4073,04-14-2025 19:48:57,9.90,91.78,8.63,,,,
4074,04-14-2025 19:58:57,9.71,92.04,8.49,,,,
4075,04-14-2025 20:08:57,9.55,92.33,8.38,,,,
4076,04-14-2025 20:18:57,9.41,92.68,8.30,,,,
4077,04-14-2025 20:28:57,9.39,93.12,8.35,,,,
4078,04-14-2025 20:38:57,9.31,93.13,8.26,,,,
4079,04-14-2025 20:48:57,9.27,93.49,8.29,,,,
4080,04-14-2025 20:58:57,9.20,93.44,8.21,,,,
4081,04-14-2025 21:08:57,9.14,93.68,8.18,,,,
4082,04-14-2025 21:18:57,9.09,93.89,8.17,,,,
4083,04-14-2025 21:28:57,9.14,94.21,8.26,,,,
4084,04-14-2025 21:38:57,9.11,94.24,8.25,,,,
4085,04-14-2025 21:48:57,9.05,94.03,8.15,,,,
4086,04-14-2025 21:58:57,9.02,94.06,8.12,,,,
4087,04-14-2025 22:08:57,8.98,94.24,8.12,,,,
4088,04-14-2025 22:18:57,8.94,94.32,8.09,,,,
4089,04-14-2025 22:28:57,8.90,94.36,8.05,,,,
4090,04-14-2025 22:38:57,8.85,94.43,8.01,,,,
4091,04-14-2025 22:48:57,9.01,94.85,8.23,,,,
4092,04-14-2025 22:58:57,9.05,94.77,8.27,,,,
4093,04-14-2025 23:08:57,8.97,94.54,8.15,,,,
4094,04-14-2025 23:18:57,8.98,94.67,8.18,,,,
4095,04-14-2025 23:28:57,8.93,94.73,8.14,,,,
4096,04-14-2025 23:38:57,8.93,94.71,8.14,,,,
4097,04-14-2025 23:48:57,8.86,94.64,8.05,,,,
4098,04-14-2025 23:58:57,8.80,94.63,8.00,,,,
4099,04-15-2025 00:08:57,8.81,94.75,8.03,,,,
4100,04-15-2025 00:18:57,8.76,94.80,7.98,,,,
4101,04-15-2025 00:28:57,8.76,94.87,7.99,,,,
4102,04-15-2025 00:38:57,8.77,94.90,8.01,,,,
4103,04-15-2025 00:48:57,8.70,94.81,7.92,,,,
4104,04-15-2025 00:58:57,8.68,94.79,7.91,,,,
4105,04-15-2025 01:08:57,8.74,94.97,7.99,,,,
4106,04-15-2025 01:18:57,8.74,95.06,8.00,,,,
4107,04-15-2025 01:28:57,8.66,94.85,7.89,,,,
4108,04-15-2025 01:38:57,8.51,94.42,7.68,,,,
4109,04-15-2025 01:48:57,8.45,94.61,7.64,,,,
4110,04-15-2025 01:58:57,8.45,94.77,7.67,,,,
4111,04-15-2025 02:08:57,8.43,94.89,7.66,,,,
4112,04-15-2025 02:18:57,8.59,95.29,7.89,,,,
4113,04-15-2025 02:28:57,8.46,95.01,7.71,,,,
4114,04-15-2025 02:38:57,8.39,94.96,7.64,,,,
4115,04-15-2025 02:48:57,8.39,95.04,7.65,,,,
4116,04-15-2025 02:58:57,8.33,94.93,7.57,,,,
4117,04-15-2025 03:08:57,8.27,94.99,7.52,,,,
4118,04-15-2025 03:18:57,8.21,94.99,7.47,,,,
4119,04-15-2025 03:28:57,8.14,95.06,7.40,,,,
4120,04-15-2025 03:38:57,8.23,95.25,7.53,,,,
4121,04-15-2025 03:48:57,8.31,95.41,7.63,,,,
4122,04-15-2025 03:58:57,8.23,95.27,7.53,,,,
4123,04-15-2025 04:08:57,8.16,95.14,7.44,,,,
4124,04-15-2025 04:18:57,8.01,94.83,7.24,,,,
4125,04-15-2025 04:28:57,7.85,94.64,7.05,,,,
4126,04-15-2025 04:38:57,7.84,94.74,7.05,,,,
4127,04-15-2025 04:48:57,7.90,95.04,7.16,,,,
4128,04-15-2025 04:58:57,7.96,95.21,7.24,,,,
4129,04-15-2025 05:08:57,7.99,95.26,7.28,,,,
4130,04-15-2025 05:18:57,7.98,95.32,7.28,,,,
4131,04-15-2025 05:28:57,7.86,95.18,7.14,,,,
4132,04-15-2025 05:38:57,7.78,95.14,7.06,,,,
4133,04-15-2025 05:48:57,7.92,95.40,7.24,,,,
4134,04-15-2025 05:58:57,7.94,95.38,7.26,,,,
4135,04-15-2025 06:08:57,7.78,95.16,7.06,,,,
4136,04-15-2025 06:18:57,7.61,94.75,6.83,,,,
4137,04-15-2025 06:28:57,7.46,94.60,6.66,,,,
4138,04-15-2025 06:38:57,7.35,94.11,6.48,,,,
4139,04-15-2025 06:48:57,7.20,93.77,6.27,,,,
4140,04-15-2025 06:58:57,6.99,93.62,6.04,,,,
4141,04-15-2025 07:08:57,7.12,94.27,6.27,,,,
4142,04-15-2025 07:18:57,7.28,94.76,6.50,,,,
4143,04-15-2025 07:28:57,7.58,95.23,6.87,,,,
4144,04-15-2025 07:38:57,7.87,95.53,7.21,,,,
4145,04-15-2025 07:48:57,8.36,95.87,7.75,,,,
4146,04-15-2025 07:58:57,8.71,95.97,8.11,,,,
4147,04-15-2025 08:08:57,8.75,95.86,8.13,,,,
4148,04-15-2025 08:18:57,9.04,95.96,8.44,,,,
4149,04-15-2025 08:28:57,9.40,96.05,8.82,,,,
4150,04-15-2025 08:38:57,9.66,96.19,9.09,,,,
4151,04-15-2025 08:48:57,9.61,95.97,9.01,,,,
4152,04-15-2025 08:58:57,9.93,95.89,9.31,,,,
4153,04-15-2025 09:08:57,11.43,96.22,10.86,,,,
4154,04-15-2025 09:18:57,12.67,96.29,12.11,,,,
4155,04-15-2025 09:28:57,13.43,96.32,12.87,,,,
4156,04-15-2025 09:38:57,13.77,94.82,12.97,,,,
4157,04-15-2025 09:48:57,13.95,91.29,12.57,,,,
4158,04-15-2025 09:58:57,13.52,87.50,11.50,,,,
4159,04-15-2025 10:08:57,12.78,86.90,10.67,,,,
4160,04-15-2025 10:18:57,13.48,87.43,11.45,,,,
4161,04-15-2025 10:28:57,14.65,83.35,11.87,,,,
4162,04-15-2025 10:38:57,15.26,86.12,12.97,,,,
4163,04-15-2025 10:48:57,14.50,77.18,10.56,,,,
4164,04-15-2025 10:58:57,14.34,87.31,12.27,,,,
4165,04-15-2025 11:08:57,15.24,80.19,11.86,,,,
4166,04-15-2025 11:18:57,15.61,85.32,13.17,,,,
4167,04-15-2025 11:28:57,16.20,84.17,13.55,,,,
4168,04-15-2025 11:38:57,18.41,78.29,14.58,,,,
4169,04-15-2025 11:48:57,19.27,66.64,12.93,,,,
4170,04-15-2025 11:58:57,18.57,71.16,13.27,,,,
4171,04-15-2025 12:08:57,18.02,73.29,13.18,,,,
4172,04-15-2025 12:18:57,17.13,66.05,10.75,,,,
4173,04-15-2025 12:28:57,15.29,72.88,10.47,,,,
4174,04-15-2025 12:38:57,13.82,72.92,9.06,,,,
4175,04-15-2025 12:48:57,12.99,79.76,9.59,,,,
4176,04-15-2025 12:58:57,12.76,82.63,9.89,,,,
4177,04-15-2025 13:08:57,12.64,82.95,9.83,,,,
4178,04-15-2025 13:18:57,12.65,83.66,9.97,,,,
4179,04-15-2025 13:28:57,12.84,80.16,9.51,,,,
4180,04-15-2025 13:38:57,13.03,81.17,9.89,,,,
4181,04-15-2025 13:48:57,13.71,82.75,10.85,,,,
4182,04-15-2025 13:58:57,14.09,85.31,11.68,,,,
4183,04-15-2025 14:08:57,13.86,78.94,10.29,,,,
4184,04-15-2025 14:18:57,13.49,79.06,9.95,,,,
4185,04-15-2025 14:28:57,12.97,79.67,9.56,,,,
4186,04-15-2025 14:38:57,12.70,78.14,9.00,,,,
4187,04-15-2025 14:48:57,12.40,80.08,9.07,,,,
4188,04-15-2025 14:58:57,12.28,85.48,9.93,,,,
4189,04-15-2025 15:08:57,12.53,82.26,9.61,,,,
4190,04-15-2025 15:18:57,12.92,84.25,10.34,,,,
4191,04-15-2025 15:28:57,13.14,83.13,10.35,,,,
4192,04-15-2025 15:38:57,13.48,87.48,11.46,,,,
4193,04-15-2025 15:48:57,13.71,86.18,11.46,,,,
4194,04-15-2025 15:58:57,13.38,82.24,10.43,,,,
4195,04-15-2025 16:08:57,12.92,78.47,9.28,,,,
4196,04-15-2025 16:18:57,12.88,80.25,9.57,,,,
4197,04-15-2025 16:28:57,12.49,82.18,9.55,,,,
4198,04-15-2025 16:38:57,12.08,81.89,9.10,,,,
4199,04-15-2025 16:48:57,11.88,79.85,8.53,,,,
4200,04-15-2025 16:58:57,11.84,79.48,8.41,,,,
4201,04-15-2025 17:08:57,12.00,79.85,8.64,,,,
4202,04-15-2025 17:18:57,11.86,78.07,8.17,,,,
4203,04-15-2025 17:28:57,11.63,79.86,8.29,,,,
4204,04-15-2025 17:38:57,11.60,79.64,8.22,,,,
4205,04-15-2025 17:48:57,11.48,78.04,7.80,,,,
4206,04-15-2025 17:58:57,11.36,81.02,8.23,,,,
4207,04-15-2025 18:08:57,11.36,78.22,7.71,,,,
4208,04-15-2025 18:18:57,11.23,75.20,7.01,,,,
4209,04-15-2025 18:28:57,11.01,77.95,7.33,,,,
4210,04-15-2025 18:38:57,10.80,76.65,6.87,,,,
4211,04-15-2025 18:48:57,10.62,73.50,6.09,,,,
4212,04-15-2025 18:58:57,10.56,75.33,6.39,,,,
4213,04-15-2025 19:08:57,10.36,77.12,6.54,,,,
4214,04-15-2025 19:18:57,10.18,76.51,6.24,,,,
4215,04-15-2025 19:28:57,10.05,77.87,6.37,,,,
4216,04-15-2025 19:38:57,9.62,78.06,5.99,,,,
4217,04-15-2025 19:48:57,9.37,80.02,6.11,,,,
4218,04-15-2025 19:58:57,9.29,81.29,6.25,,,,
4219,04-15-2025 20:08:57,8.88,82.45,6.06,,,,
4220,04-15-2025 20:18:57,8.50,82.31,5.67,,,,
4221,04-15-2025 20:28:57,8.34,83.33,5.69,,,,
4222,04-15-2025 20:38:57,8.42,83.25,5.75,,,,
4223,04-15-2025 20:48:57,8.26,85.61,6.00,,,,
4224,04-15-2025 20:58:57,8.70,85.19,6.36,,,,
4225,04-15-2025 21:08:57,8.73,85.12,6.38,,,,
4226,04-15-2025 21:18:57,8.76,85.46,6.47,,,,
4227,04-15-2025 21:28:57,8.66,86.09,6.48,,,,
4228,04-15-2025 21:38:57,8.31,86.58,6.21,,,,
4229,04-15-2025 21:48:57,8.28,87.91,6.40,,,,
4230,04-15-2025 21:58:57,8.24,87.72,6.34,,,,
4231,04-15-2025 22:08:57,8.04,87.83,6.16,,,,
4232,04-15-2025 22:18:57,8.17,87.87,6.29,,,,
4233,04-15-2025 22:28:57,8.17,88.00,6.31,,,,
4234,04-15-2025 22:38:57,8.45,86.15,6.28,,,,
4235,04-15-2025 22:48:57,8.16,86.56,6.06,,,,
4236,04-15-2025 22:58:57,7.93,85.60,5.68,,,,
4237,04-15-2025 23:08:57,7.86,86.68,5.78,,,,
4238,04-15-2025 23:18:57,7.74,87.71,5.84,,,,
4239,04-15-2025 23:28:57,7.60,88.97,5.91,,,,
4240,04-15-2025 23:38:57,7.40,87.77,5.51,,,,
4241,04-15-2025 23:48:57,7.23,89.31,5.59,,,,
4242,04-15-2025 23:58:57,7.33,88.64,5.59,,,,
4243,04-16-2025 00:08:57,7.56,87.38,5.60,,,,
4244,04-16-2025 00:18:57,7.40,89.16,5.74,,,,
4245,04-16-2025 00:28:57,7.30,89.69,5.73,,,,
4246,04-16-2025 00:38:57,7.08,89.56,5.48,,,,
4247,04-16-2025 00:48:57,6.94,90.67,5.52,,,,
4248,04-16-2025 00:58:57,6.90,91.27,5.59,,,,
4249,04-16-2025 01:08:57,6.87,91.49,5.59,,,,
4250,04-16-2025 01:18:57,6.70,90.09,5.20,,,,
4251,04-16-2025 01:28:57,6.55,90.56,5.12,,,,
4252,04-16-2025 01:38:57,6.27,88.59,4.53,,,,
4253,04-16-2025 01:48:57,5.94,88.86,4.25,,,,
4254,04-16-2025 01:58:57,5.80,89.21,4.17,,,,
4255,04-16-2025 02:08:57,5.85,91.69,4.61,,,,
4256,04-16-2025 02:18:57,5.89,91.67,4.64,,,,
4257,04-16-2025 02:28:57,5.92,92.12,4.74,,,,
4258,04-16-2025 02:38:57,5.99,92.63,4.89,,,,
4259,04-16-2025 02:48:57,6.01,92.51,4.90,,,,
4260,04-16-2025 02:58:57,5.87,92.01,4.68,,,,
4261,04-16-2025 03:08:57,5.94,92.89,4.88,,,,
4262,04-16-2025 03:18:57,6.20,93.48,5.23,,,,
4263,04-16-2025 03:28:57,6.09,92.52,4.97,,,,
4264,04-16-2025 03:38:57,6.01,92.34,4.87,,,,
4265,04-16-2025 03:48:57,6.01,92.61,4.91,,,,
4266,04-16-2025 03:58:57,5.99,92.49,4.87,,,,
4267,04-16-2025 04:08:57,6.02,92.48,4.90,,,,
4268,04-16-2025 04:18:57,6.23,93.21,5.22,,,,
4269,04-16-2025 04:28:57,6.14,92.97,5.10,,,,
4270,04-16-2025 04:38:57,6.21,93.07,5.18,,,,
4271,04-16-2025 04:48:57,6.12,92.24,4.96,,,,
4272,04-16-2025 04:58:57,5.92,90.93,4.56,,,,
4273,04-16-2025 05:08:57,5.68,91.45,4.40,,,,
4274,04-16-2025 05:18:57,5.52,90.81,4.14,,,,
4275,04-16-2025 05:28:57,5.27,91.46,4.00,,,,
4276,04-16-2025 05:38:57,5.27,91.86,4.06,,,,
4277,04-16-2025 05:48:57,5.31,92.33,4.17,,,,
4278,04-16-2025 05:58:57,5.48,93.08,4.45,,,,
4279,04-16-2025 06:08:57,5.50,92.65,4.41,,,,
4280,04-16-2025 06:18:57,5.52,92.93,4.47,,,,
4281,04-16-2025 06:28:57,5.56,93.26,4.57,,,,
4282,04-16-2025 06:38:57,5.52,93.03,4.49,,,,
4283,04-16-2025 06:48:57,5.68,93.73,4.76,,,,
4284,04-16-2025 06:58:57,5.74,93.47,4.77,,,,
4285,04-16-2025 07:08:57,5.83,93.21,4.82,,,,
4286,04-16-2025 07:18:57,6.02,93.90,5.12,,,,
4287,04-16-2025 07:28:57,6.20,94.32,5.36,,,,
4288,04-16-2025 07:38:57,6.49,94.59,5.69,,,,
4289,04-16-2025 07:48:57,6.75,94.81,5.99,,,,
4290,04-16-2025 07:58:57,7.10,94.94,6.35,,,,
4291,04-16-2025 08:08:57,7.56,95.20,6.85,,,,
4292,04-16-2025 08:18:57,7.75,95.10,7.02,,,,
4293,04-16-2025 08:28:57,7.75,94.09,6.87,,,,
4294,04-16-2025 08:38:57,7.71,93.79,6.78,,,,
4295,04-16-2025 08:48:57,7.87,94.05,6.98,,,,
4296,04-16-2025 08:58:57,8.17,94.35,7.32,,,,
4297,04-16-2025 09:08:57,10.16,95.53,9.49,,,,
4298,04-16-2025 09:18:57,11.10,91.65,9.80,,,,
4299,04-16-2025 09:28:57,12.65,88.39,10.80,,,,
4300,04-16-2025 09:38:57,12.97,84.85,10.50,,,,
4301,04-16-2025 09:48:57,13.59,82.09,10.60,,,,
4302,04-16-2025 09:58:57,14.14,81.02,10.95,,,,
4303,04-16-2025 10:08:57,14.47,80.78,11.22,,,,
4304,04-16-2025 10:18:57,15.47,70.94,10.24,,,,
4305,04-16-2025 10:28:57,16.16,75.62,11.87,,,,
4306,04-16-2025 10:38:57,16.40,74.35,11.84,,,,
4307,04-16-2025 10:48:57,15.97,69.00,10.30,,,,
4308,04-16-2025 10:58:57,16.30,80.46,12.95,,,,
4309,04-16-2025 11:08:57,17.60,78.30,13.79,,,,
4310,04-16-2025 11:18:57,17.78,73.57,13.01,,,,
4311,04-16-2025 11:28:57,18.09,69.11,12.36,,,,
4312,04-16-2025 11:38:57,17.96,74.07,13.29,,,,
4313,04-16-2025 11:48:57,18.14,71.67,12.96,,,,
4314,04-16-2025 11:58:57,18.06,69.08,12.32,,,,
4315,04-16-2025 12:08:57,17.88,69.29,12.19,,,,
4316,04-16-2025 12:18:57,16.59,69.50,11.00,,,,
4317,04-16-2025 12:28:57,14.10,72.38,9.22,,,,
4318,04-16-2025 12:38:57,12.87,79.48,9.42,,,,
4319,04-16-2025 12:48:57,12.40,80.37,9.12,,,,
4320,04-16-2025 12:58:57,12.32,82.62,9.46,,,,
4321,04-16-2025 13:08:57,12.21,83.94,9.59,,,,
4322,04-16-2025 13:18:57,12.36,81.24,9.25,,,,
4323,04-16-2025 13:28:57,12.63,86.90,10.52,,,,
4324,04-16-2025 13:38:57,12.99,81.97,9.99,,,,
4325,04-16-2025 13:48:57,13.61,81.56,10.53,,,,
4326,04-16-2025 13:58:57,13.82,78.72,10.20,,,,
4327,04-16-2025 14:08:57,13.93,82.90,11.09,,,,
4328,04-16-2025 14:18:57,14.09,82.14,11.10,,,,
4329,04-16-2025 14:28:57,13.48,81.81,10.45,,,,
4330,04-16-2025 14:38:57,12.90,82.51,10.01,,,,
4331,04-16-2025 14:48:57,12.36,82.11,9.41,,,,
4332,04-16-2025 14:58:57,12.03,85.49,9.69,,,,
4333,04-16-2025 15:08:57,12.21,83.41,9.50,,,,
4334,04-16-2025 15:18:57,12.50,84.33,9.95,,,,
4335,04-16-2025 15:28:57,12.55,83.36,9.81,,,,
4336,04-16-2025 15:38:57,12.80,88.13,10.90,,,,
4337,04-16-2025 15:48:57,13.11,85.61,10.77,,,,
4338,04-16-2025 15:58:57,12.87,84.20,10.28,,,,
4339,04-16-2025 16:08:57,12.66,80.77,9.46,,,,
4340,04-16-2025 16:18:57,12.33,80.54,9.09,,,,
4341,04-16-2025 16:28:57,11.98,81.72,8.96,,,,
4342,04-16-2025 16:38:57,11.81,82.88,9.00,,,,
4343,04-16-2025 16:48:57,11.68,84.84,9.22,,,,
4344,04-16-2025 16:58:57,11.48,84.86,9.04,,,,
4345,04-16-2025 17:08:57,11.28,81.34,8.21,,,,
4346,04-16-2025 17:18:57,11.04,83.31,8.33,,,,
4347,04-16-2025 17:28:57,10.96,82.99,8.19,,,,
4348,04-16-2025 17:38:57,11.15,85.03,8.74,,,,
4349,04-16-2025 17:48:57,11.03,85.25,8.66,,,,
4350,04-16-2025 17:58:57,10.90,86.96,8.83,,,,
4351,04-16-2025 18:08:57,10.70,85.94,8.46,,,,
4352,04-16-2025 18:18:57,10.41,85.73,8.13,,,,
4353,04-16-2025 18:28:57,10.05,85.80,7.79,,,,
4354,04-16-2025 18:38:57,9.75,83.49,7.09,,,,
4355,04-16-2025 18:48:57,9.46,84.01,6.90,,,,
4356,04-16-2025 18:58:57,9.30,82.61,6.50,,,,
4357,04-16-2025 19:08:57,9.23,82.15,6.36,,,,
4358,04-16-2025 19:18:57,9.05,84.92,6.66,,,,
4359,04-16-2025 19:28:57,8.75,85.36,6.44,,,,
4360,04-16-2025 19:38:57,8.59,84.97,6.21,,,,
4361,04-16-2025 19:48:57,8.39,85.69,6.15,,,,
4362,04-16-2025 19:58:57,8.16,86.50,6.05,,,,
4363,04-16-2025 20:08:57,7.91,87.14,5.91,,,,
4364,04-16-2025 20:18:57,7.77,87.30,5.80,,,,
4365,04-16-2025 20:28:57,7.64,88.74,5.91,,,,
4366,04-16-2025 20:38:57,7.46,88.63,5.71,,,,
4367,04-16-2025 20:48:57,7.18,86.46,5.08,,,,
4368,04-16-2025 20:58:57,6.73,85.78,4.53,,,,
4369,04-16-2025 21:08:57,6.23,85.65,4.01,,,,
4370,04-16-2025 21:18:57,5.97,86.92,3.97,,,,
4371,04-16-2025 21:28:57,5.76,88.08,3.94,,,,
4372,04-16-2025 21:38:57,5.54,87.45,3.63,,,,
4373,04-16-2025 21:48:57,5.35,88.24,3.57,,,,
4374,04-16-2025 21:58:57,5.21,88.82,3.52,,,,
4375,04-16-2025 22:08:57,5.16,88.69,3.45,,,,
4376,04-16-2025 22:18:57,5.18,88.51,3.44,,,,
4377,04-16-2025 22:28:57,4.95,88.07,3.15,,,,
4378,04-16-2025 22:38:57,4.75,87.97,2.93,,,,
4379,04-16-2025 22:48:57,4.65,89.57,3.09,,,,
4380,04-16-2025 22:58:57,4.64,89.47,3.06,,,,
4381,04-16-2025 23:08:57,4.47,88.47,2.73,,,,
4382,04-16-2025 23:18:57,4.22,88.00,2.42,,,,
4383,04-16-2025 23:28:57,4.08,88.70,2.39,,,,
4384,04-16-2025 23:38:57,3.84,87.21,1.91,,,,
4385,04-16-2025 23:48:57,3.67,88.27,1.91,,,,
4386,04-16-2025 23:58:57,4.16,87.49,2.27,,,,
4387,04-17-2025 00:08:57,4.53,91.57,3.28,,,,
4388,04-17-2025 00:18:57,4.51,90.09,3.03,,,,
4389,04-17-2025 00:28:57,4.12,85.36,1.88,,,,
4390,04-17-2025 00:38:57,4.01,86.52,1.97,,,,
4391,04-17-2025 00:48:57,3.94,89.60,2.39,,,,
4392,04-17-2025 00:58:57,4.02,89.28,2.42,,,,
4393,04-17-2025 01:08:57,3.75,88.02,1.95,,,,
4394,04-17-2025 01:18:57,3.68,88.78,2.00,,,,
4395,04-17-2025 01:28:57,3.54,88.22,1.77,,,,
4396,04-17-2025 01:38:57,3.40,87.84,1.58,,,,
4397,04-17-2025 01:48:57,3.29,88.32,1.55,,,,
4398,04-17-2025 01:58:57,3.17,87.89,1.36,,,,
4399,04-17-2025 02:08:57,3.04,89.11,1.43,,,,
4400,04-17-2025 02:18:57,2.98,88.80,1.31,,,,
